K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   7   1       0   1.0000 06:08:12 -1.73841223854E+05 -1.73841223854E+05 -0.00985 -0.00957  0.01579  0.00387 -0.00716 -0.00384  0.01941  0.00275 -0.15405 -0.17126 -0.17267 -0.22358 -0.12949 -0.20389 -0.12108 -0.16826
8   7   1     100   1.9802 06:08:12 -1.73399986164E+05 -1.73399986164E+05 -0.00985 -0.00957  0.01579  0.00387 -0.00716 -0.00384  0.01941  0.00275 -0.15405 -0.17126 -0.17267 -0.22358 -0.12949 -0.20389 -0.12108 -0.16826
8   7   1     200  30.8458 06:08:12 -1.70738344223E+05 -1.70608786622E+05 -0.00716  0.00387 -0.00957 -0.00384  0.01941  0.01579 -0.00985  0.00275 -0.12949 -0.22358 -0.17126 -0.20389 -0.12108 -0.17267 -0.15405 -0.16826
8   7   1     400  34.6633 06:08:12 -1.66953906426E+05 -1.66504670502E+05  0.01941  0.00387  0.00275 -0.00384 -0.00985 -0.00957  0.01579 -0.00716 -0.12108 -0.22358 -0.16826 -0.20389 -0.15405 -0.17126 -0.17267 -0.12949
8   7   1     800  41.6979 06:08:12 -1.68357355468E+05 -1.66504670502E+05  0.00275 -0.00384 -0.00716  0.00387  0.01941  0.01579 -0.00985 -0.00957 -0.16826 -0.20389 -0.12949 -0.22358 -0.12108 -0.17267 -0.15405 -0.17126
8   7   1    1600  44.9094 06:08:12 -1.65663856820E+05 -1.65216814683E+05 -0.00384 -0.00716  0.00387  0.00275  0.01941 -0.00957  0.01579 -0.00985 -0.20389 -0.12949 -0.22358 -0.16826 -0.12108 -0.17126 -0.17267 -0.15405
8   7   1    3200  44.8610 07:08:12 -1.67511577893E+05 -1.64785080045E+05 -0.00985  0.00387 -0.00716 -0.00957  0.01579 -0.00384  0.01941  0.00275 -0.15405 -0.22358 -0.12949 -0.17126 -0.17267 -0.20389 -0.12108 -0.16826
8   7   2    6400  45.3285 07:08:12 -1.67980323222E+05 -1.64785080045E+05  0.01941  0.00387 -0.00384  0.01579 -0.00957  0.00275 -0.00716 -0.00985 -0.12108 -0.22358 -0.20389 -0.17267 -0.17126 -0.16826 -0.12949 -0.15405
8   7   4   12800  36.6848 07:08:12 -1.67549036003E+05 -1.64785080045E+05 -0.01434 -0.01793  0.32694  0.27050  1.00000  1.00000  1.00000  1.00000 -0.16487 -0.14385 -0.89373 -0.75006  0.00000  0.00000  0.00000  0.00000
8   7   4   24000  33.3831 08:08:12 -1.67903800622E+05 -1.64775782263E+05 -0.00049  1.00000  1.00000  1.00000  0.27048 -0.01061  1.00000  1.00000 -0.21230  0.00000  0.00000  0.00000 -0.75006 -0.13701  0.00000  0.00000
