K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fis1     Fis2
2   4   1       0   1.0000 08:50:11 -1.64692409868E+05 -1.64692409868E+05  0.00366 -0.00529 -0.15402 -0.17518
2   4   1     100   1.0000 08:50:11 -1.63963430753E+05 -1.63963430753E+05  0.00366 -0.00529 -0.15402 -0.17518
2   4   1     200  17.5000 08:50:11 -1.62034864841E+05 -1.62034864841E+05  0.00366 -0.00529 -0.15402 -0.17518
2   4   1     400  11.5000 08:50:11 -1.61020026850E+05 -1.59969693505E+05  0.00366 -0.00529 -0.15402 -0.17518
2   4   1     800  29.3750 08:50:11 -1.62744242029E+05 -1.59969693505E+05 -0.00529  0.00366 -0.17518 -0.15402
2   4   1    1600  44.5000 08:50:11 -1.63364273733E+05 -1.59969693505E+05  0.00573  0.00523 -0.11820 -0.19071
2   4   2    3200  49.3804 08:50:11 -1.63696862106E+05 -1.59969693505E+05  0.02418 -0.00120 -0.16980 -0.18166
2   4   3    6400   5.5772 08:50:11 -1.60427109443E+05 -1.59969693505E+05 -0.05751  0.24311 -0.15719 -0.75006
2   4 200   12708   0.0000 08:50:11 -1.59969693505E+05 -1.59969693505E+05  0.24311 -0.05751 -0.75006 -0.15719
