K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   6   1       0   1.0000 20:58:11 -1.70967106298E+05 -1.70967106298E+05  0.00477  0.00754  0.00444 -0.02733  0.01752 -0.00435 -0.14272 -0.17312 -0.16251 -0.19260 -0.17675 -0.14850
6   6   1     100   3.8835 20:58:11 -1.70478063306E+05 -1.70478063306E+05  0.00477  0.00754  0.00444 -0.02733  0.01752 -0.00435 -0.14272 -0.17312 -0.16251 -0.19260 -0.17675 -0.14850
6   6   1     200  19.7044 20:58:11 -1.67095566614E+05 -1.67016237925E+05 -0.00435 -0.02733  0.00444  0.00754  0.01752  0.00477 -0.14850 -0.19260 -0.16251 -0.17312 -0.17675 -0.14272
6   6   1     400  28.8889 20:58:11 -1.65859025209E+05 -1.65452358124E+05  0.01752 -0.00435  0.00444  0.00477  0.00754 -0.02733 -0.17675 -0.14850 -0.16251 -0.14272 -0.17312 -0.19260
6   6   1     800  38.1366 20:58:11 -1.61984873557E+05 -1.61973849596E+05  0.00444 -0.00435  0.00754 -0.02733  0.01752  0.00477 -0.16251 -0.14850 -0.17312 -0.19260 -0.17675 -0.14272
6   6   1    1600  39.0654 20:58:11 -1.63392240035E+05 -1.61973849596E+05  0.00444  0.00754 -0.00435  0.00477 -0.02733  0.01752 -0.16251 -0.17312 -0.14850 -0.14272 -0.19260 -0.17675
6   6   2    3200  38.1974 20:58:11 -1.62175513265E+05 -1.61973849596E+05  0.00444  0.00754  0.00477 -0.00435 -0.02733  0.01752 -0.16251 -0.17312 -0.14272 -0.14850 -0.19260 -0.17675
6   6   2    6400  38.1299 20:58:11 -1.65122046674E+05 -1.61528215625E+05  0.00162  0.01692 -0.01384  0.20199  0.28215  0.03482 -0.22021 -0.13629 -0.09153 -0.55129 -0.75006 -0.15645
6   6   4   12800  32.5997 21:58:11 -1.66181848547E+05 -1.61528215625E+05  0.33172 -0.00367  1.00000  0.35715  0.00941  0.13770 -0.89373 -0.19354  0.00000 -0.81087 -0.16900 -0.26293
6   6   5   25600  27.1587 21:58:11 -1.64846368830E+05 -1.61528215625E+05 -0.00791  0.35448  1.00000  0.01029  1.00000 -0.00544 -0.19624 -0.81087  0.00000 -0.17228  0.00000 -0.19833
6   6   5   32000  28.4531 22:58:11 -1.61834303261E+05 -1.61206350410E+05 -0.00959 -0.00949  1.00000  1.00000  0.27343 -0.00027 -0.21044 -0.12585  0.00000  0.00000 -0.75006 -0.03869
6   6   6   51200  19.8322 23:58:11 -1.61366720272E+05 -1.60553340171E+05  1.00000 -0.00539  0.00259  0.32729  0.27088  0.35288  0.00000 -0.14641 -0.21033 -0.89373 -0.75006 -0.81087
6   6   7   72000  15.7813 24:58:11 -1.61527861615E+05 -1.60539641545E+05  0.00884  0.02286  0.05039  0.33314  0.27723  0.03480 -0.15199 -0.24777 -0.11198 -0.89373 -0.75006 -0.09001
6   6   8  102400  11.5680 25:58:11 -1.61599488013E+05 -1.60198333446E+05  0.00865  0.02744  0.33310  0.27718  0.35848  0.04127 -0.16171 -0.24932 -0.89373 -0.75006 -0.81087 -0.07431
6   6   9  105487   9.4000 25:58:11 -1.60525403684E+05 -1.60198333446E+05  0.01674  0.35792  0.01559  0.33252  0.27655  0.04787 -0.23585 -0.81087 -0.16041 -0.89373 -0.75006 -0.04506
6   6   9  112000   8.8211 26:58:11 -1.60929247671E+05 -1.60198333446E+05  0.01350  0.03405  0.03693  0.33314  0.27723  0.35851 -0.17260 -0.26570 -0.08717 -0.89373 -0.75006 -0.81087
6   6  10  126075   8.0000 26:58:11 -1.61100397640E+05 -1.60140421595E+05  0.02936  0.00564  0.01825  0.33366  0.27779  0.35901 -0.09558 -0.22979 -0.13531 -0.89373 -0.75006 -0.81087
6   6  11  146173   5.2000 27:58:11 -1.60420186504E+05 -1.60140421595E+05  0.01393  0.01351  0.03447  0.35850  0.33312  0.27721 -0.09741 -0.25613 -0.16044 -0.81087 -0.89373 -0.75006
6   6  11  152000   4.4989 28:58:11 -1.60361040127E+05 -1.60140421595E+05  0.03695  0.03418  0.01331  0.33315  0.27724  0.35853 -0.08717 -0.26769 -0.17098 -0.89373 -0.75006 -0.81087
6   6  12  154440   2.3000 28:58:11 -1.60537400457E+05 -1.60140421595E+05  0.03826  0.03159  0.01474  0.35840  0.33302  0.27709 -0.08166 -0.26374 -0.16860 -0.81087 -0.89373 -0.75006
6   6  13  174029   2.7000 29:58:11 -1.60457899336E+05 -1.59964342810E+05  0.03612  0.03207  0.01555  0.33335  0.27745  0.35872 -0.09079 -0.26374 -0.16520 -0.89373 -0.75006 -0.81087
6   6  13  188000   2.9443 30:58:11 -1.60501930468E+05 -1.59932687751E+05  0.02172  0.02557  0.03678  0.33304  0.27712  0.35842 -0.17478 -0.25707 -0.08717 -0.89373 -0.75006 -0.81087
6   6  14  193445   2.3000 30:58:11 -1.60359504967E+05 -1.59932687751E+05  0.03685  0.03168  0.01646  0.35846  0.33308  0.27716 -0.08717 -0.26374 -0.17259 -0.81087 -0.89373 -0.75006
6   6  15  206208   1.3000 31:58:11 -1.59971414432E+05 -1.59932687751E+05  0.04172  0.03088  0.00901  0.05425  0.33668  0.28106 -0.08625 -0.25707 -0.22946 -0.15396 -0.89373 -0.75006
6   6  15  220000   2.2349 32:58:11 -1.60319831068E+05 -1.59932687751E+05  0.04166  0.03050  0.02269  0.05017  0.33641  0.28078 -0.08717 -0.25707 -0.24267 -0.16342 -0.89373 -0.75006
6   6  16  225795   1.9000 32:58:11 -1.60379360351E+05 -1.59932687751E+05  0.04117  0.03247  0.06372  0.33608  0.28041  0.00787 -0.08717 -0.25989 -0.15562 -0.89373 -0.75006 -0.23510
6   6  17  236755   0.9000 32:58:11 -1.60220625248E+05 -1.59932687751E+05  0.03932  0.02813  0.02566  0.33479  0.27902  0.14308 -0.08717 -0.25707 -0.17581 -0.89373 -0.75006 -0.35256
6   6  18  260000   0.8881 34:58:11 -1.59979551012E+05 -1.59932687751E+05  0.03402  0.03286  0.01206  0.06398  0.33627  0.28061 -0.09191 -0.26302 -0.23986 -0.15562 -0.89373 -0.75006
6   6  19  269820   0.5000 34:58:11 -1.59964342810E+05 -1.59932687751E+05  0.04179  0.03665  0.01136  0.05125  0.33651  0.28087 -0.08717 -0.26374 -0.23489 -0.15372 -0.89373 -0.75006
6   6  20  289633   0.4000 35:58:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
