K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5  10   1       0   1.0000 28:56:11 -1.69650426321E+05 -1.69650426321E+05 -0.01023 -0.00026  0.00165 -0.00831  0.01120 -0.18345 -0.17155 -0.15973 -0.15720 -0.14822
5  10   1     100   1.9802 28:56:11 -1.69376040717E+05 -1.69365003409E+05 -0.01023 -0.00026  0.00165 -0.00831  0.01120 -0.18345 -0.17155 -0.15973 -0.15720 -0.14822
5  10   1     200  33.3333 28:56:11 -1.66696125329E+05 -1.66485645606E+05 -0.00831 -0.01023  0.00165  0.01120 -0.00026 -0.15720 -0.18345 -0.15973 -0.14822 -0.17155
5  10   1     400  42.6434 28:56:11 -1.66188510995E+05 -1.66188510995E+05 -0.00831 -0.01023  0.01120 -0.00026  0.00165 -0.15720 -0.18345 -0.14822 -0.17155 -0.15973
5  10   1     800  42.5718 28:56:11 -1.63272172982E+05 -1.62720367465E+05  0.00165 -0.00026 -0.01023  0.01120 -0.00831 -0.15973 -0.17155 -0.18345 -0.14822 -0.15720
5  10   1    1600  40.7870 28:56:11 -1.63080539696E+05 -1.60943466295E+05  0.01120 -0.00026  0.00165 -0.01023 -0.00831 -0.14822 -0.17155 -0.15973 -0.18345 -0.15720
5  10   1    3200  42.7054 28:56:11 -1.62174442885E+05 -1.60943466295E+05  0.00165 -0.01023  0.01120 -0.00026 -0.00831 -0.15973 -0.18345 -0.14822 -0.17155 -0.15720
5  10   3    6400  42.8814 28:56:11 -1.62301571509E+05 -1.60943466295E+05  0.33329  0.00487  0.00196 -0.00298  0.27739 -0.89373 -0.15759 -0.05961 -0.19731 -0.75006
5  10   4   12800  32.0256 28:56:11 -1.63062021932E+05 -1.60423770734E+05  0.01071 -0.04125  0.33653  0.28090  0.01277 -0.12706 -0.22640 -0.89373 -0.75006 -0.18105
5  10   5   25600  27.7641 29:56:11 -1.60828568691E+05 -1.59917050443E+05  0.00326 -0.00332  0.00211  0.33322  0.27731 -0.14040 -0.20241 -0.12730 -0.89373 -0.75006
