K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   6   1       0   1.0000 12:51:11 -1.66457771426E+05 -1.66457771426E+05  0.00395 -0.00217 -0.00385 -0.15317 -0.18531 -0.15585
3   6   1     100   0.9901 12:51:11 -1.66077669273E+05 -1.66077669273E+05  0.00395 -0.00217 -0.00385 -0.15317 -0.18531 -0.15585
3   6   1     200  24.7525 12:51:11 -1.64381845571E+05 -1.64324704805E+05  0.00395 -0.00385 -0.00217 -0.15317 -0.15585 -0.18531
3   6   1     400  30.5970 12:51:11 -1.61442021886E+05 -1.61161775508E+05  0.00395 -0.00385 -0.00217 -0.15317 -0.15585 -0.18531
3   6   1     800  30.9227 12:51:11 -1.61553237076E+05 -1.59864132378E+05 -0.00385  0.00395 -0.00217 -0.15585 -0.15317 -0.18531
3   6   1    1600  35.1436 12:51:11 -1.61625096016E+05 -1.59864132378E+05 -0.00385  0.00395 -0.00217 -0.15585 -0.15317 -0.18531
3   6   2    3200  57.1942 12:51:11 -1.64397571270E+05 -1.59864132378E+05  0.26842 -0.01999 -0.00278 -0.75006 -0.16404 -0.17013
3   6   4    6400  42.2018 12:51:11 -1.61446340568E+05 -1.59864132378E+05 -0.01002 -0.01453  0.20560 -0.09993 -0.16629 -0.55353
3   6   5   12800  38.0402 13:51:11 -1.61094227283E+05 -1.59864132378E+05  0.01407 -0.02552  0.20116 -0.13885 -0.16881 -0.57604
3   6   7   24000  28.6838 14:51:11 -1.60512763475E+05 -1.58928625367E+05 -0.01369  0.00271  0.26928 -0.19114 -0.14915 -0.75006
3   6   7   25600  25.5249 14:51:11 -1.59565080185E+05 -1.58928625367E+05 -0.01369  0.00271  0.26928 -0.19114 -0.14915 -0.75006
3   6  12   51200   4.9313 15:51:11 -1.59007733876E+05 -1.58912581094E+05 -0.00193  0.01368  0.27101 -0.13343 -0.25859 -0.75006
3   6  13   56000   3.9009 16:51:11 -1.59542944506E+05 -1.58912581094E+05 -0.00103  0.00837  0.27077 -0.13386 -0.24530 -0.75006
3   6  20   92000   2.5498 18:51:11 -1.58920194247E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   6  23  102400   5.2632 18:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   6  23  103171   1.5000 18:51:11 -1.58929858411E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   6  24  108035   1.4000 19:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   6  25  112849   1.7000 19:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   6  26  120000   1.2559 20:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   6  27  122521   1.1000 20:51:11 -1.58929858411E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   6  29  132095   1.0000 21:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   6  30  136862   1.2000 21:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   6  31  141640   0.8000 21:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   6  32  146403   0.9000 22:51:11 -1.58920194247E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   6  32  148000   0.8592 22:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   6  33  151134   0.6000 22:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   6  35  160591   0.0000 23:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   6 200  160593   0.0000 23:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
