K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3  10   1       0   1.0000 03:52:11 -1.66617866045E+05 -1.66617866045E+05 -0.00710 -0.00366  0.00515 -0.18058 -0.14909 -0.16045
3  10   1     100   1.9802 03:52:11 -1.65924218194E+05 -1.65924218194E+05 -0.00710 -0.00366  0.00515 -0.18058 -0.14909 -0.16045
3  10   1     200  32.3383 03:52:11 -1.62625344519E+05 -1.62568567948E+05  0.00515 -0.00366 -0.00710 -0.16045 -0.14909 -0.18058
3  10   1     400  28.9277 03:52:11 -1.60313236373E+05 -1.59873268035E+05 -0.00366  0.00515 -0.00710 -0.14909 -0.16045 -0.18058
3  10   1     800  34.7066 03:52:11 -1.62380257614E+05 -1.59873268035E+05  0.00515 -0.00710 -0.00366 -0.16045 -0.18058 -0.14909
3  10   1    1600  39.2879 03:52:11 -1.62270148896E+05 -1.59873268035E+05  0.00515 -0.00366 -0.00710 -0.16045 -0.14909 -0.18058
3  10   2    3200  58.2382 04:52:11 -1.63913638441E+05 -1.59873268035E+05 -0.02181  0.19150 -0.00524 -0.16127 -0.55959 -0.12159
3  10   4    6400  44.0252 04:52:11 -1.61313336358E+05 -1.59873268035E+05 -0.00493  0.09632 -0.00360 -0.17331 -0.33217 -0.13389
3  10   5   12800  30.4639 04:52:11 -1.60460142621E+05 -1.59348794953E+05  0.00326 -0.01119  0.19943 -0.11417 -0.21044 -0.53606
3  10   6   20000  27.9400 05:52:11 -1.60123415933E+05 -1.59295117215E+05  0.02459 -0.02243  0.26847 -0.24719 -0.15161 -0.75006
3  10   7   25600  24.6629 05:52:11 -1.61164702347E+05 -1.59016786104E+05 -0.00092 -0.00101  0.27095 -0.13701 -0.22911 -0.75006
3  10 200   50167   0.0000 06:52:11 -1.58912581094E+05 -1.58912581094E+05 -0.04365  0.30985  0.25198 -0.15202 -0.89373 -0.75006
