K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   5   1       0   1.0000 59:50:11 -1.66174437316E+05 -1.66174437316E+05 -0.00718  0.01205 -0.00193 -0.20692 -0.12901 -0.16364
3   5   1     100   1.9802 59:50:11 -1.65692311469E+05 -1.65692311469E+05 -0.00718  0.01205 -0.00193 -0.20692 -0.12901 -0.16364
3   5   1     200  25.8706 59:50:11 -1.63441780025E+05 -1.63441780025E+05 -0.00193 -0.00718  0.01205 -0.16364 -0.20692 -0.12901
3   5   1     400  33.1671 59:50:11 -1.62371846684E+05 -1.62371846684E+05 -0.00718 -0.00193  0.01205 -0.20692 -0.16364 -0.12901
3   5   1     800  33.0836 59:50:11 -1.61128181582E+05 -1.60947983570E+05 -0.00193 -0.00718  0.01205 -0.16364 -0.20692 -0.12901
3   5   1    1600  41.5365 59:50:11 -1.64680337437E+05 -1.60676167771E+05 -0.00193 -0.00718  0.01205 -0.16364 -0.20692 -0.12901
3   5   1    3200  44.9547 59:50:11 -1.63629102798E+05 -1.60448479830E+05  0.00154  0.03336 -0.00025 -0.13755 -0.25319 -0.17798
3   5   2    6400  48.4416 59:50:11 -1.60890991812E+05 -1.60319595702E+05 -0.02285  0.27228 -0.01287 -0.20234 -0.75006 -0.14209
3   5   3   12800  38.2859 00:51:11 -1.61315968775E+05 -1.59842165276E+05 -0.00324 -0.01132  0.27068 -0.22181 -0.13436 -0.75006
3   5   5   25600  31.3792 00:51:11 -1.61661908146E+05 -1.59710141651E+05 -0.00961 -0.00564  0.27042 -0.15186 -0.19133 -0.75006
3   5   6   28000  26.6459 01:51:11 -1.61360533681E+05 -1.59175260920E+05  0.00566  0.00395  0.19624 -0.23389 -0.13332 -0.53810
3   5  10   51200   4.7423 02:51:11 -1.59600651461E+05 -1.58912581094E+05 -0.00009  0.00582  0.27132 -0.12813 -0.25823 -0.75006
3   5  13   68000   3.8120 03:51:11 -1.58920194247E+05 -1.58912581094E+05 -0.00225  0.01025  0.27086 -0.13051 -0.25407 -0.75006
3   5  20  100000   1.9291 05:51:11 -1.58920194247E+05 -1.58912581094E+05 -0.00607  0.02096  0.27075 -0.13377 -0.27027 -0.75006
3   5  20  102400   1.9890 05:51:11 -1.58928625367E+05 -1.58912581094E+05 -0.00235  0.01449  0.27095 -0.13137 -0.26220 -0.75006
3   5  21  103629   2.0000 05:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   5  22  108475   1.9000 05:51:11 -1.58928625367E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   5  23  113298   1.1000 06:51:11 -1.58928625367E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   5  24  118114   1.8000 06:51:11 -1.58928625367E+05 -1.58912581094E+05 -0.00235  0.01449  0.27095 -0.13137 -0.26220 -0.75006
3   5  26  127815   1.9000 07:51:11 -1.58954632829E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   5  26  128000   1.7959 07:51:11 -1.58928625367E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   5  27  132604   1.2000 07:51:11 -1.58928625367E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   5  29  142243   1.0000 08:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   5  30  147042   1.4000 08:51:11 -1.58920194247E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   5  31  151807   1.1000 09:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   5  31  152000   0.9677 09:51:11 -1.58920194247E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   5  32  156494   0.6000 09:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5  34  165979   1.0000 10:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5  35  170697   0.8000 10:51:11 -1.58928625367E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5  36  175422   0.4000 10:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5  37  180000   0.0000 11:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5  37  180152   0.0000 11:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5 200  180154   0.0000 11:51:11 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
