K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   6   1       0   1.0000 28:55:11 -1.69485130693E+05 -1.69485130693E+05 -0.00800  0.00091 -0.00539  0.00849  0.00428 -0.18198 -0.16438 -0.16937 -0.15686 -0.15552
5   6   1     100   0.0000 28:55:11 -1.69485130693E+05 -1.69485130693E+05 -0.00800  0.00091 -0.00539  0.00849  0.00428 -0.18198 -0.16438 -0.16937 -0.15686 -0.15552
5   6   1     200  26.7327 28:55:11 -1.65916716166E+05 -1.65916716166E+05  0.00091  0.00428 -0.00539  0.00849 -0.00800 -0.16438 -0.15552 -0.16937 -0.15686 -0.18198
5   6   1     400  31.3433 28:55:11 -1.63119073244E+05 -1.63082810009E+05 -0.00800 -0.00539  0.00091  0.00428  0.00849 -0.18198 -0.16937 -0.16438 -0.15552 -0.15686
5   6   1     800  29.8005 28:55:11 -1.61706291097E+05 -1.61706291097E+05  0.00428 -0.00800  0.00091 -0.00539  0.00849 -0.15552 -0.18198 -0.16438 -0.16937 -0.15686
5   6   1    1600  36.0175 28:55:11 -1.62357600165E+05 -1.61448832139E+05 -0.00800  0.00091  0.00428 -0.00539  0.00849 -0.18198 -0.16438 -0.15552 -0.16937 -0.15686
5   6   1    3200  42.0675 28:55:11 -1.64399035192E+05 -1.61433761682E+05  0.00428 -0.00539 -0.00800  0.00849  0.00091 -0.15552 -0.16937 -0.18198 -0.15686 -0.16438
5   6   2    6400  43.9531 28:55:11 -1.63420689766E+05 -1.60790458330E+05  0.02704  0.00771  0.01910  0.01102  0.21127 -0.23974 -0.10616 -0.22061 -0.13759 -0.56192
5   6   4   12800  32.7869 29:55:11 -1.62745715740E+05 -1.59996759956E+05 -0.00109 -0.00235  0.00798  0.33171  0.27567 -0.09892 -0.22662 -0.12810 -0.89373 -0.75006
5   6   5   25600  28.3210 29:55:11 -1.62277888217E+05 -1.59945469425E+05  0.02419  0.01449 -0.01374  0.20597  0.27543 -0.14412 -0.09846 -0.18517 -0.55589 -0.75006
5   6   5   32000  27.5880 30:55:11 -1.60624614461E+05 -1.59945469425E+05  0.03213 -0.00206  0.01251  0.33480  0.27902 -0.26455 -0.15818 -0.13571 -0.89373 -0.75006
5   6   7   51200  27.6163 31:55:11 -1.61058107654E+05 -1.59469569705E+05  0.01008 -0.00258  0.02553  0.19434  0.27947 -0.21059 -0.13707 -0.14961 -0.55885 -0.75006
5   6   8   72000  15.6311 32:55:11 -1.60147272886E+05 -1.59358845169E+05  0.02347  0.01302  0.02831  0.33330  0.27740 -0.16776 -0.22711 -0.09444 -0.89373 -0.75006
5   6  10  102400  10.6168 33:55:11 -1.59698359248E+05 -1.59145719728E+05 -0.01146  0.02818  0.04435  0.33242  0.27645 -0.14965 -0.24260 -0.15388 -0.89373 -0.75006
5   6  11  112000   5.3135 34:55:11 -1.59438249264E+05 -1.59145719728E+05  0.02519  0.03525  0.01592  0.33343  0.27754 -0.09748 -0.27046 -0.17110 -0.89373 -0.75006
5   6  12  119655   3.0000 34:55:11 -1.59178422283E+05 -1.59145719728E+05  0.03875  0.02850  0.01660  0.33336  0.27746 -0.08166 -0.25989 -0.17043 -0.89373 -0.75006
5   6  13  128020   4.0000 34:55:11 -1.59264759605E+05 -1.59145719728E+05  0.01905  0.03061  0.02117  0.33355  0.27767 -0.10492 -0.26452 -0.17314 -0.89373 -0.75006
5   6  14  141833   1.6000 35:55:11 -1.59145719728E+05 -1.59145719728E+05  0.03742  0.02795  0.01704  0.33348  0.27759 -0.08717 -0.25841 -0.17306 -0.89373 -0.75006
5   6  14  148000   1.9886 36:55:11 -1.59145719728E+05 -1.59145719728E+05  0.03729  0.03212  0.01535  0.33339  0.27749 -0.08717 -0.26374 -0.17140 -0.89373 -0.75006
5   6  15  150771   1.3000 36:55:11 -1.59145719728E+05 -1.59145719728E+05  0.03733  0.03544  0.01395  0.33342  0.27753 -0.08717 -0.26756 -0.17262 -0.89373 -0.75006
5   6  17  174541   1.6000 37:55:11 -1.59145719728E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   6  17  176000   1.4333 38:55:11 -1.59166399565E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   6  19  199193   1.2000 39:55:11 -1.59166399565E+05 -1.59145719728E+05  0.03017  0.02899  0.02052  0.33362  0.27774 -0.09191 -0.26302 -0.17335 -0.89373 -0.75006
5   6  19  204000   1.0966 40:55:11 -1.59166399565E+05 -1.59145719728E+05  0.02289  0.03292  0.02099  0.33394  0.27809 -0.09077 -0.26374 -0.17335 -0.89373 -0.75006
5   6  20  213019   0.7000 40:55:11 -1.59166399565E+05 -1.59145719728E+05  0.03745  0.02870  0.01845  0.33350  0.27761 -0.08717 -0.25989 -0.17430 -0.89373 -0.75006
5   6  21  226823   0.7000 41:55:11 -1.59145719728E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   6 200  234394   0.0000 41:55:11 -1.59145719728E+05 -1.59145719728E+05  0.03745  0.02870  0.01845  0.33350  0.27761 -0.08717 -0.25989 -0.17430 -0.89373 -0.75006
