K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   6   1       0   1.0000 06:53:11 -1.68297092184E+05 -1.68297092184E+05  0.00544 -0.00265 -0.00576 -0.00645 -0.17360 -0.11738 -0.16389 -0.19444
4   6   1     100   2.9412 06:53:11 -1.67882828381E+05 -1.67882828381E+05  0.00544 -0.00265 -0.00576 -0.00645 -0.17360 -0.11738 -0.16389 -0.19444
4   6   1     200  27.7228 06:53:11 -1.62814139351E+05 -1.62814139351E+05 -0.00576 -0.00265  0.00544 -0.00645 -0.16389 -0.11738 -0.17360 -0.19444
4   6   1     400  26.8657 06:53:11 -1.62169707645E+05 -1.60967424973E+05 -0.00645 -0.00265 -0.00576  0.00544 -0.19444 -0.11738 -0.16389 -0.17360
4   6   1     800  34.4140 06:53:11 -1.63126267394E+05 -1.60967424973E+05 -0.00645 -0.00265 -0.00576  0.00544 -0.19444 -0.11738 -0.16389 -0.17360
4   6   1    1600  37.4532 06:53:11 -1.63791900915E+05 -1.60902085793E+05 -0.00265 -0.00645  0.00544 -0.00576 -0.11738 -0.19444 -0.17360 -0.16389
4   6   1    3200  41.7864 06:53:11 -1.62567076104E+05 -1.60413191518E+05  0.05827 -0.00346  0.13096  0.15661 -0.27514 -0.14095 -0.40307 -0.51013
4   6   3    6400  55.5556 06:53:11 -1.63402999791E+05 -1.60413191518E+05  0.27085 -0.00148 -0.01784 -0.00303 -0.75006 -0.10902 -0.17713 -0.10885
4   6   4   12800  33.8850 06:53:11 -1.63073386905E+05 -1.60208639207E+05 -0.02568  0.00555  0.31041  0.00456 -0.15603 -0.14096 -0.78062 -0.22919
4   6   6   25600  27.7072 07:53:11 -1.59455354486E+05 -1.58956615134E+05  0.00975 -0.00213  0.21374  0.27433 -0.19846 -0.15407 -0.58382 -0.75006
4   6   7   36000  20.3775 08:53:11 -1.61257098019E+05 -1.58799144793E+05 -0.00430  0.00511  0.32701  0.27058 -0.22540 -0.12963 -0.89373 -0.75006
4   6   9   51200  10.5372 09:53:11 -1.58798342951E+05 -1.58719703860E+05 -0.00743  0.03884  0.19424  0.27353 -0.13889 -0.29308 -0.56184 -0.75006
4   6  10   68000   8.7112 10:53:11 -1.59417628394E+05 -1.58718385687E+05 -0.00422  0.01498  0.32669  0.27023 -0.12971 -0.25411 -0.89373 -0.75006
4   6  14   96000   2.2375 12:53:11 -1.58984875557E+05 -1.58718385687E+05 -0.00016  0.01235  0.32684  0.27040 -0.13927 -0.23789 -0.89373 -0.75006
4   6  14  102400   2.7190 12:53:11 -1.58763711271E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   6  15  104540   3.0000 13:53:11 -1.58886873642E+05 -1.58718385687E+05 -0.00265  0.01288  0.32674  0.27029 -0.12741 -0.25786 -0.89373 -0.75006
4   6  16  113190   1.5000 13:53:11 -1.58719703860E+05 -1.58718385687E+05 -0.00016  0.01235  0.32684  0.27040 -0.13927 -0.23789 -0.89373 -0.75006
4   6  16  120000   2.1727 14:53:11 -1.58718385687E+05 -1.58718385687E+05 -0.00744  0.02860  0.32625  0.26976 -0.13377 -0.27500 -0.89373 -0.75006
4   6  17  121379   1.4000 14:53:11 -1.58735722131E+05 -1.58718385687E+05 -0.00744  0.02860  0.32625  0.26976 -0.13377 -0.27500 -0.89373 -0.75006
4   6  18  129985   2.0000 14:53:11 -1.58746230254E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   6  19  138720   1.7000 15:53:11 -1.58752789528E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4   6  20  146954   1.7000 16:53:11 -1.58735722131E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4   6  20  148000   1.5271 16:53:11 -1.58719703860E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4   6  21  155601   1.3000 17:53:11 -1.58752789528E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   6  22  164159   1.2000 17:53:11 -1.58719703860E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   6  23  172000   1.0657 18:53:11 -1.58718385687E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   6  23  172345   0.9000 18:53:11 -1.58719703860E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   6  24  181044   0.9000 18:53:11 -1.58746230254E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   6 200  197120   0.0000 20:53:11 -1.58718385687E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
