K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   9   1       0   1.0000 13:56:11 -1.69157153049E+05 -1.69157153049E+05 -0.00060  0.00012  0.00916  0.00278 -0.00096 -0.19561 -0.18753 -0.18188 -0.12894 -0.14553
5   9   1     100   1.9608 13:56:11 -1.68989718312E+05 -1.68989718312E+05 -0.00060  0.00012  0.00916  0.00278 -0.00096 -0.19561 -0.18753 -0.18188 -0.12894 -0.14553
5   9   1     200  27.7228 13:56:11 -1.63570886230E+05 -1.63433703088E+05 -0.00060  0.00012  0.00278  0.00916 -0.00096 -0.19561 -0.18753 -0.12894 -0.18188 -0.14553
5   9   1     400  40.2985 13:56:11 -1.62799506148E+05 -1.62232285130E+05  0.00278 -0.00060  0.00012  0.00916 -0.00096 -0.12894 -0.19561 -0.18753 -0.18188 -0.14553
5   9   1     800  41.3965 13:56:11 -1.62588454149E+05 -1.61621329212E+05  0.00012 -0.00096 -0.00060  0.00916  0.00278 -0.18753 -0.14553 -0.19561 -0.18188 -0.12894
5   9   1    1600  46.0050 13:56:11 -1.63248981830E+05 -1.61621329212E+05 -0.00096 -0.00060  0.00916  0.00278  0.00012 -0.14553 -0.19561 -0.18188 -0.12894 -0.18753
5   9   2    3200  39.6040 13:56:11 -1.62329628334E+05 -1.61532211085E+05  0.00012 -0.00096  0.00278 -0.00060  0.00916 -0.18753 -0.14553 -0.12894 -0.19561 -0.18188
5   9   2    6400  36.3762 13:56:11 -1.62571511811E+05 -1.59919638762E+05  0.00578  0.01213 -0.00996  0.33184  0.27582 -0.12921 -0.12403 -0.20214 -0.89373 -0.75006
5   9   2   12800  37.7949 13:56:11 -1.62839299201E+05 -1.59919638762E+05  0.04851 -0.00602  0.00918  0.19710  0.20957 -0.28054 -0.20245 -0.11514 -0.52832 -0.58330
5   9   4   25600  26.1755 14:56:11 -1.61741508667E+05 -1.59919638762E+05  0.02131 -0.00557  0.00554  0.33333  0.27743 -0.06940 -0.20428 -0.14672 -0.89373 -0.75006
