K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   8   1       0   1.0000 40:08:12 -1.74401836002E+05 -1.74401836002E+05  0.00769 -0.02611 -0.01416 -0.00953  0.00053  0.01324  0.00075  0.00729 -0.13989 -0.18859 -0.14224 -0.21726 -0.12770 -0.19292 -0.14892 -0.14583
8   8   1     100   1.0000 40:08:12 -1.74025351258E+05 -1.74025351258E+05  0.00769 -0.02611 -0.01416 -0.00953  0.00053  0.01324  0.00729  0.00075 -0.13989 -0.18859 -0.14224 -0.21726 -0.12770 -0.19292 -0.14583 -0.14892
8   8   1     200  31.8408 40:08:12 -1.71608441732E+05 -1.71608441732E+05  0.00053 -0.02611  0.00769  0.00729 -0.00953  0.01324  0.00075 -0.01416 -0.12770 -0.18859 -0.13989 -0.14583 -0.21726 -0.19292 -0.14892 -0.14224
8   8   1     400  31.1721 40:08:12 -1.68016039496E+05 -1.67744511157E+05  0.00053 -0.02611  0.00769  0.00075 -0.01416 -0.00953  0.00729  0.01324 -0.12770 -0.18859 -0.13989 -0.14892 -0.14224 -0.21726 -0.14583 -0.19292
8   8   1     800  35.2060 40:08:12 -1.68088210196E+05 -1.67662999906E+05 -0.02611  0.00769  0.00729  0.00053  0.01324  0.00075 -0.01416 -0.00953 -0.18859 -0.13989 -0.14583 -0.12770 -0.19292 -0.14892 -0.14224 -0.21726
8   8   1    1600  40.3498 40:08:12 -1.66851298581E+05 -1.66800460686E+05  0.01324  0.00729 -0.02611  0.00769  0.00053  0.00075 -0.01416 -0.00953 -0.19292 -0.14583 -0.18859 -0.13989 -0.12770 -0.14892 -0.14224 -0.21726
8   8   1    3200  43.0803 40:08:12 -1.67652309234E+05 -1.65391444088E+05 -0.02611 -0.00953  0.00053  0.00769  0.00075 -0.01416  0.01324  0.00729 -0.18859 -0.21726 -0.12770 -0.13989 -0.14892 -0.14224 -0.19292 -0.14583
8   8   2    6400  45.1197 40:08:12 -1.66215438871E+05 -1.65229995591E+05  0.00729  0.00769  0.01324 -0.00953  0.00053  0.00075 -0.01416 -0.02611 -0.14583 -0.13989 -0.19292 -0.21726 -0.12770 -0.14892 -0.14224 -0.18859
8   8   4   40000  33.7304 42:08:12 -1.65296001419E+05 -1.64468232126E+05  1.00000 -0.01194  0.32581  0.26929  1.00000 -0.01896  1.00000  1.00000  0.00000 -0.17212 -0.89373 -0.75006  0.00000 -0.12966  0.00000  0.00000
8   8   6   84000  13.3690 44:08:12 -1.63819529856E+05 -1.63607697970E+05  1.00000  0.00476 -0.00876  1.00000  0.32720  0.27078  0.35280  1.00000  0.00000 -0.13597 -0.21378  0.00000 -0.89373 -0.75006 -0.81087  0.00000
8   8   7  110775  16.6000 45:08:12 -1.65572329492E+05 -1.63415005098E+05 -0.05865  0.03094  1.00000  0.01567  0.33737  0.28181  0.36258  0.21726 -0.13120 -0.22940  0.00000 -0.12974 -0.89373 -0.75006 -0.81087 -0.65932
8   8   7  128000  16.4544 46:08:12 -1.63934901650E+05 -1.63230725323E+05  0.01247  1.00000  1.00000 -0.00292  0.33095  0.27485  0.35641  0.06007 -0.26581  0.00000  0.00000 -0.14047 -0.89373 -0.75006 -0.81087 -0.27101
8   8   8  168000  13.7050 48:08:12 -1.63796703190E+05 -1.62935983455E+05  0.00707  0.03762  1.00000  0.05215  0.01100  0.33568  0.27998  0.36096 -0.08970 -0.26718  0.00000 -0.07680 -0.16638 -0.89373 -0.75006 -0.81087
8   8   9  184426  14.1000 48:08:12 -1.63964364117E+05 -1.62935983455E+05  0.01439  0.00801  0.03375  0.04652  0.33451  0.27871  0.09252  1.00000 -0.16795 -0.11278 -0.26374 -0.09544 -0.89373 -0.75006 -0.22627  0.00000
8   8   9  208000  11.0055 50:08:12 -1.63403064181E+05 -1.62572457119E+05  0.01450  0.03120  0.01225  0.07041  0.02363  0.33587  0.28018  0.36114 -0.20955 -0.25293 -0.12209 -0.06068 -0.15956 -0.89373 -0.75006 -0.81087
8   8  10  222117  12.9000 50:08:12 -1.63689386189E+05 -1.62572457119E+05  0.04285  0.03573  0.00809  0.21549  0.33587  0.28019  0.36114  0.02310 -0.07838 -0.26374 -0.09964 -0.65932 -0.89373 -0.75006 -0.81087 -0.16527
8   8  11  252000   7.8808 52:08:12 -1.63618486905E+05 -1.62572457119E+05  0.02009  0.04358  0.14471  0.03508  0.09939  0.33716  0.28158  0.36238 -0.15512 -0.27006 -0.26293 -0.10351 -0.38998 -0.89373 -0.75006 -0.81087
8   8  12  255594   9.4000 52:08:12 -1.63887018297E+05 -1.62572457119E+05  0.04004  0.02858  0.14206  0.02317  0.33510  0.27935  0.36040  1.00000 -0.08529 -0.25707 -0.26293 -0.17229 -0.89373 -0.75006 -0.81087  0.00000
8   8  13  292000   3.1056 54:08:12 -1.62929204626E+05 -1.62466951131E+05  0.05920  0.03421  0.14605  0.03396  0.04050  0.33820  0.28271  0.36338 -0.09251 -0.25107 -0.26293 -0.15847 -0.33311 -0.89373 -0.75006 -0.81087
8   8  13  292440   4.0000 54:08:12 -1.62772451285E+05 -1.62466951131E+05  0.05920  0.03421  0.14605  0.03396  0.04050  0.33820  0.28271  0.36338 -0.09251 -0.25107 -0.26293 -0.15847 -0.33311 -0.89373 -0.75006 -0.81087
8   8  14  319839   2.3000 55:08:12 -1.62605748792E+05 -1.62466918373E+05  0.05096  0.04139  0.14808  0.04036  0.22009  0.33977  0.28441  0.04805 -0.09874 -0.26374 -0.26293 -0.16817 -0.65932 -0.89373 -0.75006 -0.21239
8   8  14  328000   2.1434 56:08:12 -1.62812524161E+05 -1.62466918373E+05  0.05861  0.03495  0.14552  0.00732  0.05456  0.33778  0.28226  0.36298 -0.09251 -0.25989 -0.26293 -0.25523 -0.15690 -0.89373 -0.75006 -0.81087
8   8  15  343928   1.9000 56:08:12 -1.62641067317E+05 -1.62466918373E+05  0.05837  0.03470  0.00318  0.14530  0.06058  0.33761  0.28207  0.36282 -0.09251 -0.25989 -0.24783 -0.26293 -0.15539 -0.89373 -0.75006 -0.81087
8   8  16  352428   2.7000 57:08:12 -1.62544743700E+05 -1.62466918373E+05  0.04819  0.03859  0.14560  0.00742  0.05426  0.33784  0.28232  0.36304 -0.09874 -0.26374 -0.26293 -0.25523 -0.15228 -0.89373 -0.75006 -0.81087
8   8  16  372000   2.0720 58:08:12 -1.62543478186E+05 -1.62466918373E+05  0.05775  0.03160  0.14473  0.00441  0.07030  0.33717  0.28159  0.36239 -0.09251 -0.25707 -0.26293 -0.23302 -0.15782 -0.89373 -0.75006 -0.81087
8   8  18  400460   1.4000 59:08:12 -1.62515695687E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  18  408000   1.0753 00:09:12 -1.62536991317E+05 -1.62466918373E+05  0.05053  0.03496  0.14770  0.03167  0.06850  0.10254  0.33947  0.28409 -0.09874 -0.25707 -0.26293 -0.25426 -0.15562 -0.38998 -0.89373 -0.75006
8   8  19  413453   1.1000 00:09:12 -1.62502459355E+05 -1.62466918373E+05  0.05053  0.03496  0.14770  0.03167  0.06850  0.10254  0.33947  0.28409 -0.09874 -0.25707 -0.26293 -0.25426 -0.15562 -0.38998 -0.89373 -0.75006
8   8  20  437443   0.5000 01:09:12 -1.62502459355E+05 -1.62466918373E+05  0.02264  0.04499  0.05539  0.05129  0.06947  0.10347  0.34016  0.28483 -0.11877 -0.27046 -0.16884 -0.25259 -0.15562 -0.38998 -0.89373 -0.75006
8   8  20  452000   0.7202 02:09:12 -1.62597453587E+05 -1.62466918373E+05  0.06063  0.03457  0.14735  0.10217  0.06812  0.33920  0.28380  0.02601 -0.09251 -0.25707 -0.26293 -0.38998 -0.15562 -0.89373 -0.75006 -0.24110
8   8  22  483423   0.2000 03:09:12 -1.62490301318E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  22  496000   0.4670 04:09:12 -1.62490268560E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  23  507715   0.6000 04:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  24  532213   0.1000 05:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  25  533062   0.0000 05:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  26  533921   0.2000 05:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  26  540000   0.1635 06:09:12 -1.62490301318E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  27  558422   0.0000 06:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  29  560181   0.0000 06:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  30  561063   0.1000 06:09:12 -1.62490301318E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  32  564549   0.0000 07:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  33  565405   0.0000 07:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  34  566275   0.0000 07:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  35  567157   0.0000 07:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  36  568008   0.3000 07:09:12 -1.62466918373E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  37  576746   0.2000 07:09:12 -1.62466951131E+05 -1.62466918373E+05  0.06025  0.04018  0.02048  0.00847  0.06774  0.33894  0.28351  0.36409 -0.09251 -0.26374 -0.15408 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  38  580250   0.3000 07:09:12 -1.62466918373E+05 -1.62466918373E+05  0.06025  0.04018  0.02048  0.00847  0.06774  0.33894  0.28351  0.36409 -0.09251 -0.26374 -0.15408 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  38  588000   0.1800 08:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  39  604663   0.0000 08:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  40  605522   0.0000 08:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  41  606396   0.0000 08:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  42  607270   0.2000 08:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  43  610763   0.0000 08:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  44  611622   0.0000 09:09:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8  45  612495   0.3000 09:09:12 -1.62466918373E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   8 200  636154   0.0000 10:09:12 -1.62466918373E+05 -1.62466918373E+05  0.06025  0.04018  0.02048  0.00847  0.06774  0.33894  0.28351  0.36409 -0.09251 -0.26374 -0.15408 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
