K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   6   1       0   1.0000 29:07:12 -1.74382524929E+05 -1.74382524929E+05  0.01415 -0.02246 -0.00224  0.00106 -0.02503 -0.00183  0.01998 -0.00601 -0.13059 -0.23214 -0.14888 -0.16994 -0.12497 -0.21126 -0.09790 -0.16590
8   6   1     100   4.8077 29:07:12 -1.74309167895E+05 -1.74238853881E+05  0.01415 -0.02246 -0.00224  0.00106 -0.02503 -0.00183  0.01998 -0.00601 -0.13059 -0.23214 -0.14888 -0.16994 -0.12497 -0.21126 -0.09790 -0.16590
8   6   1     200  32.1951 29:07:12 -1.69964314070E+05 -1.69498881318E+05 -0.00601 -0.00183 -0.00224 -0.02246  0.01415  0.00106 -0.02503  0.01998 -0.16590 -0.21126 -0.14888 -0.23214 -0.13059 -0.16994 -0.12497 -0.09790
8   6   1     400  41.4815 29:07:12 -1.67512286885E+05 -1.66992103202E+05 -0.00183 -0.00601 -0.02246  0.01998  0.01415 -0.00224  0.00106 -0.02503 -0.21126 -0.16590 -0.23214 -0.09790 -0.13059 -0.14888 -0.16994 -0.12497
8   6   1     800  42.2360 29:07:12 -1.66047297521E+05 -1.65636470782E+05 -0.00224 -0.00601  0.01998 -0.00183 -0.02246  0.00106 -0.02503  0.01415 -0.14888 -0.16590 -0.09790 -0.21126 -0.23214 -0.16994 -0.12497 -0.13059
8   6   1    1600  47.6012 29:07:12 -1.66599324741E+05 -1.65636470782E+05 -0.00183  0.01998 -0.00224 -0.02246 -0.00601  0.00106 -0.02503  0.01415 -0.21126 -0.09790 -0.14888 -0.23214 -0.16590 -0.16994 -0.12497 -0.13059
8   6   1    3200  47.8627 29:07:12 -1.66794842484E+05 -1.65093126784E+05 -0.02246 -0.00601 -0.00224  0.00106 -0.02503  0.01998 -0.00183  0.01415 -0.23214 -0.16590 -0.14888 -0.16994 -0.12497 -0.09790 -0.21126 -0.13059
8   6   2    6400  34.0198 29:07:12 -1.66224901320E+05 -1.64865935106E+05  0.01998 -0.02246 -0.00183 -0.00224  0.01415  0.00106 -0.02503 -0.00601 -0.09790 -0.23214 -0.21126 -0.14888 -0.13059 -0.16994 -0.12497 -0.16590
8   6   4   12800  33.1853 29:07:12 -1.65342564673E+05 -1.64865935106E+05 -0.01531  1.00000  1.00000  1.00000  0.32647  0.27000  1.00000 -0.01183 -0.13532  0.00000  0.00000  0.00000 -0.89373 -0.75006  0.00000 -0.18270
8   6   4   36000  32.7959 31:07:12 -1.66113033851E+05 -1.64496678367E+05  1.00000  1.00000  0.00737  0.32765  0.27128  0.35323 -0.00906  1.00000  0.00000  0.00000 -0.23823 -0.89373 -0.75006 -0.81087 -0.13189  0.00000
8   6   6   84000  19.5074 33:07:12 -1.65476915994E+05 -1.63748099340E+05  0.09993  1.00000  0.01569  0.33075  0.27464  0.00180  1.00000  1.00000 -0.33236  0.00000 -0.23209 -0.89373 -0.75006 -0.14855  0.00000  0.00000
8   6   7  124000  16.4851 35:07:12 -1.63523200724E+05 -1.62932038783E+05  0.00270  0.02114 -0.01273  1.00000  0.32927  0.27303  0.35479  1.00000 -0.13723 -0.24949 -0.16092  0.00000 -0.89373 -0.75006 -0.81087  0.00000
8   6   9  152526  11.2000 36:07:12 -1.63700578700E+05 -1.62932038783E+05  1.00000 -0.03026  0.02016  0.05634  0.01793  0.33938  0.28399  0.36451  0.00000 -0.20247 -0.13920 -0.29098 -0.09748 -0.89373 -0.75006 -0.81087
8   6   9  168000  11.1293 37:07:12 -1.63366780178E+05 -1.62832485789E+05  0.04138  0.02291  0.14276  1.00000  0.02956  0.33564  0.27994  0.36092 -0.09058 -0.25583 -0.26293  0.00000 -0.17700 -0.89373 -0.75006 -0.81087
8   6  10  190058   7.4000 38:07:12 -1.63280208587E+05 -1.62694540515E+05  0.01579  0.02424  0.02834  1.00000  0.14221  0.33521  0.27947  0.36051 -0.14908 -0.25389 -0.09367  0.00000 -0.26293 -0.89373 -0.75006 -0.81087
8   6  10  208000   9.2873 39:07:12 -1.63175213175E+05 -1.62589897822E+05  0.02312  0.01421  0.03398 -0.03427  0.04441  0.34029  0.28498  0.36539 -0.04969 -0.11214 -0.14671 -0.22877 -0.26570 -0.89373 -0.75006 -0.81087
8   6  11  227192   5.9000 39:07:12 -1.63488982266E+05 -1.62510438856E+05  0.02252  0.02080  0.05951  0.14343  0.33616  0.28050  0.09349  0.36142 -0.14378 -0.25604 -0.25700 -0.26293 -0.89373 -0.75006 -0.05683 -0.81087
8   6  11  252000   6.8701 41:07:12 -1.63150935652E+05 -1.62466951131E+05  0.14553  0.04176  0.21776  0.04811  0.02632  0.33779  0.28227  0.36299 -0.26293 -0.26756 -0.65932 -0.09874 -0.16445 -0.89373 -0.75006 -0.81087
8   6  12  254424   7.9000 41:07:12 -1.62893516895E+05 -1.62466951131E+05  0.14553  0.04176  0.04811  0.02632  0.21776  0.33779  0.28227  0.36299 -0.26293 -0.26756 -0.09874 -0.16445 -0.65932 -0.89373 -0.75006 -0.81087
8   6  13  288000   3.7898 43:07:12 -1.62821186973E+05 -1.62466918373E+05  0.05810  0.04123 -0.00575  0.14505  0.07065  0.33742  0.28186  0.36263 -0.09251 -0.26756 -0.22089 -0.26293 -0.15782 -0.89373 -0.75006 -0.81087
8   6  14  309517   2.8000 44:07:12 -1.62510406097E+05 -1.62466918373E+05  0.01312  0.03244  0.14547  0.10019  0.05648  0.33775  0.28222  0.36294 -0.13694 -0.25707 -0.26293 -0.38998 -0.14941 -0.89373 -0.75006 -0.81087
8   6  14  328000   3.3344 45:07:12 -1.62622732768E+05 -1.62466918373E+05  0.05775  0.03160  0.00441  0.14473  0.07030  0.33717  0.28159  0.36239 -0.09251 -0.25707 -0.23302 -0.26293 -0.15782 -0.89373 -0.75006 -0.81087
8   6  16  342227   1.1000 45:07:12 -1.62730294298E+05 -1.62466918373E+05  0.06088  0.03142  0.14758  0.06836  0.10241  0.33937  0.28398  0.03153 -0.09251 -0.25039 -0.26293 -0.15562 -0.38998 -0.89373 -0.75006 -0.25426
8   6  17  366112   1.5000 46:07:12 -1.62563655322E+05 -1.62466918373E+05  0.06107  0.03502  0.14775  0.03173  0.06327  0.10259  0.33951  0.28413 -0.09251 -0.25707 -0.26293 -0.25426 -0.15539 -0.38998 -0.89373 -0.75006
8   6  17  368000   1.0836 47:07:12 -1.62563801303E+05 -1.62466918373E+05  0.06063  0.03457  0.14735  0.02601  0.06812  0.10217  0.33920  0.28380 -0.09251 -0.25707 -0.26293 -0.24110 -0.15562 -0.38998 -0.89373 -0.75006
8   6  18  390169   0.7000 48:07:12 -1.62615836301E+05 -1.62466918373E+05  0.06189  0.04508  0.14849  0.05118  0.03962  0.22047  0.34008  0.28475 -0.09251 -0.26756 -0.26293 -0.25259 -0.16122 -0.65932 -0.89373 -0.75006
