K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   1   1       0   1.0000 07:52:11 -1.67264189430E+05 -1.67264189430E+05  0.00553  0.00221 -0.00327  0.01218 -0.15935 -0.18347 -0.19660 -0.14477
4   1   1     100   0.9901 07:52:11 -1.67239794934E+05 -1.67239794934E+05  0.00553  0.00221 -0.00327  0.01218 -0.15935 -0.18347 -0.19660 -0.14477
4   1   1     200  24.2574 07:52:11 -1.63968658723E+05 -1.63843576935E+05  0.00221  0.00553 -0.00327  0.01218 -0.18347 -0.15935 -0.19660 -0.14477
4   1   1     400  31.8408 07:52:11 -1.64168917100E+05 -1.63778695467E+05  0.00553 -0.00327  0.00221  0.01218 -0.15935 -0.19660 -0.18347 -0.14477
4   1   1     800  36.4090 07:52:11 -1.63335291468E+05 -1.61218090064E+05  0.00221 -0.00327  0.00553  0.01218 -0.18347 -0.19660 -0.15935 -0.14477
4   1   1    1600  42.0724 07:52:11 -1.62911812689E+05 -1.61218090064E+05  0.00221  0.00553 -0.00327  0.01218 -0.18347 -0.15935 -0.19660 -0.14477
4   1   2    3200  22.1698 08:52:11 -1.61004481019E+05 -1.60725862609E+05 -0.00486 -0.01646  0.11319  0.27747 -0.14534 -0.18378 -0.37148 -0.75006
4   1   2    6400  34.6074 08:52:11 -1.61911443199E+05 -1.59645267704E+05  0.01783  0.01649  0.00700  0.27961 -0.24394 -0.25493 -0.12045 -0.75006
4   1   3   12800  27.2420 08:52:11 -1.60065075831E+05 -1.59022402080E+05  0.00523 -0.00697  0.10656  0.27698 -0.15353 -0.16173 -0.39585 -0.75006
4   1   4   24000  27.7386 09:52:11 -1.60795923706E+05 -1.59022402080E+05 -0.02919  0.01297  0.00316  0.28016 -0.09481 -0.22715 -0.14187 -0.75006
4   1   4   25600  26.3863 09:52:11 -1.60847576633E+05 -1.59004525635E+05  0.01297 -0.02919  0.00316  0.28016 -0.22715 -0.09481 -0.14187 -0.75006
4   1   7   51200  14.9364 10:52:11 -1.59904074019E+05 -1.58763711271E+05  0.01256  0.00323  0.11565  0.27597 -0.14655 -0.19939 -0.40950 -0.75006
4   1   8   64000   6.7779 11:52:11 -1.59102287429E+05 -1.58718385687E+05  0.00248 -0.00029  0.32701  0.27058 -0.11864 -0.24510 -0.89373 -0.75006
4   1  12  100000   3.0224 13:52:11 -1.58719703860E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   1  13  102400   2.4544 13:52:11 -1.58735722131E+05 -1.58718385687E+05 -0.00891  0.03177  0.32611  0.26961 -0.13531 -0.27841 -0.89373 -0.75006
4   1  14  110438   3.0000 13:52:11 -1.58735722131E+05 -1.58718385687E+05 -0.00094  0.01450  0.32688  0.27044 -0.13467 -0.25050 -0.89373 -0.75006
4   1  15  118609   2.3000 14:52:11 -1.58752789528E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   1  16  127264   1.8000 14:52:11 -1.58802599414E+05 -1.58718385687E+05 -0.00744  0.02860  0.32625  0.26976 -0.13377 -0.27500 -0.89373 -0.75006
4   1  17  136000   2.3508 15:52:11 -1.58719703860E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   1  19  152804   1.4000 16:52:11 -1.58719703860E+05 -1.58718385687E+05 -0.00289  0.01888  0.32676  0.27031 -0.13343 -0.25989 -0.89373 -0.75006
4   1  19  160000   1.4756 17:52:11 -1.58735722131E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   1  20  161382   1.2000 17:52:11 -1.58719703860E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   1  21  169606   1.7000 18:52:11 -1.58805581659E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   1  22  178257   0.8000 18:52:11 -1.58719703860E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   1  22  184000   1.2002 19:52:11 -1.58719703860E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   1  23  186940   1.3000 19:52:11 -1.58718385687E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   1 200  194354   0.0000 19:52:11 -1.58718385687E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
