K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   9   1       0   1.0000 22:59:11 -1.70763582142E+05 -1.70763582142E+05 -0.00190  0.00152  0.01462 -0.01723  0.01484  0.00050 -0.13344 -0.17383 -0.17055 -0.19617 -0.18674 -0.14748
6   9   1     100   1.9802 22:59:11 -1.70108989895E+05 -1.70108989895E+05 -0.00190  0.01484  0.01462 -0.01723  0.00050  0.00152 -0.13344 -0.18674 -0.17055 -0.19617 -0.14748 -0.17383
6   9   1     200  33.1683 22:59:11 -1.66609229808E+05 -1.66546455760E+05  0.01462  0.01484 -0.00190  0.00152 -0.01723  0.00050 -0.17055 -0.18674 -0.13344 -0.17383 -0.19617 -0.14748
6   9   1     400  33.3333 22:59:11 -1.64946029595E+05 -1.64363357693E+05  0.00152  0.01484 -0.01723  0.00050  0.01462 -0.00190 -0.17383 -0.18674 -0.19617 -0.14748 -0.17055 -0.13344
6   9   1     800  43.1421 22:59:11 -1.65515483139E+05 -1.64363357693E+05  0.01462 -0.01723  0.00152  0.01484  0.00050 -0.00190 -0.17055 -0.19617 -0.17383 -0.18674 -0.14748 -0.13344
6   9   1    1600  47.7528 22:59:11 -1.65393796870E+05 -1.64363357693E+05 -0.00190  0.01462  0.01484  0.00152 -0.01723  0.00050 -0.13344 -0.17055 -0.18674 -0.17383 -0.19617 -0.14748
6   9   1    3200  47.9700 22:59:11 -1.63876312727E+05 -1.62682642521E+05  0.00050  0.01484 -0.00190 -0.01723  0.01462  0.00152 -0.14748 -0.18674 -0.13344 -0.19617 -0.17055 -0.17383
6   9   2    6400  42.9331 22:59:11 -1.62436967085E+05 -1.62333639607E+05 -0.02311  0.07883 -0.01472  0.18846  0.33957  0.00170 -0.12132 -0.30970 -0.18907 -0.50070 -0.82638 -0.14674
6   9   3   12800  41.6705 23:59:11 -1.67047844918E+05 -1.61740357745E+05  0.27772 -0.01117  0.05388  0.33359  0.01713  0.00174 -0.75006 -0.18892 -0.23263 -0.89373 -0.14023 -0.06933
6   9   5   25600  28.3058 23:59:11 -1.62254903900E+05 -1.60813913596E+05  0.01365  0.01691 -0.01191  0.32837  1.00000  1.00000 -0.18573 -0.06271 -0.19096 -0.89373  0.00000  0.00000
6   9   5   28000  27.1885 24:59:11 -1.62565915314E+05 -1.60813913596E+05  0.01166  0.00420  0.13946  0.33309  0.27717  0.35846 -0.13196 -0.22593 -0.26293 -0.89373 -0.75006 -0.81087
6   9   6   51200  22.9123 25:59:11 -1.63054782153E+05 -1.60813913596E+05  0.00239 -0.01180  1.00000  0.32702  0.27060  1.00000 -0.13280 -0.21151  0.00000 -0.89373 -0.75006  0.00000
6   9   7   68000  17.7112 26:59:11 -1.62519579895E+05 -1.60658456246E+05 -0.00827  0.01231  1.00000  0.32787  0.27151  0.35344 -0.13384 -0.23836  0.00000 -0.89373 -0.75006 -0.81087
6   9   9  102400   7.9354 27:59:11 -1.60660935908E+05 -1.60198333446E+05  0.04332  0.03389  0.01833  0.33580  0.28011  0.08823 -0.08116 -0.26452 -0.16437 -0.89373 -0.75006 -0.26475
6   9   9  108000   8.5528 28:59:11 -1.60718008456E+05 -1.60198333446E+05  0.03622  0.03374  0.01227  0.33342  0.27753  0.35878 -0.09079 -0.26980 -0.16132 -0.89373 -0.75006 -0.81087
6   9  10  116659   7.3000 28:59:11 -1.60460482362E+05 -1.60198333446E+05  0.02674  0.02574  0.01510  0.33316  0.27724  0.35853 -0.17009 -0.25707 -0.10178 -0.89373 -0.75006 -0.81087
6   9  11  136415   4.4000 29:59:11 -1.60634378789E+05 -1.60072207653E+05  0.04152  0.02575  0.04256  0.33632  0.28067  0.03526 -0.08717 -0.25819 -0.16798 -0.89373 -0.75006 -0.23527
6   9  11  148000   5.4720 30:59:11 -1.60765231261E+05 -1.60072207653E+05  0.05530  0.03955 -0.00529  0.02146  0.33743  0.28188 -0.09027 -0.26542 -0.16260 -0.15961 -0.89373 -0.75006
6   9  13  175754   3.6000 31:59:11 -1.60305774885E+05 -1.59932687751E+05  0.02949  0.03778  0.02012  0.33571  0.28001  0.08811 -0.08730 -0.26570 -0.17132 -0.89373 -0.75006 -0.26475
6   9  13  184000   4.1136 32:59:11 -1.60490314911E+05 -1.59932687751E+05  0.02810  0.03397  0.02692  0.04748  0.33703  0.28145 -0.25426 -0.26302 -0.08980 -0.16852 -0.89373 -0.75006
6   9  14  195416   3.5000 32:59:11 -1.60390031519E+05 -1.59932687751E+05  0.03678  0.02431  0.01880  0.33304  0.27712  0.35842 -0.08717 -0.25554 -0.17119 -0.89373 -0.75006 -0.81087
6   9  15  203642   2.3000 33:59:11 -1.60193133726E+05 -1.59932687751E+05  0.03678  0.02557  0.02172  0.35842  0.33304  0.27712 -0.08717 -0.25707 -0.17478 -0.81087 -0.89373 -0.75006
6   9  16  223342   2.0000 34:59:11 -1.60198333446E+05 -1.59932687751E+05  0.04194  0.03079  0.03864  0.33661  0.28099  0.04619 -0.08717 -0.25707 -0.17346 -0.89373 -0.75006 -0.25259
6   9  16  224000   1.8272 34:59:11 -1.60193133726E+05 -1.59932687751E+05  0.04194  0.03079  0.03864  0.04619  0.33661  0.28099 -0.08717 -0.25707 -0.17346 -0.25259 -0.89373 -0.75006
6   9  17  234102   2.5000 34:59:11 -1.60334915103E+05 -1.59932687751E+05  0.02970  0.03131  0.01999  0.35867  0.33330  0.27740 -0.09191 -0.26637 -0.17577 -0.81087 -0.89373 -0.75006
6   9  18  253828   1.4000 35:59:11 -1.60040340161E+05 -1.59932687751E+05  0.04139  0.03625  0.01113  0.05123  0.33623  0.28058 -0.08717 -0.26374 -0.22433 -0.15432 -0.89373 -0.75006
6   9  18  260000   0.9330 36:59:11 -1.59932687751E+05 -1.59932687751E+05  0.03498  0.03013  0.01366  0.06383  0.33616  0.28050 -0.09337 -0.25707 -0.24759 -0.15562 -0.89373 -0.75006
6   9  19  266509   1.4000 36:59:11 -1.60198333446E+05 -1.59932687751E+05  0.03695  0.03506  0.01498  0.33316  0.27724  0.35853 -0.08717 -0.26756 -0.17391 -0.89373 -0.75006 -0.81087
6   9  20  286284   0.8000 37:59:11 -1.59964342810E+05 -1.59932687751E+05  0.04214  0.03701  0.04639  0.03169  0.33675  0.28114 -0.08717 -0.26374 -0.25259 -0.17063 -0.89373 -0.75006
6   9  20  296000   0.6706 38:59:11 -1.59964342810E+05 -1.59932687751E+05  0.04164  0.03048  0.01402  0.05887  0.33640  0.28076 -0.08717 -0.25707 -0.24759 -0.15539 -0.89373 -0.75006
6   9  21  302574   0.7000 38:59:11 -1.59964818217E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  22  322415   0.4000 39:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  22  328000   0.4272 40:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04172  0.03658  0.01234  0.05227  0.33646  0.28082 -0.08717 -0.26374 -0.23986 -0.15228 -0.89373 -0.75006
6   9  24  343942   0.2000 41:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  25  345596   0.2000 41:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  28  356531   0.0000 41:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  29  357359   0.0000 41:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  30  358221   0.0000 42:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
