K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7  10   1       0   1.0000 04:04:12 -1.72707260816E+05 -1.72707260816E+05  0.00080  0.00111  0.00568  0.00355 -0.00746  0.00449 -0.01832 -0.12264 -0.18643 -0.16373 -0.15980 -0.13646 -0.17647 -0.19642
7  10   1     100   3.8835 04:04:12 -1.72588086333E+05 -1.72587331389E+05  0.00080  0.00111  0.00568  0.00355 -0.00746  0.00449 -0.01832 -0.12264 -0.18643 -0.16373 -0.15980 -0.13646 -0.17647 -0.19642
7  10   1     200  35.7843 04:04:12 -1.69636082695E+05 -1.69558871576E+05  0.00080  0.00449 -0.01832  0.00355  0.00111  0.00568 -0.00746 -0.12264 -0.17647 -0.19642 -0.15980 -0.18643 -0.16373 -0.13646
7  10   1     400  44.8020 04:04:12 -1.67563411052E+05 -1.67563411052E+05  0.00080 -0.00746  0.00449 -0.01832  0.00355  0.00111  0.00568 -0.12264 -0.13646 -0.17647 -0.19642 -0.15980 -0.18643 -0.16373
7  10   1     800  44.4030 04:04:12 -1.66784509614E+05 -1.64285420554E+05  0.00355 -0.01832 -0.00746  0.00111  0.00449  0.00080  0.00568 -0.15980 -0.19642 -0.13646 -0.18643 -0.17647 -0.12264 -0.16373
7  10   1    1600  48.4414 04:04:12 -1.66908944665E+05 -1.64285420554E+05 -0.00746  0.00080  0.00449 -0.01832  0.00111  0.00568  0.00355 -0.13646 -0.12264 -0.17647 -0.19642 -0.18643 -0.16373 -0.15980
7  10   1    3200  47.7528 04:04:12 -1.65187454189E+05 -1.64277757928E+05 -0.00746  0.00080  0.00355  0.00449  0.00111 -0.01832  0.00568 -0.13646 -0.12264 -0.15980 -0.17647 -0.18643 -0.19642 -0.16373
7  10   2    6400  39.1698 05:04:12 -1.65009125516E+05 -1.62938457049E+05  0.00080 -0.01832  0.00355  0.00568  0.00449  0.00111 -0.00746 -0.12264 -0.19642 -0.15980 -0.16373 -0.17647 -0.18643 -0.13646
7  10   5   28000  24.1362 06:04:12 -1.64725154415E+05 -1.62395964393E+05  0.00454  1.00000  1.00000  0.00130  0.32686  0.27042  0.35248 -0.22328  0.00000  0.00000 -0.13127 -0.89373 -0.75006 -0.81087
7  10   6   72000  19.3824 08:04:12 -1.63588645809E+05 -1.61763621934E+05  0.12363  0.02494  0.00016  0.01335  0.33738  0.28182  0.14501 -0.28186 -0.23627 -0.13986 -0.14278 -0.89373 -0.75006 -0.26293
7  10   8  112000  12.6024 10:04:12 -1.62792688607E+05 -1.61643359185E+05  0.01899  0.03636  0.21767  0.33772  0.28219  0.14544  0.11916 -0.13142 -0.27161 -0.65932 -0.89373 -0.75006 -0.26293 -0.22301
7  10   9  131191   7.5000 10:04:12 -1.61630385179E+05 -1.61533426038E+05  0.05674  0.03526  0.14264  0.01879  0.33555  0.27984  0.36083 -0.09865 -0.26374 -0.26293 -0.16520 -0.89373 -0.75006 -0.81087
7  10   9  156000   9.5494 12:04:12 -1.62217167293E+05 -1.61405510064E+05  0.05352  0.03386  0.01634  0.06363  0.33459  0.27879  0.35991 -0.09371 -0.26374 -0.16894 -0.10267 -0.89373 -0.75006 -0.81087
7  10  10  159620  11.8000 12:04:12 -1.62282459257E+05 -1.61405510064E+05  0.02748  0.02157  0.02419  1.00000  0.33317  0.27726  0.35854 -0.16968 -0.24830 -0.09862  0.00000 -0.89373 -0.75006 -0.81087
7  10  11  174183   3.7000 13:04:12 -1.61660358518E+05 -1.61405510064E+05  0.00308  0.03994  0.03122  0.06636  0.33653  0.28090  0.36177 -0.15411 -0.26756 -0.15862 -0.10267 -0.89373 -0.75006 -0.81087
7  10  11  196000   4.6482 14:04:12 -1.61488028907E+05 -1.61202894897E+05  0.04012  0.03141  0.01789  0.02517  0.33535  0.27962  0.36064 -0.08717 -0.25989 -0.19885 -0.16859 -0.89373 -0.75006 -0.81087
7  10  12  201432  10.6000 14:04:12 -1.62372712245E+05 -1.61154150341E+05  0.04012  0.03141  0.02517  0.01789  0.33535  0.27962  0.36064 -0.08717 -0.25989 -0.16859 -0.19885 -0.89373 -0.75006 -0.81087
7  10  13  224356   3.4000 15:04:12 -1.61403393341E+05 -1.61154150341E+05  0.04226  0.03820  0.02692  0.01846  0.33757  0.28203  0.36278 -0.07920 -0.26374 -0.17153 -0.15408 -0.89373 -0.75006 -0.81087
7  10  13  232000   3.0971 16:04:12 -1.61197638065E+05 -1.61154150341E+05  0.02253  0.03519  0.09714  0.02966  0.33550  0.27978  0.36078 -0.09435 -0.26374 -0.38998 -0.15701 -0.89373 -0.75006 -0.81087
7  10  14  235853   3.4000 16:04:12 -1.61242850447E+05 -1.61154150341E+05  0.04035  0.02917  0.00392  0.05759  0.33551  0.27979  0.36079 -0.08717 -0.25707 -0.25523 -0.15539 -0.89373 -0.75006 -0.81087
7  10  15  258313   4.0000 17:04:12 -1.61234322867E+05 -1.61154150341E+05  0.04024  0.02564 -0.00088  0.06083  0.33543  0.27971  0.36072 -0.08717 -0.25039 -0.24590 -0.15529 -0.89373 -0.75006 -0.81087
7  10  15  272000   2.4923 18:04:12 -1.61560553226E+05 -1.61154150341E+05  0.04043  0.03528  0.05100  0.00342  0.33556  0.27985  0.36085 -0.08717 -0.26374 -0.15228 -0.24574 -0.89373 -0.75006 -0.81087
7  10  16  276751   1.6000 18:04:12 -1.61452062743E+05 -1.61154150341E+05  0.04043  0.03528  0.05100  0.00342  0.33556  0.27985  0.36085 -0.08717 -0.26374 -0.15228 -0.24574 -0.89373 -0.75006 -0.81087
7  10  17  299079   1.8000 19:04:12 -1.61183282534E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
7  10  17  312000   1.2363 20:04:12 -1.61273505456E+05 -1.61154150341E+05  0.03964  0.02845  0.00117  0.06728  0.33501  0.27926  0.36032 -0.08717 -0.25707 -0.23302 -0.15782 -0.89373 -0.75006 -0.81087
7  10  18  321396   0.6000 20:04:12 -1.61154150341E+05 -1.61154150341E+05  0.04026  0.03155  0.00324  0.05546  0.33545  0.27973  0.36073 -0.08717 -0.25989 -0.24574 -0.15683 -0.89373 -0.75006 -0.81087
7  10  20  352298   0.6000 21:04:12 -1.61154150341E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
7  10  20  356000   0.5366 22:04:12 -1.61154150341E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
7  10  21  374734   0.8000 22:04:12 -1.61154150341E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
7  10  22  385912   0.2000 23:04:12 -1.61154150341E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
7  10  23  387632   0.4000 23:04:12 -1.61154150341E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
7  10  23  400000   0.2712 24:04:12 -1.61154150341E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
7  10  25  432871   0.5000 25:04:12 -1.61202894897E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
7  10  25  448000   0.1397 26:04:12 -1.61154150341E+05 -1.61154150341E+05  0.03964  0.02845  0.00117  0.06728  0.33501  0.27926  0.36032 -0.08717 -0.25707 -0.23302 -0.15782 -0.89373 -0.75006 -0.81087
7  10  26  455609   0.1000 26:04:12 -1.61177500528E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
7  10  27  456452   0.4000 26:04:12 -1.61177500528E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
7  10  28  460759   0.0000 26:04:12 -1.61154150341E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
7  10  29  461616   0.0000 26:04:12 -1.61154150341E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
