K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   9   1       0   1.0000 15:09:12 -1.73667564681E+05 -1.73667564681E+05 -0.00306  0.01855 -0.01283 -0.02493  0.02826  0.00373  0.01474 -0.00430 -0.15034 -0.13485 -0.17556 -0.18382 -0.21092 -0.14416 -0.14717 -0.20181
8   9   1     100   3.8462 15:09:12 -1.72741652529E+05 -1.72741652529E+05 -0.00306 -0.01283 -0.02493  0.02826  0.00373  0.01474 -0.00430  0.01855 -0.15034 -0.17556 -0.18382 -0.21092 -0.14416 -0.14717 -0.20181 -0.13485
8   9   1     200  33.1707 15:09:12 -1.69541511274E+05 -1.69408556319E+05  0.00373 -0.00306  0.01474 -0.01283  0.02826 -0.00430  0.01855 -0.02493 -0.14416 -0.15034 -0.14717 -0.17556 -0.21092 -0.20181 -0.13485 -0.18382
8   9   1     400  37.5309 15:09:12 -1.68176053430E+05 -1.68078603156E+05  0.01855 -0.00306  0.02826  0.01474 -0.02493 -0.01283  0.00373 -0.00430 -0.13485 -0.15034 -0.21092 -0.14717 -0.18382 -0.17556 -0.14416 -0.20181
8   9   1     800  38.3851 15:09:12 -1.67922432553E+05 -1.67184784910E+05  0.01855 -0.00306 -0.02493  0.02826 -0.01283 -0.00430  0.00373  0.01474 -0.13485 -0.15034 -0.18382 -0.21092 -0.17556 -0.20181 -0.14416 -0.14717
8   9   1    1600  45.4829 15:09:12 -1.67944883002E+05 -1.67184784910E+05 -0.00430  0.01855  0.01474  0.00373 -0.00306  0.02826 -0.01283 -0.02493 -0.20181 -0.13485 -0.14717 -0.14416 -0.15034 -0.21092 -0.17556 -0.18382
8   9   1    3200  47.0203 15:09:12 -1.66680073321E+05 -1.65838391971E+05 -0.00306  0.00373  0.02826  0.01474  0.01855 -0.02493 -0.01283 -0.00430 -0.15034 -0.14416 -0.21092 -0.14717 -0.13485 -0.18382 -0.17556 -0.20181
8   9   2    6400  25.0000 15:09:12 -1.66737506397E+05 -1.64893317173E+05 -0.00430  0.00373  0.02826  0.01855  0.01474 -0.02493 -0.01283 -0.00306 -0.20181 -0.14416 -0.21092 -0.13485 -0.14717 -0.18382 -0.17556 -0.15034
8   9   4   12800  34.2377 16:09:12 -1.66605358333E+05 -1.64892086390E+05 -0.00276  0.00034  0.33430  0.27848  1.00000  1.00000 -0.01799  1.00000 -0.13131 -0.18592 -0.89373 -0.75006  0.00000  0.00000 -0.29225  0.00000
8   9   4   25600  32.5829 16:09:12 -1.66196278272E+05 -1.64733509294E+05 -0.00985  0.00151  1.00000  0.32630  0.26981  0.06738  1.00000  1.00000 -0.15075 -0.20930  0.00000 -0.89373 -0.75006 -0.11086  0.00000  0.00000
8   9   4   36000  33.3158 17:09:12 -1.65236844306E+05 -1.64039663874E+05 -0.00048  1.00000  1.00000 -0.01355  0.33217  0.27618 -0.00845  1.00000 -0.09561  0.00000  0.00000 -0.17049 -0.89373 -0.75006 -0.18623  0.00000
8   9   5   51200  21.7549 17:09:12 -1.65307644688E+05 -1.63972759878E+05  0.00354  0.01330  0.13902  0.33274  0.27679  0.35813  1.00000  1.00000 -0.16072 -0.19227 -0.26293 -0.89373 -0.75006 -0.81087  0.00000  0.00000
8   9   5   80000  23.6081 19:09:12 -1.64980253610E+05 -1.63820364047E+05  1.00000  0.00619  0.01480  0.33277  0.27683  1.00000  1.00000  0.02771  0.00000 -0.14766 -0.11247 -0.89373 -0.75006  0.00000  0.00000 -0.26019
8   9   7  122086  16.2000 20:09:12 -1.64011334025E+05 -1.63297709850E+05 -0.02389  1.00000  0.01571  0.00622  0.33202  0.27602  0.35744  1.00000 -0.03689  0.00000 -0.13841 -0.22959 -0.89373 -0.75006 -0.81087  0.00000
8   9   7  124000  17.0779 21:09:12 -1.64520670673E+05 -1.63297709850E+05  0.09583 -0.02012  0.01481  0.33755  0.28201  0.21747  0.10970  0.02686 -0.10718 -0.06427 -0.13533 -0.89373 -0.75006 -0.65932 -0.29245 -0.25555
8   9   8  147899  12.9000 22:09:12 -1.63730295213E+05 -1.63297709850E+05  0.14212  0.02897  1.00000  0.33515  0.27940  0.36045  0.02995  0.00911 -0.26293 -0.07714  0.00000 -0.89373 -0.75006 -0.81087 -0.25470 -0.15503
8   9   8  168000  12.4136 23:09:12 -1.63676414712E+05 -1.62764902188E+05  0.03960  0.03365 -0.00150  0.14358  0.33627  0.28062  0.36153  1.00000 -0.15742 -0.25959 -0.15170 -0.26293 -0.89373 -0.75006 -0.81087  0.00000
8   9   9  175357  14.5000 23:09:12 -1.63748359634E+05 -1.62764902188E+05  0.00895  0.03220  1.00000  0.14287  0.04649  0.33573  0.28003  0.36100 -0.13075 -0.25494  0.00000 -0.26293 -0.17653 -0.89373 -0.75006 -0.81087
8   9  10  212000   6.2212 25:09:12 -1.62951417050E+05 -1.62690752524E+05  1.00000  0.03841  0.05533  0.01941  0.33547  0.27975  0.36076  0.14254  0.00000 -0.26756 -0.09251 -0.17559 -0.89373 -0.75006 -0.81087 -0.26293
8   9  11  249208   4.0000 26:09:12 -1.63210576164E+05 -1.62507051491E+05  0.14902  0.04244  0.03556  0.07065  0.22095  0.34049  0.28520  0.04393 -0.26293 -0.26374 -0.15061 -0.06744 -0.65932 -0.89373 -0.75006 -0.27613
8   9  11  252000   7.0275 27:09:12 -1.63225028113E+05 -1.62507051491E+05  0.07065  0.04244  0.14902  0.03556  0.22095  0.34049  0.28520  0.04393 -0.06744 -0.26374 -0.26293 -0.15061 -0.65932 -0.89373 -0.75006 -0.27613
8   9  12  286156   6.5000 28:09:12 -1.62871245658E+05 -1.62466951131E+05  0.06297  0.03494  0.02568  0.14551  0.03551  0.33778  0.28225  0.36297 -0.08061 -0.25989 -0.28441 -0.26293 -0.15791 -0.89373 -0.75006 -0.81087
8   9  12  292000   4.7503 29:09:12 -1.62965289859E+05 -1.62466951131E+05  0.06297  0.03494  0.03551  0.02568  0.33778  0.28225  0.36297  0.14551 -0.08061 -0.25989 -0.15791 -0.28441 -0.89373 -0.75006 -0.81087 -0.26293
8   9  13  310608   4.3000 30:09:12 -1.62826303972E+05 -1.62466951131E+05  0.03349  0.03883  0.00317  1.00000  0.05148  0.33590  0.28022  0.36117 -0.09191 -0.27046 -0.25524  0.00000 -0.15228 -0.89373 -0.75006 -0.81087
8   9  14  324460   1.3000 30:09:12 -1.63076943418E+05 -1.62466951131E+05  0.05824  0.03457  0.14518  0.05841  0.33752  0.28197  0.36273  0.00635 -0.09251 -0.25989 -0.26293 -0.15683 -0.89373 -0.75006 -0.81087 -0.24574
8   9  14  332000   1.7675 31:09:12 -1.62569544830E+05 -1.62466951131E+05  0.06022  0.04339  0.14698  0.00981  0.03033  0.33891  0.28348  0.36407 -0.09251 -0.26756 -0.26293 -0.24135 -0.17478 -0.89373 -0.75006 -0.81087
8   9  15  348299   0.9000 31:09:12 -1.62559770969E+05 -1.62466951131E+05  0.04160  0.03290 -0.00054  0.06919  0.21608  0.33638  0.28073  0.36163 -0.08717 -0.25989 -0.21213 -0.15782 -0.65932 -0.89373 -0.75006 -0.81087
8   9  16  372000   0.3484 33:09:12 -1.62619833485E+05 -1.62466951131E+05  0.04309  0.03043  0.00180  0.06412  0.09832  0.33637  0.28073  0.36162 -0.08166 -0.25707 -0.21605 -0.15562 -0.38998 -0.89373 -0.75006 -0.81087
8   9  16  372354   0.8000 33:09:12 -1.62701062670E+05 -1.62466951131E+05  0.04309  0.03043  0.00180  0.06412  0.09832  0.33637  0.28073  0.36162 -0.08166 -0.25707 -0.21605 -0.15562 -0.38998 -0.89373 -0.75006 -0.81087
8   9  17  381497   2.2000 33:09:12 -1.62596455771E+05 -1.62466951131E+05  0.04151  0.03035  0.00411  0.06405  0.09825  0.33631  0.28067  0.36157 -0.08717 -0.25707 -0.23852 -0.15562 -0.38998 -0.89373 -0.75006 -0.81087
8   9  18  412000   1.1664 35:09:12 -1.62567496023E+05 -1.62466951131E+05  0.04261  0.04368 -0.01032  0.06511  0.21691  0.33707  0.28149  0.36230 -0.08717 -0.27230 -0.20914 -0.15562 -0.65932 -0.89373 -0.75006 -0.81087
8   9  19  429566   0.6000 35:09:12 -1.62553413978E+05 -1.62466951131E+05  0.04270  0.04082  0.00551  0.04458  0.09937  0.33714  0.28156  0.36236 -0.08717 -0.26756 -0.25138 -0.15487 -0.38998 -0.89373 -0.75006 -0.81087
8   9  20  446244   0.6000 36:09:12 -1.62507051491E+05 -1.62466951131E+05  0.04151  0.03035  0.00411  0.06405  0.09825  0.33631  0.28067  0.36157 -0.08717 -0.25707 -0.23852 -0.15562 -0.38998 -0.89373 -0.75006 -0.81087
8   9  20  456000   0.7432 37:09:12 -1.62519624157E+05 -1.62466951131E+05  0.04151  0.03035  0.00411  0.06405  0.09825  0.33631  0.28067  0.36157 -0.08717 -0.25707 -0.23852 -0.15562 -0.38998 -0.89373 -0.75006 -0.81087
8   9  21  470495   0.7000 37:09:12 -1.62583407930E+05 -1.62466951131E+05  0.04331  0.03818  0.00747  0.06567  0.02505  0.33756  0.28201  0.36276 -0.08717 -0.26374 -0.21748 -0.15608 -0.28021 -0.89373 -0.75006 -0.81087
8   9  22  494738   0.4000 38:09:12 -1.62507051491E+05 -1.62466951131E+05  0.04121  0.03005  0.00162  0.06881  0.09797  0.33611  0.28044  0.36137 -0.08717 -0.25707 -0.22114 -0.15782 -0.38998 -0.89373 -0.75006 -0.81087
8   9  22  500000   0.3927 39:09:12 -1.62507051491E+05 -1.62466951131E+05  0.04242  0.04267 -0.01125  0.06493  0.09910  0.33694  0.28134  0.36217 -0.08717 -0.27460 -0.20894 -0.15562 -0.38998 -0.89373 -0.75006 -0.81087
8   9  23  518991   0.4000 40:09:12 -1.62507051491E+05 -1.62466951131E+05  0.04144  0.03028  0.00210  0.06903  0.21595  0.33626  0.28061  0.36152 -0.08717 -0.25707 -0.21387 -0.15782 -0.65932 -0.89373 -0.75006 -0.81087
8   9  24  527580   0.0000 40:09:12 -1.62507051491E+05 -1.62466951131E+05  0.04151  0.03035  0.00411  0.06405  0.09825  0.33631  0.28067  0.36157 -0.08717 -0.25707 -0.23852 -0.15562 -0.38998 -0.89373 -0.75006 -0.81087
8   9  25  528432   0.2000 40:09:12 -1.62507051491E+05 -1.62466951131E+05  0.04151  0.03035  0.00411  0.06405  0.09825  0.33631  0.28067  0.36157 -0.08717 -0.25707 -0.23852 -0.15562 -0.38998 -0.89373 -0.75006 -0.81087
8   9  25  544000   0.2618 41:09:12 -1.62507051491E+05 -1.62466951131E+05  0.04151  0.03035  0.00411  0.06405  0.09825  0.33631  0.28067  0.36157 -0.08717 -0.25707 -0.23852 -0.15562 -0.38998 -0.89373 -0.75006 -0.81087
8   9  26  552765   0.4000 41:09:12 -1.62507051491E+05 -1.62466951131E+05  0.04377  0.03864  0.00645  0.06625  0.02552  0.33787  0.28236  0.36307 -0.08717 -0.26374 -0.23852 -0.15562 -0.28021 -0.89373 -0.75006 -0.81087
8   9  27  577188   0.0000 42:09:12 -1.62507051491E+05 -1.62466951131E+05  0.04151  0.03035  0.00411  0.06405  0.09825  0.33631  0.28067  0.36157 -0.08717 -0.25707 -0.23852 -0.15562 -0.38998 -0.89373 -0.75006 -0.81087
8   9  28  578063   0.0000 42:09:12 -1.62507051491E+05 -1.62466951131E+05  0.04151  0.03035  0.00411  0.06405  0.09825  0.33631  0.28067  0.36157 -0.08717 -0.25707 -0.23852 -0.15562 -0.38998 -0.89373 -0.75006 -0.81087
