K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   5   1       0   1.0000 55:06:12 -1.74317594778E+05 -1.74317594778E+05 -0.00466  0.01499 -0.00776  0.00597 -0.01371 -0.00037 -0.01540  0.00451 -0.18086 -0.14676 -0.15103 -0.17427 -0.19505 -0.14536 -0.17202 -0.14187
8   5   1     100   1.0000 55:06:12 -1.74066217897E+05 -1.74066217897E+05 -0.00466  0.01499 -0.00776  0.00597 -0.01371 -0.00037 -0.01540  0.00451 -0.18086 -0.14676 -0.15103 -0.17427 -0.19505 -0.14536 -0.17202 -0.14187
8   5   1     200  29.5000 55:06:12 -1.69968739207E+05 -1.69697585683E+05  0.00451 -0.00776  0.00597 -0.00037 -0.01540 -0.01371  0.01499 -0.00466 -0.14187 -0.15103 -0.17427 -0.14536 -0.17202 -0.19505 -0.14676 -0.18086
8   5   1     400  32.2500 55:06:12 -1.65736774437E+05 -1.65736774437E+05  0.01499 -0.01371  0.00451  0.00597 -0.01540 -0.00776 -0.00037 -0.00466 -0.14676 -0.19505 -0.14187 -0.17427 -0.17202 -0.15103 -0.14536 -0.18086
8   5   1     800  35.3750 55:06:12 -1.66309735409E+05 -1.65504901015E+05 -0.01371 -0.01540  0.00597  0.01499 -0.00776 -0.00037 -0.00466  0.00451 -0.19505 -0.17202 -0.17427 -0.14676 -0.15103 -0.14536 -0.18086 -0.14187
8   5   1    1600  41.0000 55:06:12 -1.67074803068E+05 -1.65504901015E+05 -0.00776 -0.01371  0.01499 -0.00037 -0.00466  0.00597 -0.01540  0.00451 -0.15103 -0.19505 -0.14676 -0.14536 -0.18086 -0.17427 -0.17202 -0.14187
8   5   2    3200  48.7332 55:06:12 -1.67128517389E+05 -1.65185106704E+05 -0.01540  0.00451 -0.01371 -0.00037 -0.00466  0.00597  0.01499 -0.00776 -0.17202 -0.14187 -0.19505 -0.14536 -0.18086 -0.17427 -0.14676 -0.15103
8   5   4   32000  37.0729 57:06:12 -1.65879842706E+05 -1.64978056948E+05 -0.01292 -0.00580  1.00000  0.33192  0.27590  0.06996  0.08527  1.00000 -0.15314 -0.16484  0.00000 -0.89373 -0.75006 -0.32840 -0.11370  0.00000
8   5   5   72000  24.3520 59:06:12 -1.64440238963E+05 -1.63613813879E+05  0.01393  0.13922  0.00344  0.33290  0.27697  0.35828  1.00000  1.00000 -0.15044 -0.26293 -0.20909 -0.89373 -0.75006 -0.81087  0.00000  0.00000
8   5   7  107199  13.5000 00:07:12 -1.64774062079E+05 -1.63423863946E+05  0.01008  0.14586  0.02531  0.04235  0.33805  0.28254  0.01912  0.36323 -0.20471 -0.26293 -0.15265 -0.03827 -0.89373 -0.75006 -0.22447 -0.81087
8   5   7  112000  14.9811 01:07:12 -1.64836477885E+05 -1.63423863946E+05  0.14586  0.01008  0.36323  0.02531  0.33805  0.28254  0.01912  0.04235 -0.26293 -0.20471 -0.81087 -0.15265 -0.89373 -0.75006 -0.22447 -0.03827
8   5   8  145037  15.2000 02:07:12 -1.63843594373E+05 -1.63288145943E+05  0.06078  0.03298  0.14895  0.03232 -0.04158  0.34044  0.28513  0.11238 -0.11198 -0.25039 -0.26293 -0.13389 -0.25064 -0.89373 -0.75006 -0.28333
