K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   3   1       0   1.0000 32:52:11 -1.67864958830E+05 -1.67864958830E+05 -0.00629 -0.00130  0.00542  0.00378 -0.16922 -0.16436 -0.17336 -0.15753
4   3   1     100   0.9901 32:52:11 -1.67407041664E+05 -1.67407041664E+05 -0.00629 -0.00130  0.00378  0.00542 -0.16922 -0.16436 -0.15753 -0.17336
4   3   1     200  23.2673 32:52:11 -1.65757944291E+05 -1.65462509087E+05 -0.00629  0.00378 -0.00130  0.00542 -0.16922 -0.15753 -0.16436 -0.17336
4   3   1     400  27.8607 32:52:11 -1.61757840414E+05 -1.61676570895E+05 -0.00130 -0.00629  0.00542  0.00378 -0.16436 -0.16922 -0.17336 -0.15753
4   3   1     800  34.9127 32:52:11 -1.61846032984E+05 -1.61098662135E+05  0.00378 -0.00130  0.00542 -0.00629 -0.15753 -0.16436 -0.17336 -0.16922
4   3   1    1600  39.5131 32:52:11 -1.63638763724E+05 -1.60416721286E+05 -0.00130  0.00378 -0.00629  0.00542 -0.16436 -0.15753 -0.16922 -0.17336
4   3   2    3200  64.4809 32:52:11 -1.66826655143E+05 -1.60416721286E+05  0.08908 -0.00081  0.01589  0.05108 -0.28756 -0.17026 -0.15131 -0.25398
4   3   4    6400   0.0000 32:52:11 -1.62965053118E+05 -1.60416721286E+05  0.07869 -0.01155  0.27645  0.02094 -0.30265 -0.19076 -0.75006 -0.13226
4   3   5   12800  35.3506 32:52:11 -1.62123293024E+05 -1.59221871472E+05 -0.01619  0.32667 -0.00253  0.27022 -0.17505 -0.89373 -0.14289 -0.75006
4   3   7   25600  25.2640 33:52:11 -1.59824473891E+05 -1.59221871472E+05 -0.00310  0.00006  0.33196  0.13836 -0.15658 -0.15576 -0.89373 -0.48372
4   3   8   40000  17.6636 34:52:11 -1.60682562111E+05 -1.58735722131E+05 -0.00085  0.00955  0.01488  0.27729 -0.07957 -0.23269 -0.16479 -0.75006
4   3   9   51200  13.2266 34:52:11 -1.59315705496E+05 -1.58718385687E+05 -0.00560  0.00116  0.32695  0.27052 -0.13814 -0.21286 -0.89373 -0.75006
4   3  12   76000   4.2653 36:52:11 -1.58980850803E+05 -1.58718385687E+05 -0.00194  0.01342  0.32684  0.27040 -0.12976 -0.25553 -0.89373 -0.75006
4   3  15  102400   2.6616 37:52:11 -1.58799365392E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   3  16  106511   3.0000 37:52:11 -1.58735722131E+05 -1.58718385687E+05 -0.00327  0.01742  0.32663  0.27018 -0.13290 -0.25392 -0.89373 -0.75006
4   3  16  108000   2.7935 38:52:11 -1.58718385687E+05 -1.58718385687E+05 -0.00327  0.01742  0.32663  0.27018 -0.13290 -0.25392 -0.89373 -0.75006
4   3  17  115149   2.5000 38:52:11 -1.58746230254E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4   3  18  123826   1.5000 38:52:11 -1.58735722131E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   3  19  132488   1.8000 39:52:11 -1.58752789528E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4   3  20  144000   1.3997 40:52:11 -1.58719703860E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   3  21  149294   1.4000 40:52:11 -1.58718385687E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   3  22  157926   1.1000 40:52:11 -1.58719703860E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   3 200  165296   0.0000 41:52:11 -1.58718385687E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
