K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   7   1       0   1.0000 21:53:11 -1.68039591244E+05 -1.68039591244E+05 -0.00331 -0.00091 -0.00280  0.00387 -0.15846 -0.14572 -0.19882 -0.15494
4   7   1     100   3.8835 21:53:11 -1.67556397338E+05 -1.67556397338E+05 -0.00331 -0.00091 -0.00280  0.00387 -0.15846 -0.14572 -0.19882 -0.15494
4   7   1     200  25.6158 21:53:11 -1.65543564745E+05 -1.65543564745E+05 -0.00331 -0.00280  0.00387 -0.00091 -0.15846 -0.19882 -0.15494 -0.14572
4   7   1     400  34.2432 21:53:11 -1.64105646443E+05 -1.63269906139E+05 -0.00331 -0.00280  0.00387 -0.00091 -0.15846 -0.19882 -0.15494 -0.14572
4   7   1     800  38.6052 21:53:11 -1.62970308422E+05 -1.61104591215E+05 -0.00280 -0.00331 -0.00091  0.00387 -0.19882 -0.15846 -0.14572 -0.15494
4   7   1    1600  45.7891 21:53:11 -1.62582245155E+05 -1.61104591215E+05 -0.00280 -0.00091 -0.00331  0.00387 -0.19882 -0.14572 -0.15846 -0.15494
4   7   2    3200  42.3913 21:53:11 -1.63247862217E+05 -1.61104591215E+05 -0.01081  0.02487  0.20832  0.02431 -0.14782 -0.20381 -0.58330 -0.22140
4   7   2    6400  41.5847 21:53:11 -1.63161084549E+05 -1.60315680819E+05 -0.00930 -0.01390  0.00936  0.27771 -0.21797 -0.13317 -0.12861 -0.75006
4   7   3   12800  39.0744 22:53:11 -1.61172019997E+05 -1.59573633844E+05 -0.00446 -0.00898  0.00876  0.27671 -0.20476 -0.15415 -0.08958 -0.75006
4   7   5   25600  28.3113 22:53:11 -1.60561917191E+05 -1.59031934941E+05 -0.00297 -0.00880  0.20514  0.27405 -0.18563 -0.14366 -0.58801 -0.75006
4   7   5   28000  27.0533 23:53:11 -1.61072113083E+05 -1.59031934941E+05 -0.00339 -0.00214  0.32707  0.27065 -0.19213 -0.15137 -0.89373 -0.75006
4   7   8   51200  23.6686 24:53:11 -1.60612968956E+05 -1.58718385687E+05  0.00255  0.02233  0.12799  0.27617 -0.13806 -0.23773 -0.41159 -0.75006
4   7   9   68000   8.2465 25:53:11 -1.59343038923E+05 -1.58718385687E+05 -0.00447  0.01733  0.32659  0.27013 -0.12653 -0.26785 -0.89373 -0.75006
4   7  13   96000   2.9949 27:53:11 -1.58718385687E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4   7  13  102400   2.7326 27:53:11 -1.58752789528E+05 -1.58718385687E+05 -0.00744  0.02860  0.32625  0.26976 -0.13377 -0.27500 -0.89373 -0.75006
4   7  14  104322   2.7000 28:53:11 -1.58719703860E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   7  15  112729   3.5000 28:53:11 -1.58763711271E+05 -1.58718385687E+05 -0.00821  0.02754  0.32617  0.26967 -0.13332 -0.27316 -0.89373 -0.75006
4   7  15  120000   2.7803 29:53:11 -1.58718385687E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   7  17  130130   2.3000 29:53:11 -1.58735722131E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   7  18  138356   2.0000 30:53:11 -1.58719703860E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   7  18  144000   1.9162 31:53:11 -1.58746230254E+05 -1.58718385687E+05 -0.00744  0.02860  0.32625  0.26976 -0.13377 -0.27500 -0.89373 -0.75006
4   7  19  147064   2.0000 31:53:11 -1.58746230254E+05 -1.58718385687E+05 -0.00665  0.02493  0.32630  0.26981 -0.13175 -0.27046 -0.89373 -0.75006
4   7  20  155728   1.0000 32:53:11 -1.58719703860E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   7 200  163109   0.0000 33:53:11 -1.58718385687E+05 -1.58718385687E+05 -0.00665  0.02493  0.32630  0.26981 -0.13175 -0.27046 -0.89373 -0.75006
