K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   4   1       0   1.0000 55:54:11 -1.69552011888E+05 -1.69552011888E+05  0.00579 -0.01233  0.00253 -0.01174  0.01303 -0.13607 -0.23266 -0.16098 -0.15497 -0.14125
5   4   1     100   1.0000 55:54:11 -1.69184137367E+05 -1.69184137367E+05  0.00579  0.00253 -0.01174  0.01303 -0.01233 -0.13607 -0.16098 -0.15497 -0.14125 -0.23266
5   4   1     200  27.5000 55:54:11 -1.64561910569E+05 -1.64034150883E+05  0.00253 -0.01174  0.00579 -0.01233  0.01303 -0.16098 -0.15497 -0.13607 -0.23266 -0.14125
5   4   1     400  31.0000 55:54:11 -1.62578692841E+05 -1.61813822740E+05  0.00579 -0.01174  0.00253 -0.01233  0.01303 -0.13607 -0.15497 -0.16098 -0.23266 -0.14125
5   4   1     800  37.2500 55:54:11 -1.62812814289E+05 -1.61813822740E+05  0.00579 -0.01174  0.00253 -0.01233  0.01303 -0.13607 -0.15497 -0.16098 -0.23266 -0.14125
5   4   1    1600  45.8750 55:54:11 -1.63018218002E+05 -1.61813822740E+05 -0.01174  0.00253  0.00579 -0.01233  0.01303 -0.15497 -0.16098 -0.13607 -0.23266 -0.14125
5   4   2    3200  44.9799 55:54:11 -1.64256873244E+05 -1.60629320887E+05 -0.01174  0.00253  0.00579 -0.01233  0.01303 -0.15497 -0.16098 -0.13607 -0.23266 -0.14125
5   4   3    6400  35.8246 55:54:11 -1.62443622059E+05 -1.60629320887E+05 -0.01445  0.02528  0.00530  0.28177  0.03245 -0.17283 -0.12108 -0.21693 -0.75006 -0.14331
5   4   4   12800  34.5136 56:54:11 -1.62743777606E+05 -1.60586453068E+05  0.00688 -0.00124  0.33382  0.27797 -0.00469 -0.16226 -0.16804 -0.89373 -0.75006 -0.14962
5   4   5   25600  29.1573 56:54:11 -1.62258675774E+05 -1.59790220257E+05  0.02899  0.03936 -0.00103  0.28092  0.00056 -0.27396 -0.12992 -0.15140 -0.75006 -0.08044
5   4   5   28000  30.6790 57:54:11 -1.61809062822E+05 -1.59790220257E+05  0.01395 -0.01468  0.00120  0.33391  0.27806 -0.11848 -0.18849 -0.19040 -0.89373 -0.75006
5   4   7   51200  22.7027 58:54:11 -1.60999114638E+05 -1.59746818506E+05  0.03977  0.00346  0.01467  0.06934  0.28182 -0.27113 -0.11733 -0.13066 -0.34264 -0.75006
5   4   8   72000  18.3068 59:54:11 -1.60195331619E+05 -1.59178422283E+05  0.00634  0.02822  0.00908  0.33337  0.27747 -0.11269 -0.27371 -0.14367 -0.89373 -0.75006
5   4  11  102400   6.6109 00:55:11 -1.59427815873E+05 -1.59145719728E+05  0.01430  0.03595  0.01531  0.33377  0.27791 -0.08809 -0.26756 -0.16754 -0.89373 -0.75006
5   4  12  109587   1.5000 01:55:11 -1.59145719728E+05 -1.59145719728E+05  0.03005  0.03541  0.01558  0.33354  0.27766 -0.09191 -0.27046 -0.17140 -0.89373 -0.75006
5   4  12  112000   3.3731 01:55:11 -1.59533697352E+05 -1.59145719728E+05  0.01738  0.03273  0.02287  0.33381  0.27795 -0.16232 -0.26374 -0.10167 -0.89373 -0.75006
5   4  13  123443   3.7000 01:55:11 -1.59166399565E+05 -1.59145719728E+05  0.03005  0.03541  0.01558  0.33354  0.27766 -0.09191 -0.27046 -0.17140 -0.89373 -0.75006
5   4  14  131765   1.8000 02:55:11 -1.59178422283E+05 -1.59145719728E+05  0.03676  0.03019  0.01389  0.33379  0.27793 -0.09079 -0.26163 -0.16548 -0.89373 -0.75006
5   4  15  145466   3.1000 02:55:11 -1.59166399565E+05 -1.59145719728E+05  0.03745  0.02870  0.01845  0.33350  0.27761 -0.08717 -0.25989 -0.17430 -0.89373 -0.75006
5   4  15  148000   2.1905 03:55:11 -1.59407994302E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   4  16  154594   1.8000 03:55:11 -1.59198884102E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   4  18  178507   1.2000 04:55:11 -1.59145719728E+05 -1.59145719728E+05  0.03729  0.03212  0.01535  0.33339  0.27749 -0.08717 -0.26374 -0.17140 -0.89373 -0.75006
5   4  18  188000   1.2671 05:55:11 -1.59145719728E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   4  20  204080   0.8000 06:55:11 -1.59145719728E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   4  21  217912   1.4000 06:55:11 -1.59178422283E+05 -1.59145719728E+05  0.03729  0.03212  0.01535  0.33339  0.27749 -0.08717 -0.26374 -0.17140 -0.89373 -0.75006
5   4  21  224000   1.1154 07:55:11 -1.59178422283E+05 -1.59145719728E+05  0.03733  0.03544  0.01395  0.33342  0.27753 -0.08717 -0.26756 -0.17262 -0.89373 -0.75006
5   4  22  231780   0.8000 07:55:11 -1.59145719728E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   4 200  239248   0.0000 08:55:11 -1.59145719728E+05 -1.59145719728E+05  0.01535  0.03212  0.03729  0.33339  0.27749 -0.17140 -0.26374 -0.08717 -0.89373 -0.75006
