K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   4   1       0   1.0000 30:01:12 -1.72385031103E+05 -1.72385031103E+05 -0.02375  0.00038  0.00210  0.00381  0.01506  0.00895  0.00048 -0.19526 -0.14529 -0.12559 -0.17784 -0.16815 -0.19878 -0.15709
7   4   1     100   1.9802 30:01:12 -1.72326248665E+05 -1.72326248665E+05 -0.02375  0.00038  0.00210  0.00381  0.01506  0.00895  0.00048 -0.19526 -0.14529 -0.12559 -0.17784 -0.16815 -0.19878 -0.15709
7   4   1     200  25.3731 30:01:12 -1.70315473075E+05 -1.69890406924E+05 -0.02375  0.00381  0.00895  0.01506  0.00048  0.00210  0.00038 -0.19526 -0.17784 -0.19878 -0.16815 -0.15709 -0.12559 -0.14529
7   4   1     400  38.9027 30:01:12 -1.68226640814E+05 -1.68025282012E+05  0.00038 -0.02375  0.00210  0.00381  0.00895  0.01506  0.00048 -0.14529 -0.19526 -0.12559 -0.17784 -0.19878 -0.16815 -0.15709
7   4   1     800  40.8240 30:01:12 -1.65264712284E+05 -1.64387844565E+05 -0.02375  0.00038  0.01506  0.00210  0.00048  0.00381  0.00895 -0.19526 -0.14529 -0.16815 -0.12559 -0.15709 -0.17784 -0.19878
7   4   1    1600  42.2861 30:01:12 -1.64258017380E+05 -1.63139121637E+05  0.00210  0.00048 -0.02375  0.00381  0.00895  0.01506  0.00038 -0.12559 -0.15709 -0.19526 -0.17784 -0.19878 -0.16815 -0.14529
7   4   1    3200  45.2983 30:01:12 -1.65457534233E+05 -1.63139121637E+05  0.01506 -0.02375  0.00210  0.00048  0.00381  0.00895  0.00038 -0.16815 -0.19526 -0.12559 -0.15709 -0.17784 -0.19878 -0.14529
7   4   3    6400  51.7949 30:01:12 -1.65150245861E+05 -1.63139121637E+05  0.00038  0.00210  0.00048 -0.02375  0.00381  0.00895  0.01506 -0.14529 -0.12559 -0.15709 -0.19526 -0.17784 -0.19878 -0.16815
7   4   5   32000  31.5763 32:01:12 -1.64396959452E+05 -1.62956707240E+05  1.00000  0.00734 -0.00620  0.32649  0.27002  0.35212  1.00000  0.00000 -0.14027 -0.20469 -0.89373 -0.75006 -0.81087  0.00000
7   4   7   72000  15.6520 34:01:12 -1.63044520184E+05 -1.62024188342E+05 -0.04252  0.04477  0.02035  0.33706  0.28148  0.36229 -0.00023 -0.02889 -0.30391 -0.12394 -0.89373 -0.75006 -0.81087 -0.19572
7   4   8  116000  13.4884 36:01:12 -1.63435471222E+05 -1.61631118000E+05  0.00597  1.00000 -0.00472  0.33279  0.27685  0.35818  0.02882 -0.13196  0.00000 -0.13951 -0.89373 -0.75006 -0.81087 -0.25942
7   4   9  126412  12.4000 36:01:12 -1.62670447612E+05 -1.61631118000E+05  0.01866  0.35836  0.01019  0.06137  0.33298  0.27705  1.00000 -0.22571 -0.81087 -0.16090 -0.10267 -0.89373 -0.75006  0.00000
7   4   9  152000  10.3862 38:01:12 -1.62653613646E+05 -1.61485192141E+05  0.01533  0.01930  0.02431  0.01207  0.33393  0.27808  0.35928 -0.09746 -0.23622 -0.07402 -0.15943 -0.89373 -0.75006 -0.81087
7   4  10  155164   9.8000 38:01:12 -1.61940734115E+05 -1.61485192141E+05  0.01207  0.01930  0.02431  0.33393  0.27808  0.01533  0.35928 -0.15943 -0.23622 -0.07402 -0.89373 -0.75006 -0.09746 -0.81087
7   4  11  180416   6.0000 39:01:12 -1.62000704555E+05 -1.61192999688E+05  0.14249  0.03509  0.01992  0.05527  0.33543  0.27971  0.36072 -0.26293 -0.26374 -0.17259 -0.09251 -0.89373 -0.75006 -0.81087
7   4  11  192000   7.9994 40:01:12 -1.62048975917E+05 -1.61192999688E+05  0.14325  0.03013  0.01391  0.33602  0.28035  0.36129  0.02443 -0.26293 -0.25234 -0.12116 -0.89373 -0.75006 -0.81087 -0.17014
7   4  12  194802   6.1000 40:01:12 -1.62195061801E+05 -1.61192999688E+05  0.00884  0.03566  0.04382  0.04357  0.21886  0.33872  0.28328 -0.18347 -0.26023 -0.08016 -0.15680 -0.65932 -0.89373 -0.75006
7   4  13  222484   7.0000 41:01:12 -1.61636245080E+05 -1.61154150341E+05  0.01997  0.02606  0.14229  0.05599  0.33528  0.27954  0.36057 -0.16621 -0.25165 -0.26293 -0.09084 -0.89373 -0.75006 -0.81087
7   4  13  228000   5.0360 42:01:12 -1.61972573773E+05 -1.61154150341E+05  0.01871  0.00154  0.04595  0.06534  0.33714  0.28156  0.11187 -0.16333 -0.13644 -0.27766 -0.07765 -0.89373 -0.75006 -0.32643
7   4  14  245020   3.3000 42:01:12 -1.61796228344E+05 -1.61154150341E+05  0.05850  0.03238  0.14542  0.01214  0.07105  0.33770  0.28217 -0.09251 -0.25707 -0.26293 -0.22938 -0.15782 -0.89373 -0.75006
7   4  15  253369   4.0000 43:01:12 -1.61463053916E+05 -1.61154150341E+05  0.05772  0.02861  0.14208  0.36042  0.02275  0.33512  0.27937 -0.08408 -0.25707 -0.26293 -0.81087 -0.17037 -0.89373 -0.75006
7   4  15  268000   2.9512 44:01:12 -1.61367061144E+05 -1.61154150341E+05  0.04661  0.02887  0.02472  0.14232  0.36059  0.33530  0.27957 -0.09058 -0.25707 -0.17690 -0.26293 -0.81087 -0.89373 -0.75006
7   4  16  275635   2.8000 44:01:12 -1.61511134236E+05 -1.61154150341E+05  0.06118  0.03514  0.14785  0.03763  0.33959  0.28422  0.10999 -0.09251 -0.25707 -0.26293 -0.16701 -0.89373 -0.75006 -0.41050
7   4  17  294421   1.6000 45:01:12 -1.61544698882E+05 -1.61154150341E+05  0.05754  0.03139  0.02899  0.14454  0.33702  0.28144  0.14313 -0.09251 -0.25707 -0.17668 -0.26293 -0.89373 -0.75006 -0.34151
7   4  17  304000   1.4320 46:01:12 -1.61372696527E+05 -1.61154150341E+05  0.05952  0.03942  0.05107  0.14634  0.01701  0.33842  0.28294 -0.09251 -0.26374 -0.15255 -0.26293 -0.24759 -0.89373 -0.75006
7   4  18  316570   2.2000 46:01:12 -1.61511134236E+05 -1.61154150341E+05  0.05490  0.02868  0.04264  0.02582  0.33517  0.27943  0.36047 -0.09251 -0.25707 -0.16265 -0.17470 -0.89373 -0.75006 -0.81087
7   4  19  338693   1.9000 47:01:12 -1.61364660342E+05 -1.61154150341E+05  0.05895  0.03284  0.14583  0.03773  0.04303  0.33802  0.28251 -0.09251 -0.25707 -0.26293 -0.23527 -0.17392 -0.89373 -0.75006
7   4  19  344000   0.9633 48:01:12 -1.61339169278E+05 -1.61154150341E+05  0.05895  0.03284  0.04303  0.14583  0.03773  0.33802  0.28251 -0.09251 -0.25707 -0.17392 -0.26293 -0.23527 -0.89373 -0.75006
7   4  20  361081   1.0000 48:01:12 -1.61283996421E+05 -1.61154150341E+05  0.05946  0.03593  0.05284  0.01520  0.06696  0.33838  0.28290 -0.09251 -0.26302 -0.16884 -0.23986 -0.15562 -0.89373 -0.75006
7   4  21  383559   0.4000 49:01:12 -1.61277110841E+05 -1.61154150341E+05  0.06142  0.04137  0.02170  0.01726  0.06890  0.33976  0.28440 -0.09251 -0.26374 -0.15408 -0.23986 -0.15562 -0.89373 -0.75006
7   4  21  388000   0.6548 50:01:12 -1.61245488541E+05 -1.61154150341E+05  0.06142  0.04137  0.02170  0.01726  0.06890  0.33976  0.28440 -0.09251 -0.26374 -0.15408 -0.23986 -0.15562 -0.89373 -0.75006
7   4  22  392079   0.2000 50:01:12 -1.61245488541E+05 -1.61154150341E+05  0.04868  0.03309  0.14604  0.01667  0.06669  0.33818  0.28269 -0.09874 -0.25707 -0.26293 -0.24759 -0.15562 -0.89373 -0.75006
7   4  23  414526   0.6000 51:01:12 -1.61245488541E+05 -1.61154150341E+05  0.05879  0.03268  0.14568  0.01450  0.06629  0.33791  0.28239 -0.09251 -0.25707 -0.26293 -0.23986 -0.15562 -0.89373 -0.75006
7   4  23  428000   0.4715 52:01:12 -1.61267003819E+05 -1.61154150341E+05  0.05879  0.03268  0.14568  0.01450  0.06629  0.33791  0.28239 -0.09251 -0.25707 -0.26293 -0.23986 -0.15562 -0.89373 -0.75006
7   4  24  437165   0.1000 52:01:12 -1.61277143600E+05 -1.61154150341E+05  0.05879  0.03268  0.14568  0.01450  0.06629  0.33791  0.28239 -0.09251 -0.25707 -0.26293 -0.23986 -0.15562 -0.89373 -0.75006
7   4  25  438028   0.2000 52:01:12 -1.61245488541E+05 -1.61154150341E+05  0.05879  0.03268  0.14568  0.01450  0.06629  0.33791  0.28239 -0.09251 -0.25707 -0.26293 -0.23986 -0.15562 -0.89373 -0.75006
7   4  26  472000   0.2700 54:01:12 -1.61245488541E+05 -1.61154150341E+05  0.05879  0.03268  0.14568  0.01450  0.06629  0.33791  0.28239 -0.09251 -0.25707 -0.26293 -0.23986 -0.15562 -0.89373 -0.75006
7   4  27  477103   0.3000 54:01:12 -1.61277586249E+05 -1.61154150341E+05  0.05879  0.03268  0.14568  0.01450  0.06629  0.33791  0.28239 -0.09251 -0.25707 -0.26293 -0.23986 -0.15562 -0.89373 -0.75006
7   4  28  520000   0.2124 56:01:12 -1.61245488541E+05 -1.61154150341E+05  0.05879  0.03268  0.14568  0.01450  0.06629  0.33791  0.28239 -0.09251 -0.25707 -0.26293 -0.23986 -0.15562 -0.89373 -0.75006
7   4  29  522607   0.1000 56:01:12 -1.61272116808E+05 -1.61154150341E+05  0.05879  0.03268  0.14568  0.01450  0.06629  0.33791  0.28239 -0.09251 -0.25707 -0.26293 -0.23986 -0.15562 -0.89373 -0.75006
7   4  30  523474   0.1000 56:01:12 -1.61245488541E+05 -1.61154150341E+05  0.05879  0.03268  0.14568  0.01450  0.06629  0.33791  0.28239 -0.09251 -0.25707 -0.26293 -0.23986 -0.15562 -0.89373 -0.75006
7   4  31  524321   0.0000 56:01:12 -1.61245488541E+05 -1.61154150341E+05  0.05879  0.03268  0.14568  0.01450  0.06629  0.33791  0.28239 -0.09251 -0.25707 -0.26293 -0.23986 -0.15562 -0.89373 -0.75006
7   4  32  525199   0.0000 56:01:12 -1.61245488541E+05 -1.61154150341E+05  0.05879  0.03268  0.14568  0.01450  0.06629  0.33791  0.28239 -0.09251 -0.25707 -0.26293 -0.23986 -0.15562 -0.89373 -0.75006
7   4  33  526055   0.5000 56:01:12 -1.61245455782E+05 -1.61154150341E+05  0.05879  0.03268  0.14568  0.01450  0.06629  0.33791  0.28239 -0.09251 -0.25707 -0.26293 -0.23986 -0.15562 -0.89373 -0.75006
7   4 200  533743   0.0000 56:01:12 -1.61154150341E+05 -1.61154150341E+05  0.04137  0.06890  0.06142  0.02170  0.33976  0.28440  0.01726 -0.26374 -0.15562 -0.09251 -0.15408 -0.89373 -0.75006 -0.23986
