K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4  10   1       0   1.0000 03:54:11 -1.68000178960E+05 -1.68000178960E+05  0.01307  0.01450 -0.01488 -0.01423 -0.12465 -0.17137 -0.16781 -0.19348
4  10   1     100   3.8835 03:54:11 -1.67857737740E+05 -1.67755689816E+05  0.01307  0.01450 -0.01488 -0.01423 -0.12465 -0.17137 -0.16781 -0.19348
4  10   1     200  34.4828 03:54:11 -1.65790557253E+05 -1.65671020938E+05 -0.01488  0.01450  0.01307 -0.01423 -0.16781 -0.17137 -0.12465 -0.19348
4  10   1     400  38.7097 04:54:11 -1.63795364147E+05 -1.63518315706E+05 -0.01423 -0.01488  0.01450  0.01307 -0.19348 -0.16781 -0.17137 -0.12465
4  10   1     800  42.0922 04:54:11 -1.63670733090E+05 -1.62691733784E+05  0.01307 -0.01488 -0.01423  0.01450 -0.12465 -0.16781 -0.19348 -0.17137
4  10   1    1600  46.4754 04:54:11 -1.63690546974E+05 -1.61676353497E+05 -0.01488  0.01450 -0.01423  0.01307 -0.16781 -0.17137 -0.19348 -0.12465
4  10   1    3200  47.2994 04:54:11 -1.63780222279E+05 -1.60771267601E+05  0.02792 -0.00101  0.00221  0.19800 -0.12428 -0.22148 -0.11365 -0.53810
4  10   2    6400  47.6692 04:54:11 -1.63085462873E+05 -1.60643665855E+05 -0.01436 -0.00625  0.19125  0.27670 -0.14412 -0.15402 -0.55885 -0.75006
4  10   4   12800  39.3171 04:54:11 -1.62515651889E+05 -1.60215799591E+05 -0.01150 -0.00535  0.27736  0.00031 -0.10729 -0.18728 -0.75006 -0.13102
4  10   5   20000  31.8277 05:54:11 -1.60893084429E+05 -1.59430180119E+05  0.00511  0.00545 -0.00024  0.20105 -0.15473 -0.13080 -0.18789 -0.56507
4  10   6   25600  26.9987 05:54:11 -1.60301555576E+05 -1.59321378320E+05 -0.01895  0.01153  0.32594  0.26942 -0.17374 -0.14953 -0.89373 -0.75006
4  10   8   51200  14.3451 06:54:11 -1.59542302378E+05 -1.58718385687E+05 -0.00641  0.00856  0.32673  0.27028 -0.12824 -0.24416 -0.89373 -0.75006
4  10   9   56000   6.1243 07:54:11 -1.59138891274E+05 -1.58718385687E+05  0.00046  0.00737  0.32692  0.27048 -0.13145 -0.23963 -0.89373 -0.75006
4  10  13   88000   3.2823 09:54:11 -1.59372649298E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4  10  14  102400   3.1273 09:54:11 -1.58763711271E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4  10  15  103496   1.6000 09:54:11 -1.58763711271E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4  10  17  120956   3.0000 10:54:11 -1.58858485313E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4  10  17  124000   2.2284 11:54:11 -1.58805581659E+05 -1.58718385687E+05 -0.00665  0.02493  0.32630  0.26981 -0.13175 -0.27046 -0.89373 -0.75006
4  10  18  129183   2.3000 11:54:11 -1.58718385687E+05 -1.58718385687E+05 -0.00414  0.02026  0.32663  0.27017 -0.13500 -0.25695 -0.89373 -0.75006
4  10  20  146479   1.3000 12:54:11 -1.58718385687E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4  10 200  153884   0.0000 12:54:11 -1.58718385687E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
