K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   4   1       0   1.0000 18:06:12 -1.72946943308E+05 -1.72946943308E+05  0.03072  0.00806  0.01463  0.00341 -0.00600  0.01304 -0.00164  0.00381 -0.25863 -0.18529 -0.22260 -0.11717 -0.14880 -0.17718 -0.16427 -0.13422
8   4   1     100   4.8077 18:06:12 -1.72802736064E+05 -1.72802736064E+05  0.03072  0.00806  0.01463  0.00341 -0.00600  0.01304 -0.00164  0.00381 -0.25863 -0.18529 -0.22260 -0.11717 -0.14880 -0.17718 -0.16427 -0.13422
8   4   1     200  31.2195 18:06:12 -1.69225340148E+05 -1.68957171272E+05  0.01304  0.03072  0.00341  0.00806 -0.00600  0.01463  0.00381 -0.00164 -0.17718 -0.25863 -0.11717 -0.18529 -0.14880 -0.22260 -0.13422 -0.16427
8   4   1     400  38.0247 18:06:12 -1.67128794743E+05 -1.67128794743E+05  0.00341  0.00806  0.00381  0.03072  0.01463  0.01304 -0.00164 -0.00600 -0.11717 -0.18529 -0.13422 -0.25863 -0.22260 -0.17718 -0.16427 -0.14880
8   4   1     800  40.4969 18:06:12 -1.67548574021E+05 -1.66609142738E+05  0.00806 -0.00164 -0.00600  0.01304  0.03072  0.01463  0.00341  0.00381 -0.18529 -0.16427 -0.14880 -0.17718 -0.25863 -0.22260 -0.11717 -0.13422
8   4   1    1600  46.4798 18:06:12 -1.68070547238E+05 -1.65528727708E+05 -0.00164  0.00806  0.00381  0.00341  0.01463 -0.00600  0.03072  0.01304 -0.16427 -0.18529 -0.13422 -0.11717 -0.22260 -0.14880 -0.25863 -0.17718
8   4   2    3200  55.7971 18:06:12 -1.69363584780E+05 -1.65528727708E+05 -0.00164  0.00341  0.03072 -0.00600  0.00381  0.01304  0.01463  0.00806 -0.16427 -0.11717 -0.25863 -0.14880 -0.13422 -0.17718 -0.22260 -0.18529
8   4   3    6400  37.1728 18:06:12 -1.65846281213E+05 -1.65012315956E+05  0.00341 -0.00600  0.00806  0.00381  0.03072  0.01463  0.01304 -0.00164 -0.11717 -0.14880 -0.18529 -0.13422 -0.25863 -0.22260 -0.17718 -0.16427
8   4   3   12800  35.0782 18:06:12 -1.65857894627E+05 -1.64714159655E+05  1.00000 -0.00813 -0.01027  0.32847  0.27217  0.03644 -0.00296  1.00000  0.00000 -0.14305 -0.21085 -0.89373 -0.75006 -0.11674 -0.09964  0.00000
8   4   4   40000  26.7321 20:06:12 -1.66113683128E+05 -1.64209979932E+05 -0.01801  0.00220  0.32600  0.26948  1.00000  1.00000  1.00000  1.00000 -0.20973 -0.11011 -0.89373 -0.75006  0.00000  0.00000  0.00000  0.00000
8   4   5   88000  21.4740 22:06:12 -1.64561420736E+05 -1.63312711690E+05 -0.00463  1.00000  1.00000 -0.00033  0.33404  0.27820  0.35938  0.04512 -0.15759  0.00000  0.00000 -0.07457 -0.89373 -0.75006 -0.81087 -0.30200
8   4   6  107041  20.4000 23:06:12 -1.66687211862E+05 -1.63312711690E+05  0.04464  0.05951  0.11403  0.01195  0.00517  0.33875  0.28331 -0.02077 -0.03736 -0.24609 -0.32643 -0.16282 -0.20268 -0.89373 -0.75006 -0.13808
8   4   6  124000  16.6591 24:06:12 -1.64793347692E+05 -1.63312711690E+05  0.01329  0.36144  0.02391  0.21585  0.33618  0.28052  1.00000  0.14345 -0.14476 -0.81087 -0.22239 -0.65932 -0.89373 -0.75006  0.00000 -0.26293
8   4   7  144994  16.0000 25:06:12 -1.63777258389E+05 -1.63110507801E+05  1.00000  0.02489  0.01454  0.00684  0.33254  0.27658  0.35794  1.00000  0.00000 -0.24652 -0.18962 -0.14163 -0.89373 -0.75006 -0.81087  0.00000
8   4   7  168000  13.6232 26:06:12 -1.64352042518E+05 -1.62903498919E+05  0.09305  0.01887 -0.00325  0.33584  0.28015  0.36111  0.21546  0.02812 -0.05683 -0.24765 -0.11894 -0.89373 -0.75006 -0.81087 -0.65932 -0.13252
8   4   8  182701   8.4000 26:06:12 -1.63373641869E+05 -1.62903498919E+05  0.01697  0.02727  0.06914  0.14157  1.00000  0.33472  0.27893  0.36003 -0.14982 -0.25458 -0.09491 -0.26293  0.00000 -0.89373 -0.75006 -0.81087
8   4   8  208000  11.0506 28:06:12 -1.63849218121E+05 -1.62727264882E+05  0.01107  0.04001  0.04356  0.05395  1.00000  0.33453  0.27874  0.35985 -0.16408 -0.27230 -0.08016 -0.12631  0.00000 -0.89373 -0.75006 -0.81087
8   4   9  220172   8.4000 28:06:12 -1.64651669047E+05 -1.62727264882E+05  1.00000  0.03338  0.01951  0.33545  0.27973  0.06637  0.36074  0.00783  0.00000 -0.26452 -0.16591 -0.89373 -0.75006 -0.15896 -0.81087 -0.14262
8   4   9  252000   9.9229 30:06:12 -1.63657206622E+05 -1.62603518912E+05  0.00695  0.04287  0.14342  0.02606  1.00000  0.33615  0.28049  0.36141 -0.09589 -0.27500 -0.26293 -0.15783  0.00000 -0.89373 -0.75006 -0.81087
8   4  10  257382   6.6000 30:06:12 -1.63104224749E+05 -1.62603518912E+05  1.00000  0.03568  0.02096  0.14302  0.21545  0.33584  0.28015  0.36111  0.00000 -0.26374 -0.12861 -0.26293 -0.65932 -0.89373 -0.75006 -0.81087
8   4  11  281959   6.5000 31:06:12 -1.63277922632E+05 -1.62603518912E+05  0.02853  0.02879  0.14225  0.36054  0.05942  0.33524  0.27951  0.05500 -0.18137 -0.25707 -0.26293 -0.81087 -0.20221 -0.89373 -0.75006 -0.09251
8   4  11  292000   6.7548 32:06:12 -1.62558755221E+05 -1.62543478186E+05  0.04340  0.03749 -0.00459 -0.01519  0.06245  0.33982  0.28447  0.36494 -0.16910 -0.25619 -0.19994 -0.12349 -0.09084 -0.89373 -0.75006 -0.81087
8   4  12  317150   6.3000 33:06:12 -1.62961019526E+05 -1.62466951131E+05  0.05827  0.04393 -0.01502  0.14520  0.02421  0.33754  0.28199  0.36274 -0.09251 -0.27510 -0.15106 -0.26293 -0.17436 -0.89373 -0.75006 -0.81087
8   4  12  332000   4.5281 34:06:12 -1.62948248584E+05 -1.62466951131E+05  0.05925  0.04220  0.05263  0.00483  0.04875  0.33823  0.28274  0.36341 -0.09251 -0.27046 -0.16884 -0.24798 -0.15177 -0.89373 -0.75006 -0.81087
8   4  13  341270   4.3000 34:06:12 -1.62863360849E+05 -1.62466951131E+05  0.00159  0.04065  0.05866  0.06600  0.10013  0.33770  0.28216  0.36290 -0.14978 -0.26570 -0.11391 -0.15562 -0.38998 -0.89373 -0.75006 -0.81087
8   4  14  349693   1.7000 34:06:12 -1.62735990429E+05 -1.62466951131E+05  0.06446  0.03216  0.01855  0.14823  0.03991  0.06907  0.33988  0.28453 -0.08408 -0.25039 -0.28446 -0.26293 -0.23282 -0.15562 -0.89373 -0.75006
8   4  14  372000   2.1824 36:06:12 -1.62958188756E+05 -1.62466918373E+05  0.05775  0.03160  0.14473  0.07030  0.00441  0.33717  0.28159  0.36239 -0.09251 -0.25707 -0.26293 -0.15782 -0.23302 -0.89373 -0.75006 -0.81087
8   4  15  379525   0.9000 36:06:12 -1.62571845864E+05 -1.62466918373E+05  0.03808  0.03449  0.14502  0.01093  0.06521  0.33739  0.28183  0.36260 -0.10181 -0.26302 -0.26293 -0.21489 -0.16568 -0.89373 -0.75006 -0.81087
8   4  16  403560   0.7000 37:06:12 -1.62510438856E+05 -1.62466918373E+05  0.05775  0.03160  0.14473  0.00441  0.07030  0.33717  0.28159  0.36239 -0.09251 -0.25707 -0.26293 -0.23302 -0.15782 -0.89373 -0.75006 -0.81087
8   4  16  412000   1.1535 38:06:12 -1.62466951131E+05 -1.62466918373E+05  0.06025  0.04018  0.02048  0.00847  0.06774  0.33894  0.28351  0.36409 -0.09251 -0.26374 -0.15408 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   4  17  413719   0.9000 38:06:12 -1.62543478186E+05 -1.62466918373E+05  0.06025  0.04018  0.02048  0.00847  0.06774  0.33894  0.28351  0.36409 -0.09251 -0.26374 -0.15408 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   4  18  437780   0.7000 39:06:12 -1.62490301318E+05 -1.62466918373E+05  0.05908  0.03898  0.14594  0.00751  0.04630  0.33811  0.28261  0.36329 -0.09251 -0.26374 -0.26293 -0.26803 -0.15098 -0.89373 -0.75006 -0.81087
8   4  18  456000   0.7983 40:06:12 -1.62560448445E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   4  19  461850   1.2000 40:06:12 -1.62560631868E+05 -1.62466918373E+05  0.03139  0.03902  0.06662  0.14598  0.00786  0.33814  0.28264  0.36332 -0.10134 -0.26374 -0.15562 -0.26293 -0.25523 -0.89373 -0.75006 -0.81087
8   4  20  480796   0.3000 41:06:12 -1.62554946269E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   4  20  500000   0.5866 42:06:12 -1.62488466409E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   4  21  504958   0.7000 42:06:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   4  22  529156   0.3000 43:06:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   4  22  544000   0.4313 44:06:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
8   4  23  553434   0.5000 44:06:12 -1.62466951131E+05 -1.62466918373E+05  0.05799  0.03185  0.14495  0.00608  0.06550  0.33734  0.28178  0.36256 -0.09251 -0.25707 -0.26293 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
