K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   8   1       0   1.0000 01:59:11 -1.70996974365E+05 -1.70996974365E+05 -0.00276 -0.00100 -0.00799  0.00941  0.01118 -0.00812 -0.15337 -0.22290 -0.19613 -0.12376 -0.15675 -0.14108
6   8   1     100   1.9802 01:59:11 -1.70969546561E+05 -1.70966600872E+05 -0.00276 -0.00100  0.01118  0.00941 -0.00799 -0.00812 -0.15337 -0.22290 -0.15675 -0.12376 -0.19613 -0.14108
6   8   1     200  32.6733 01:59:11 -1.67459559161E+05 -1.67459559161E+05 -0.00799  0.01118  0.00941 -0.00812 -0.00276 -0.00100 -0.19613 -0.15675 -0.12376 -0.14108 -0.15337 -0.22290
6   8   1     400  34.8259 01:59:11 -1.64238745607E+05 -1.64053711116E+05  0.00941 -0.00799  0.01118 -0.00276 -0.00100 -0.00812 -0.12376 -0.19613 -0.15675 -0.15337 -0.22290 -0.14108
6   8   1     800  40.7731 01:59:11 -1.64006726252E+05 -1.63689430611E+05  0.01118 -0.00799 -0.00812  0.00941 -0.00276 -0.00100 -0.15675 -0.19613 -0.14108 -0.12376 -0.15337 -0.22290
6   8   1    1600  41.6979 01:59:11 -1.62869403802E+05 -1.62652343968E+05  0.01118  0.00941 -0.00276 -0.00100 -0.00799 -0.00812 -0.15675 -0.12376 -0.15337 -0.22290 -0.19613 -0.14108
6   8   1    3200  45.0031 01:59:11 -1.63248978983E+05 -1.62566332997E+05  0.00941  0.01118 -0.00812 -0.00276 -0.00100 -0.00799 -0.12376 -0.15675 -0.14108 -0.15337 -0.22290 -0.19613
6   8   1    6400  45.9388 02:59:11 -1.63948261211E+05 -1.62263036463E+05 -0.00296 -0.01638  0.00894  0.04099  0.33634  0.28070 -0.15578 -0.15567 -0.18137 -0.14143 -0.89373 -0.75006
6   8   2   12800  49.6438 02:59:11 -1.64021154345E+05 -1.62239241588E+05 -0.00258  0.02072  0.00813  0.12082  0.28164  0.01984 -0.19544 -0.18479 -0.10280 -0.33301 -0.75006 -0.10201
6   8   4   25600  39.3387 02:59:11 -1.64359930903E+05 -1.61652734286E+05 -0.00518 -0.00768  1.00000  0.32715  0.27073  1.00000 -0.15965 -0.17882  0.00000 -0.89373 -0.75006  0.00000
6   8   6   32000  20.6897 03:59:11 -1.66122878357E+05 -1.61652734286E+05  0.32802  0.08236  0.00751  1.00000 -0.01224  1.00000 -0.89373 -0.05683 -0.17885  0.00000 -0.18889  0.00000
6   8   6   51200  25.2898 04:59:11 -1.62971138893E+05 -1.61355240433E+05  0.00791  0.00307  0.03840  0.33273  0.27679  0.35812 -0.14513 -0.17847 -0.31630 -0.89373 -0.75006 -0.81087
6   8   7   72000  17.9041 05:59:11 -1.62764516669E+05 -1.60811325806E+05  0.01307  0.21171 -0.00432  0.19790  0.27672  0.35807 -0.19871 -0.65932 -0.13285 -0.56103 -0.75006 -0.81087
6   8   9  102400   9.6850 06:59:11 -1.61031728037E+05 -1.60198333446E+05  0.03693  0.03290  0.01245  0.33314  0.27723  0.35851 -0.08717 -0.26298 -0.17226 -0.89373 -0.75006 -0.81087
6   8  10  109995   7.5000 07:59:11 -1.60815887109E+05 -1.60176345809E+05  0.01817  0.02489  0.02988  0.33355  0.27767  0.35891 -0.15818 -0.25250 -0.09822 -0.89373 -0.75006 -0.81087
6   8  10  112000   7.5353 07:59:11 -1.60516146886E+05 -1.60176345809E+05  0.02988  0.02489  0.01817  0.33355  0.27767  0.35891 -0.09822 -0.25250 -0.15818 -0.89373 -0.75006 -0.81087
6   8  11  130393  10.3000 08:59:11 -1.60636994412E+05 -1.60086110693E+05  0.05317  0.02872  0.02025  0.14218  0.33520  0.27945 -0.09780 -0.25707 -0.16413 -0.26293 -0.89373 -0.75006
6   8  12  152000   4.6812 09:59:11 -1.60356517836E+05 -1.59964342810E+05  0.01338  0.03483  0.03693  0.33314  0.27722  0.35851 -0.16969 -0.27046 -0.08717 -0.89373 -0.75006 -0.81087
6   8  13  170671   2.7000 10:59:11 -1.60309111863E+05 -1.59932687751E+05  0.03681  0.02485  0.01582  0.33333  0.27744  0.35870 -0.07933 -0.26193 -0.15186 -0.89373 -0.75006 -0.81087
6   8  13  188000   3.8755 11:59:11 -1.60380725128E+05 -1.59932687751E+05  0.03451  0.03205  0.01547  0.33333  0.27744  0.35870 -0.08635 -0.26374 -0.16597 -0.89373 -0.75006 -0.81087
6   8  14  190505   2.8000 11:59:11 -1.60251009285E+05 -1.59932687751E+05  0.02222  0.03227  0.02237  0.33349  0.27760  0.35885 -0.09077 -0.26374 -0.17478 -0.89373 -0.75006 -0.81087
6   8  16  218240   2.1000 12:59:11 -1.60056448612E+05 -1.59932687751E+05  0.04164  0.03048  0.01402  0.05887  0.33640  0.28076 -0.08717 -0.25707 -0.24759 -0.15539 -0.89373 -0.75006
6   8  16  224000   2.2306 13:59:11 -1.60273838401E+05 -1.59932687751E+05  0.03891  0.02772  0.09840  0.02520  0.33451  0.27871 -0.08717 -0.25707 -0.26762 -0.17834 -0.89373 -0.75006
6   8  17  228649   2.4000 13:59:11 -1.60325339865E+05 -1.59932687751E+05  0.03695  0.03506  0.35853  0.01498  0.33316  0.27724 -0.08717 -0.26756 -0.81087 -0.17391 -0.89373 -0.75006
6   8  18  248171   1.2000 14:59:11 -1.60198333446E+05 -1.59932687751E+05  0.02958  0.03494  0.01665  0.33321  0.27730  0.35858 -0.09191 -0.27046 -0.17259 -0.89373 -0.75006 -0.81087
6   8  19  259903   1.2000 14:59:11 -1.60226196199E+05 -1.59932687751E+05  0.03685  0.03168  0.35846  0.01646  0.33308  0.27716 -0.08717 -0.26374 -0.81087 -0.17259 -0.89373 -0.75006
6   8  19  264000   1.2234 15:59:11 -1.60198333446E+05 -1.59932687751E+05  0.03678  0.02557  0.02172  0.33304  0.27712  0.35842 -0.08717 -0.25707 -0.17478 -0.89373 -0.75006 -0.81087
6   8  20  279621   1.1000 15:59:11 -1.60198333446E+05 -1.59932687751E+05  0.03678  0.02557  0.02172  0.33304  0.27712  0.35842 -0.08717 -0.25707 -0.17478 -0.89373 -0.75006 -0.81087
6   8  21  293527   0.7000 16:59:11 -1.60072207653E+05 -1.59932687751E+05  0.03988  0.03473  0.07792  0.02218  0.33519  0.27944 -0.08717 -0.26374 -0.23824 -0.17848 -0.89373 -0.75006
6   8  21  300000   0.7942 17:59:11 -1.60220625248E+05 -1.59932687751E+05  0.03694  0.02820  0.01977  0.33315  0.27724  0.35852 -0.08717 -0.25989 -0.17577 -0.89373 -0.75006 -0.81087
6   8  22  313400   1.3000 17:59:11 -1.60198333446E+05 -1.59932687751E+05  0.03695  0.03506  0.01498  0.33316  0.27724  0.35853 -0.08717 -0.26756 -0.17391 -0.89373 -0.75006 -0.81087
6   8  23  344000   0.2380 19:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   8  24  351360   0.3000 19:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04164  0.03048  0.01402  0.05887  0.33640  0.28076 -0.08717 -0.25707 -0.24759 -0.15539 -0.89373 -0.75006
6   8  25  371256   0.0000 20:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   8  26  372113   0.0000 20:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   8  27  372940   0.0000 20:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   8  28  373785   0.0000 20:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   8  29  374629   0.0000 20:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   8  30  375485   0.0000 20:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   8 200  375487   0.0000 20:59:11 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
