K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   7   1       0   1.0000 40:58:11 -1.71197918230E+05 -1.71197918230E+05  0.00929  0.01525 -0.00278 -0.00582 -0.00526 -0.01955 -0.09671 -0.16925 -0.15298 -0.18575 -0.14793 -0.22874
6   7   1     100   1.9802 40:58:11 -1.70821063278E+05 -1.70768051701E+05  0.00929  0.01525 -0.00526 -0.00582 -0.01955 -0.00278 -0.09671 -0.16925 -0.14793 -0.18575 -0.22874 -0.15298
6   7   1     200  29.2079 40:58:11 -1.68452462974E+05 -1.68452462974E+05 -0.01955  0.01525 -0.00526  0.00929 -0.00278 -0.00582 -0.22874 -0.16925 -0.14793 -0.09671 -0.15298 -0.18575
6   7   1     400  38.0597 40:58:11 -1.67033201260E+05 -1.66076120435E+05  0.01525 -0.00278  0.00929 -0.00582 -0.01955 -0.00526 -0.16925 -0.15298 -0.09671 -0.18575 -0.22874 -0.14793
6   7   1     800  45.1372 40:58:11 -1.64331485704E+05 -1.63825978329E+05 -0.00278  0.01525 -0.00582 -0.00526  0.00929 -0.01955 -0.15298 -0.16925 -0.18575 -0.14793 -0.09671 -0.22874
6   7   1    1600  45.8177 40:58:11 -1.64963158764E+05 -1.63265819408E+05 -0.01955 -0.00582  0.01525 -0.00526  0.00929 -0.00278 -0.22874 -0.18575 -0.16925 -0.14793 -0.09671 -0.15298
6   7   1    3200  46.4710 40:58:11 -1.66658019204E+05 -1.62777832733E+05 -0.01955  0.00929 -0.00582 -0.00278 -0.00526  0.01525 -0.22874 -0.09671 -0.18575 -0.15298 -0.14793 -0.16925
6   7   2    6400  43.1691 41:58:11 -1.63477304638E+05 -1.62168009281E+05  0.00634 -0.00329 -0.00268  1.00000  0.33301  0.27708 -0.16103 -0.18328 -0.14008  0.00000 -0.89373 -0.75006
6   7   5   12800  20.2006 41:58:11 -1.64514440929E+05 -1.62168009281E+05 -0.01743  1.00000 -0.02386  0.19097  1.00000  1.00000 -0.04962  0.00000 -0.16762 -0.56177  0.00000  0.00000
6   7   5   25600  29.2136 42:58:11 -1.62209602761E+05 -1.61224692684E+05  1.00000  1.00000 -0.00837  0.00150  0.26673  0.34920  0.00000  0.00000 -0.13694 -0.23765 -0.75006 -0.81087
6   7   5   28000  30.2251 42:58:11 -1.62907339706E+05 -1.61224692684E+05 -0.01230  0.00536  0.32698  0.27055  0.35259  1.00000 -0.20560 -0.12818 -0.89373 -0.75006 -0.81087  0.00000
