K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   2   1       0   1.0000 22:52:11 -1.67608303234E+05 -1.67608303234E+05 -0.00229 -0.00735  0.01480  0.00346 -0.15666 -0.17401 -0.19344 -0.14874
4   2   1     100   0.0000 22:52:11 -1.67608303234E+05 -1.67608303234E+05 -0.00229 -0.00735  0.01480  0.00346 -0.15666 -0.17401 -0.19344 -0.14874
4   2   1     200  24.5000 22:52:11 -1.63036320403E+05 -1.63036320403E+05  0.00346 -0.00735 -0.00229  0.01480 -0.14874 -0.17401 -0.15666 -0.19344
4   2   1     400  28.5000 22:52:11 -1.62583490237E+05 -1.61288761307E+05 -0.00229  0.00346 -0.00735  0.01480 -0.15666 -0.14874 -0.17401 -0.19344
4   2   1     800  33.8750 22:52:11 -1.61911759202E+05 -1.61288761307E+05 -0.00229  0.00346 -0.00735  0.01480 -0.15666 -0.14874 -0.17401 -0.19344
4   2   1    1600  37.7500 22:52:11 -1.62820930930E+05 -1.60734110562E+05  0.00346 -0.00229  0.01480 -0.00735 -0.14874 -0.15666 -0.19344 -0.17401
4   2   2    3200  37.7778 22:52:11 -1.63028748271E+05 -1.60734110562E+05  0.00108  0.00446  0.27821 -0.00711 -0.18953 -0.20159 -0.75006 -0.13338
4   2   2    6400  39.8784 22:52:11 -1.63171118396E+05 -1.60255744017E+05  0.32631 -0.00339  0.26982 -0.01999 -0.89373 -0.13097 -0.75006 -0.17414
4   2   3   12800  38.8856 22:52:11 -1.62183629764E+05 -1.60255744017E+05  0.06047  0.04605  0.06495  0.00192 -0.20402 -0.30231 -0.28421 -0.13595
4   2   4   25600  29.8650 23:52:11 -1.60808541991E+05 -1.59128432176E+05 -0.00255 -0.00367  0.06941  0.27829 -0.12693 -0.16624 -0.28908 -0.75006
4   2   6   40000  19.3300 24:52:11 -1.59400879991E+05 -1.58752789528E+05 -0.02027 -0.00206  0.32678  0.27033 -0.19233 -0.12179 -0.89373 -0.75006
4   2   7   51200  10.7151 24:52:11 -1.59787127169E+05 -1.58718385687E+05 -0.00178  0.00263  0.32707  0.27065 -0.15014 -0.20564 -0.89373 -0.75006
4   2  10   76000   4.8096 26:52:11 -1.59358062409E+05 -1.58718385687E+05 -0.00930  0.03085  0.32621  0.26972 -0.13226 -0.28268 -0.89373 -0.75006
4   2  13  102400   2.9839 27:52:11 -1.58752789528E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   2  14  109381   2.5000 27:52:11 -1.58746230254E+05 -1.58718385687E+05 -0.00804  0.02468  0.32664  0.27018 -0.14261 -0.25147 -0.89373 -0.75006
4   2  14  112000   2.4786 28:52:11 -1.58746230254E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   2  16  126627   2.2000 28:52:11 -1.58798342951E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   2  17  134812   1.7000 29:52:11 -1.58806370677E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4   2  18  143432   1.5000 29:52:11 -1.58752789528E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   2  19  152000   1.6260 30:52:11 -1.58763711271E+05 -1.58718385687E+05 -0.00757  0.02797  0.32634  0.26985 -0.13533 -0.27006 -0.89373 -0.75006
4   2 200  159547   0.0000 30:52:11 -1.58718385687E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
