K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   4   1       0   1.0000 45:57:11 -1.71256740432E+05 -1.71256740432E+05  0.00762 -0.00134 -0.00767  0.00736 -0.01337 -0.00274 -0.12710 -0.19627 -0.16798 -0.14412 -0.17507 -0.17047
6   4   1     100   4.8077 45:57:11 -1.70911626165E+05 -1.70911626165E+05  0.00762 -0.00134 -0.00767  0.00736 -0.00274 -0.01337 -0.12710 -0.19627 -0.16798 -0.14412 -0.17047 -0.17507
6   4   1     200  32.3529 45:57:11 -1.67234243666E+05 -1.66905502280E+05  0.00762 -0.00767 -0.01337  0.00736 -0.00134 -0.00274 -0.12710 -0.16798 -0.17507 -0.14412 -0.19627 -0.17047
6   4   1     400  37.8713 45:57:11 -1.63748651653E+05 -1.63718340174E+05 -0.01337 -0.00274  0.00736  0.00762 -0.00767 -0.00134 -0.17507 -0.17047 -0.14412 -0.12710 -0.16798 -0.19627
6   4   1     800  40.2985 45:57:11 -1.63096794607E+05 -1.63096794607E+05  0.00762 -0.00274  0.00736 -0.00767 -0.00134 -0.01337 -0.12710 -0.17047 -0.14412 -0.16798 -0.19627 -0.17507
6   4   1    1600  43.1421 45:57:11 -1.65085376950E+05 -1.61841383258E+05  0.00736  0.00762 -0.00767 -0.00274 -0.00134 -0.01337 -0.14412 -0.12710 -0.16798 -0.17047 -0.19627 -0.17507
6   4   2    3200  48.7952 45:57:11 -1.64712328969E+05 -1.61841383258E+05  0.00736 -0.00274  0.00762 -0.00767 -0.00134 -0.01337 -0.14412 -0.17047 -0.12710 -0.16798 -0.19627 -0.17507
6   4   5   24000  35.7174 47:57:11 -1.65090212062E+05 -1.61841383258E+05 -0.01719  1.00000  0.27010 -0.01667  1.00000  1.00000 -0.14469  0.00000 -0.75006 -0.18597  0.00000  0.00000
6   4   7   56000  17.4912 49:57:11 -1.61102828750E+05 -1.60811325806E+05  0.02187  0.01974 -0.01360  0.33397  0.27812  0.35931 -0.13057 -0.26316 -0.13163 -0.89373 -0.75006 -0.81087
6   4   9   92000  13.7539 51:57:11 -1.61057678775E+05 -1.60358443065E+05  0.01767  0.03642  0.21704  0.00756  0.33718  0.28161 -0.13500 -0.26074 -0.65932 -0.10724 -0.89373 -0.75006
6   4  11  120608   9.1000 52:57:11 -1.60907721531E+05 -1.60198333446E+05  0.10860  0.03134  0.14653  0.02404  0.33856  0.28310 -0.41050 -0.25315 -0.26293 -0.12911 -0.89373 -0.75006
6   4  11  128000   6.4556 53:57:11 -1.60802847503E+05 -1.60198333446E+05  0.14141  0.02785  0.01720  0.33460  0.27881  0.04958 -0.26293 -0.25707 -0.16723 -0.89373 -0.75006 -0.06924
