K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   6   1       0   1.0000 22:02:12 -1.73095036329E+05 -1.73095036329E+05  0.00251  0.00507  0.00391 -0.00947 -0.00834 -0.02189 -0.00108 -0.12820 -0.15993 -0.14124 -0.15881 -0.18259 -0.20554 -0.14389
7   6   1     100   2.9412 22:02:12 -1.72669801655E+05 -1.72669801655E+05  0.00507  0.00391 -0.00947 -0.00834 -0.02189  0.00251 -0.00108 -0.15993 -0.14124 -0.15881 -0.18259 -0.20554 -0.12820 -0.14389
7   6   1     200  33.4975 22:02:12 -1.68374463654E+05 -1.68374463654E+05  0.00391  0.00507 -0.00108  0.00251 -0.02189 -0.00834 -0.00947 -0.14124 -0.15993 -0.14389 -0.12820 -0.20554 -0.18259 -0.15881
7   6   1     400  39.7022 22:02:12 -1.66091654814E+05 -1.65325270670E+05  0.00251  0.00391  0.00507 -0.00108 -0.02189 -0.00834 -0.00947 -0.12820 -0.14124 -0.15993 -0.14389 -0.20554 -0.18259 -0.15881
7   6   1     800  44.4583 22:02:12 -1.66772420433E+05 -1.65325270670E+05  0.00391 -0.00947  0.00251  0.00507 -0.02189 -0.00834 -0.00108 -0.14124 -0.15881 -0.12820 -0.15993 -0.20554 -0.18259 -0.14389
7   6   1    1600  47.2863 22:02:12 -1.66642028538E+05 -1.64468225187E+05 -0.00947  0.00251  0.00507 -0.02189 -0.00834 -0.00108  0.00391 -0.15881 -0.12820 -0.15993 -0.20554 -0.18259 -0.14389 -0.14124
7   6   1    3200  48.0487 22:02:12 -1.65766063735E+05 -1.64468225187E+05 -0.00108  0.00391 -0.00947 -0.02189 -0.00834  0.00251  0.00507 -0.14389 -0.14124 -0.15881 -0.20554 -0.18259 -0.12820 -0.15993
7   6   2    6400  46.7199 22:02:12 -1.66316969762E+05 -1.62930222962E+05  0.00507 -0.00947  0.00251 -0.02189 -0.00834 -0.00108  0.00391 -0.15993 -0.15881 -0.12820 -0.20554 -0.18259 -0.14389 -0.14124
7   6   5   12800  41.5567 23:02:12 -1.68031140475E+05 -1.62830147218E+05  0.02039  0.00850  0.01501  0.28237  0.00540  0.01034  0.19946 -0.07286 -0.23501 -0.16873 -0.75006 -0.13272 -0.12245 -0.56126
7   6   5   25600  32.9990 23:02:12 -1.64079970023E+05 -1.62830147218E+05  1.00000  0.00078  0.33310  0.27718  0.01707  0.00011  1.00000  0.00000 -0.13999 -0.89373 -0.75006 -0.22765 -0.14906  0.00000
7   6   5   32000  32.7538 24:02:12 -1.65343925602E+05 -1.62830147218E+05 -0.00548  1.00000  1.00000  0.32639  0.26991  1.00000 -0.00577 -0.18818  0.00000  0.00000 -0.89373 -0.75006  0.00000 -0.12200
7   6   6   51200  27.5026 24:02:12 -1.63481071458E+05 -1.62621771133E+05 -0.00062  0.34382  0.33392  0.27808 -0.01342  1.00000 -0.01241 -0.11781 -0.90370 -0.89373 -0.75006 -0.04680  0.00000 -0.21518
7   6   7   76000  15.2410 26:02:12 -1.63116469643E+05 -1.61915851788E+05  1.00000  0.01679  0.01179 -0.02572  0.33516  0.27941  0.36045  0.00000 -0.20904 -0.14761 -0.15930 -0.89373 -0.75006 -0.81087
7   6   8  102400  13.3076 27:02:12 -1.62719296315E+05 -1.61507012170E+05  0.00622  0.02581  1.00000  0.33077  0.27466  0.35623  0.20946 -0.13252 -0.25117  0.00000 -0.89373 -0.75006 -0.81087 -0.65932
7   6   8  116000  13.6508 28:02:12 -1.62543961144E+05 -1.61507012170E+05  0.01520  0.04205  0.04290  0.01360  0.33558  0.27987  0.36086 -0.11464 -0.27500 -0.08149 -0.16539 -0.89373 -0.75006 -0.81087
7   6   9  117604   7.8000 28:02:12 -1.62506874348E+05 -1.61507012170E+05  0.01520  0.04205  0.04290  0.01360  0.33558  0.27987  0.36086 -0.11464 -0.27500 -0.08149 -0.16539 -0.89373 -0.75006 -0.81087
7   6  10  131370  12.3000 28:02:12 -1.61868868052E+05 -1.61507012170E+05  0.14036  0.02017  0.01850  0.33378  0.27792  0.35913  0.00449 -0.26293 -0.25583 -0.13649 -0.89373 -0.75006 -0.81087 -0.08122
