K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   1   1       0   1.0000 06:00:12 -1.72771174006E+05 -1.72771174006E+05  0.00608  0.01482 -0.00952 -0.01293 -0.01098  0.00890 -0.00820 -0.11748 -0.17797 -0.12809 -0.19634 -0.13478 -0.18604 -0.21165
7   1   1     100   2.9412 06:00:12 -1.71848358776E+05 -1.71848358776E+05  0.00608  0.01482 -0.00952 -0.01293 -0.01098 -0.00820  0.00890 -0.11748 -0.17797 -0.12809 -0.19634 -0.13478 -0.21165 -0.18604
7   1   1     200  31.5271 06:00:12 -1.68444868293E+05 -1.68444868293E+05 -0.01293 -0.00820  0.00890  0.00608 -0.01098 -0.00952  0.01482 -0.19634 -0.21165 -0.18604 -0.11748 -0.13478 -0.12809 -0.17797
7   1   1     400  35.2357 06:00:12 -1.65501555841E+05 -1.65335707910E+05  0.00890 -0.00952 -0.01293 -0.00820  0.00608 -0.01098  0.01482 -0.18604 -0.12809 -0.19634 -0.21165 -0.11748 -0.13478 -0.17797
7   1   1     800  37.2354 06:00:12 -1.65246028712E+05 -1.64768782870E+05 -0.01293  0.01482 -0.00952 -0.00820  0.00608 -0.01098  0.00890 -0.19634 -0.17797 -0.12809 -0.21165 -0.11748 -0.13478 -0.18604
7   1   1    1600  41.3600 06:00:12 -1.65551937025E+05 -1.64768782870E+05 -0.00952 -0.00820 -0.01293  0.00890  0.00608 -0.01098  0.01482 -0.12809 -0.21165 -0.19634 -0.18604 -0.11748 -0.13478 -0.17797
7   1   1    3200  45.6135 06:00:12 -1.66453015985E+05 -1.64479788472E+05 -0.00952  0.00890 -0.01293 -0.00820  0.00608 -0.01098  0.01482 -0.12809 -0.18604 -0.19634 -0.21165 -0.11748 -0.13478 -0.17797
7   1   2    6400  42.0690 06:00:12 -1.64247986413E+05 -1.63660492460E+05 -0.01098 -0.00820  0.01482  0.00608 -0.01293 -0.00952  0.00890 -0.13478 -0.21165 -0.17797 -0.11748 -0.19634 -0.12809 -0.18604
7   1   5   12800  52.1212 07:00:12 -1.66569806422E+05 -1.63660492460E+05  0.28318  0.00658  0.33863  0.00200  0.01354  0.00268  0.04056 -0.75006 -0.02410 -0.89373 -0.16133 -0.04655 -0.15829 -0.29107
7   1   5   16000  35.2691 07:00:12 -1.66728052723E+05 -1.63660492460E+05  1.00000  0.00452 -0.02653  0.32392  0.34965  1.00000  1.00000  0.00000 -0.15869 -0.19157 -0.89373 -0.81087  0.00000  0.00000
7   1   5   25600  29.7030 07:00:12 -1.64090733041E+05 -1.62498113163E+05  1.00000 -0.00838 -0.00160  1.00000  0.32756  0.27118  0.35315  0.00000 -0.13917 -0.20463  0.00000 -0.89373 -0.75006 -0.81087
7   1   6   51200  22.8348 08:00:12 -1.63974727471E+05 -1.62163191174E+05  0.00921 -0.00289  0.33398  0.27814  1.00000  0.35932 -0.02688 -0.13496 -0.19818 -0.89373 -0.75006  0.00000 -0.81087 -0.07764
7   1   6   56000  21.3424 09:00:12 -1.63641877574E+05 -1.62163191174E+05  1.00000  0.00962 -0.00689  0.32711  0.27069  0.35271  1.00000  0.00000 -0.13354 -0.21494 -0.89373 -0.75006 -0.81087  0.00000
7   1   8   96000  16.0536 11:00:12 -1.63295363763E+05 -1.61785607105E+05  0.01677  0.14278  0.05349  0.36093  0.02913  0.33566  0.27995 -0.16900 -0.26293 -0.09683 -0.81087 -0.23841 -0.89373 -0.75006
7   1   8  102400  14.0366 11:00:12 -1.62508504640E+05 -1.61729629042E+05  0.01208  1.00000  0.04377  0.01268  0.33714  0.28156  0.14469 -0.14727  0.00000 -0.27230 -0.14161 -0.89373 -0.75006 -0.26293
7   1   9  123105  11.0000 12:00:12 -1.62317282383E+05 -1.61533426038E+05  0.05653  0.00602  0.00573  1.00000  0.33198  0.27597  0.35740 -0.09104 -0.20684 -0.15896  0.00000 -0.89373 -0.75006 -0.81087
7   1   9  136000   9.0607 13:00:12 -1.62607252647E+05 -1.61511134236E+05  0.03178  0.03248 -0.04320  0.02652  0.33911  0.28370  0.36426 -0.15366 -0.25487 -0.24910 -0.09100 -0.89373 -0.75006 -0.81087
7   1  10  147598  10.5000 13:00:12 -1.62151472155E+05 -1.61511134236E+05  0.01722  0.02243  0.00671  0.08935  0.33413  0.27830  0.35947 -0.16558 -0.24753 -0.09279 -0.07992 -0.89373 -0.75006 -0.81087
7   1  11  176000   5.6656 15:00:12 -1.61990404673E+05 -1.61300996497E+05  0.04505  0.02136  0.02270  0.02686  0.33566  0.27995  0.36094 -0.09874 -0.25025 -0.12458 -0.16789 -0.89373 -0.75006 -0.81087
7   1  12  186383   3.8000 15:00:12 -1.61750967327E+05 -1.61300996497E+05  0.02128  0.03870  0.01463  0.14280  0.33567  0.27997  0.36095 -0.08155 -0.26756 -0.15212 -0.26293 -0.89373 -0.75006 -0.81087
7   1  12  212000   5.1339 17:00:12 -1.61638597059E+05 -1.61262259690E+05  0.01774  0.02709  0.03192  0.21440  0.33494  0.27918  0.36025 -0.10188 -0.25554 -0.15478 -0.65932 -0.89373 -0.75006 -0.81087
7   1  13  213805   2.6000 17:00:12 -1.61245954431E+05 -1.61197638065E+05  0.01774  0.02709  0.21440  0.03192  0.33494  0.27918  0.36025 -0.10188 -0.25554 -0.65932 -0.15478 -0.89373 -0.75006 -0.81087
7   1  14  241228   2.8000 18:00:12 -1.61555607604E+05 -1.61154150341E+05  0.04363  0.03265  0.02163  0.21463  0.33515  0.27940  0.36044 -0.07785 -0.25695 -0.16500 -0.65932 -0.89373 -0.75006 -0.81087
7   1  14  252000   3.5991 19:00:12 -1.61830397574E+05 -1.61154150341E+05  0.04009  0.03513  0.02010  0.21485  0.33533  0.27960  0.36062 -0.08717 -0.26318 -0.16315 -0.65932 -0.89373 -0.75006 -0.81087
7   1  15  255002   3.2000 19:00:12 -1.61232681949E+05 -1.61154150341E+05  0.04043  0.03528  0.00342  0.05100  0.33556  0.27985  0.36085 -0.08717 -0.26374 -0.24574 -0.15228 -0.89373 -0.75006 -0.81087
7   1  16  277254   2.0000 20:00:12 -1.61197638065E+05 -1.61154150341E+05  0.04390  0.04182  0.00761  0.05043  0.33797  0.28246  0.11365 -0.08717 -0.27046 -0.25523 -0.15255 -0.89373 -0.75006 -0.30577
7   1  16  292000   2.1845 21:00:12 -1.61287812655E+05 -1.61154150341E+05  0.03954  0.03114  0.00364  0.05121  0.33571  0.28001  0.36099 -0.09079 -0.24757 -0.24574 -0.15228 -0.89373 -0.75006 -0.81087
7   1  17  296562   1.5000 21:00:12 -1.61235379434E+05 -1.61154150341E+05  0.04143  0.02875  0.00009  0.06250  0.33522  0.27948  0.36051 -0.08166 -0.25707 -0.22794 -0.15562 -0.89373 -0.75006 -0.81087
7   1  18  318932   1.1000 22:00:12 -1.61177500528E+05 -1.61154150341E+05  0.03993  0.02875  0.00290  0.06250  0.33522  0.27948  0.36052 -0.08717 -0.25707 -0.24574 -0.15562 -0.89373 -0.75006 -0.81087
7   1  18  332000   1.3734 23:00:12 -1.61441559483E+05 -1.61154150341E+05  0.04331  0.03818  0.02359  0.05385  0.09994  0.33756  0.28201 -0.08717 -0.26374 -0.24110 -0.15228 -0.38998 -0.89373 -0.75006
7   1  19  341288   0.7000 23:00:12 -1.61231455757E+05 -1.61154150341E+05  0.04298  0.03183  0.01920  0.06547  0.21721  0.33733  0.28176 -0.08717 -0.25707 -0.22968 -0.15562 -0.65932 -0.89373 -0.75006
