K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6  10   1       0   1.0000 43:24:09 -3.13033115549E+05 -3.13033115549E+05  0.04751 -0.01190  0.11385  0.03612 -0.12950 -0.05782 -0.12929 -0.10529 -0.18266 -0.17731 -0.18593 -0.17149
6  10   1     100   1.0000 43:24:09 -3.10253336766E+05 -3.10253336766E+05  0.04751 -0.01190  0.11385  0.03612 -0.12950 -0.05782 -0.12929 -0.10529 -0.18266 -0.17731 -0.18593 -0.17149
6  10   1     200  27.3632 43:24:09 -2.81116589238E+05 -2.81116589238E+05  0.11385 -0.12950  0.04751  0.03612 -0.05782 -0.01190 -0.18266 -0.18593 -0.12929 -0.17731 -0.17149 -0.10529
6  10   1     400  34.4140 43:24:09 -2.56257059274E+05 -2.55942767715E+05 -0.12950 -0.01190  0.03612  0.04751 -0.05782  0.11385 -0.18593 -0.10529 -0.17731 -0.12929 -0.17149 -0.18266
6  10   1     800  37.9526 43:24:09 -2.53036992842E+05 -2.50154602412E+05 -0.01190  0.11385 -0.12950  0.04751  0.03612 -0.05782 -0.10529 -0.18266 -0.18593 -0.12929 -0.17731 -0.17149
6  10   1    1600  34.0412 43:24:09 -2.50896523548E+05 -2.48430788260E+05  0.04751 -0.12950  0.11385  0.03612 -0.05782 -0.01190 -0.12929 -0.18593 -0.18266 -0.17731 -0.17149 -0.10529
6  10   1    3200  36.6760 44:24:09 -2.53870076675E+05 -2.48430788260E+05  0.04751  0.11385 -0.12950  0.03612 -0.05782 -0.01190 -0.12929 -0.18266 -0.18593 -0.17731 -0.17149 -0.10529
6  10   1    6400  38.3378 44:24:09 -2.55341221931E+05 -2.48012299084E+05  0.32775  0.28501 -0.19933  0.23432  0.28689  0.23048 -0.21211 -0.26260 -0.88868 -0.33282 -0.28813 -0.33347
6  10   1   12800  33.4036 44:24:09 -2.56898030159E+05 -2.48012299084E+05  0.32040  0.34659  0.31421 -0.04031 -0.03732  0.46031 -0.28272 -0.31593 -0.31333 -0.90093 -0.86241 -0.23664
6  10   2   24000  25.8568 45:24:09 -2.53710324239E+05 -2.46859317271E+05  0.39962  0.47017  0.31516 -0.05028 -0.05499  0.41376 -0.19946 -0.43091 -0.36073 -0.88642 -0.88984 -0.31401
