K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   7   1       0   1.0000 39:23:09 -3.15552642147E+05 -3.15552642147E+05  0.06611 -0.07831  0.00633 -0.00761 -0.04749  0.01541 -0.14889 -0.15549 -0.17601 -0.13475 -0.14185 -0.14936
6   7   1     100   1.9802 39:23:09 -3.14777526436E+05 -3.14777526436E+05  0.06611 -0.07831  0.00633 -0.00761  0.01541 -0.04749 -0.14889 -0.15549 -0.17601 -0.13475 -0.14936 -0.14185
6   7   1     200  33.1683 39:23:09 -2.85317916129E+05 -2.85317916129E+05 -0.00761  0.06611 -0.07831  0.01541  0.00633 -0.04749 -0.13475 -0.14889 -0.15549 -0.14936 -0.17601 -0.14185
6   7   1     400  33.8308 39:23:09 -2.58264691169E+05 -2.57895222917E+05 -0.00761  0.01541 -0.07831  0.00633 -0.04749  0.06611 -0.13475 -0.14936 -0.15549 -0.17601 -0.14185 -0.14889
6   7   1     800  29.4264 39:23:09 -2.56754289416E+05 -2.55609137769E+05 -0.00761  0.01541 -0.07831  0.00633 -0.04749  0.06611 -0.13475 -0.14936 -0.15549 -0.17601 -0.14185 -0.14889
6   7   1    1600  30.3371 39:23:09 -2.51882469361E+05 -2.51249600314E+05  0.01541 -0.04749  0.06611 -0.07831  0.00633 -0.00761 -0.14936 -0.14185 -0.14889 -0.15549 -0.17601 -0.13475
6   7   1    3200  27.0144 39:23:09 -2.52136022880E+05 -2.50356596124E+05 -0.04749  0.01541  0.06611  0.00633 -0.07831 -0.00761 -0.14185 -0.14936 -0.14889 -0.17601 -0.15549 -0.13475
6   7   1    6400  28.1318 40:23:09 -2.55107538954E+05 -2.50356596124E+05  0.36357  0.31840  0.39387 -0.04763  0.43078 -0.04409 -0.24398 -0.29549 -0.19299 -0.88196 -0.46754 -0.90817
6   7   1   12800  26.6052 40:23:09 -2.51159678149E+05 -2.47108814310E+05  0.38781 -0.02327 -0.03234  0.42874  0.33707  0.44226 -0.22656 -0.89541 -0.87047 -0.53627 -0.37522 -0.46754
6   7   2   24000  29.5400 41:23:09 -2.59461418719E+05 -2.47108814310E+05  0.44872  0.58829  0.03853  0.03142  0.03658  0.36274 -0.20581 -0.87945 -0.91288 -0.88419 -0.81330 -0.32401
6   7   2   25600  29.1541 41:23:09 -2.55847761669E+05 -2.47108814310E+05  0.44872  0.36274  0.03658  0.03142  0.03853  0.58829 -0.20581 -0.32401 -0.81330 -0.88419 -0.91288 -0.87945
6   7   4   51200   6.8609 42:23:09 -2.49627078023E+05 -2.47108814310E+05  0.27585  0.36307  1.00000 -0.16218  0.29136  0.32944 -0.23870 -0.56796  0.00000 -0.88868 -0.23082 -0.23742
6   7   5   60000   0.9372 43:23:09 -2.50653708174E+05 -2.47108814310E+05  0.37868  0.47480  0.33798 -0.03019 -0.02633  0.44082 -0.24621 -0.66228 -0.26477 -0.87760 -0.90128 -0.46754
6   7   6  100000  12.3127 45:23:09 -2.51551820660E+05 -2.43358831694E+05  0.47762  1.00000  0.23468  0.36191 -0.17475  0.36122 -0.69796  0.00000 -0.33971 -0.20356 -0.88868 -0.46754
6   7   6  102400  12.0340 45:23:09 -2.51183261382E+05 -2.43358831694E+05  0.47762  0.23468 -0.17475  0.36191  0.36122  1.00000 -0.69796 -0.33971 -0.88868 -0.20356 -0.46754  0.00000
6   7   7  110138  11.8000 45:23:09 -2.45274528664E+05 -2.43358831694E+05  0.37479  0.22452  0.54298 -0.18783  1.00000  0.38694 -0.22079 -0.28584 -0.90552 -0.90417  0.00000 -0.54822
6   7   8  117384  17.1000 46:23:09 -2.47215481047E+05 -2.43358831694E+05  0.23388  0.40262  0.38985  0.54032 -0.19469  0.37975 -0.31381 -0.22819 -0.66228 -0.90552 -0.88868 -0.54133
6   7   8  132000  11.6475 47:23:09 -2.45924853429E+05 -2.43005724058E+05  0.44149  0.30953  0.59292 -0.05671 -0.05645  0.54880 -0.21057 -0.33349 -0.90489 -0.89969 -0.81850 -0.87945
6   7   9  139402   8.3000 47:23:09 -2.46238916135E+05 -2.43005724058E+05  0.29021  1.00000  0.36357  0.55402 -0.15785  0.34037 -0.24509  0.00000 -0.56845 -0.90489 -0.88343 -0.28184
6   7  10  146386   9.7000 48:23:09 -2.45624343604E+05 -2.43005724058E+05  0.37234  0.23063  0.54509 -0.18094  1.00000  0.49579 -0.21539 -0.34108 -0.90489 -0.88868  0.00000 -0.87945
6   7  10  160000   8.2848 49:23:09 -2.44256865999E+05 -2.43005724058E+05  0.41309  0.39004  0.23234  0.53994 -0.19433  0.38355 -0.23277 -0.66228 -0.32339 -0.90489 -0.88868 -0.54822
6   7  12  171349   5.3000 49:23:09 -2.43654014504E+05 -2.43005724058E+05  0.40828  0.38983  0.22860  0.53978 -0.19472  0.35036 -0.23221 -0.66228 -0.33979 -0.90489 -0.88868 -0.46754
6   7  13  192000   4.5410 51:23:09 -2.43384553191E+05 -2.43005724058E+05  0.40745  0.38960  0.23017  0.53961 -0.19518  0.35011 -0.23877 -0.66228 -0.32674 -0.90489 -0.88868 -0.46754
6   7  14  193542   3.3000 51:23:09 -2.43305138144E+05 -2.43005724058E+05  0.39575  0.39160  0.23191  0.54112 -0.19126  0.49138 -0.22536 -0.66228 -0.33430 -0.90489 -0.88868 -0.87945
6   7  16  216686   2.2000 52:23:09 -2.43380549372E+05 -2.43005724058E+05  0.40631  0.22895  0.38987  0.53981 -0.19465  0.35040 -0.23053 -0.33894 -0.66228 -0.90489 -0.88868 -0.46754
6   7  16  220000   2.7023 53:23:09 -2.43114274584E+05 -2.43005724058E+05  0.41834  0.38920  0.23018  0.53931 -0.19596  0.34968 -0.23737 -0.66228 -0.32793 -0.90489 -0.88868 -0.46754
6   7  18  240281   2.2000 54:23:09 -2.43106233280E+05 -2.43005724058E+05  0.41671  0.22986  0.38917  0.53928 -0.19602  0.34965 -0.23529 -0.32684 -0.66228 -0.90489 -0.88868 -0.46754
6   7  18  252000   1.9716 55:23:09 -2.43157217427E+05 -2.43005724058E+05  0.40828  0.38983  0.22860  0.53978 -0.19472  0.35036 -0.23221 -0.66228 -0.33979 -0.90489 -0.88868 -0.46754
6   7  21  273474   1.9000 56:23:09 -2.43073828588E+05 -2.43005724058E+05  0.41418  0.22931  0.38951  0.53954 -0.19535  0.35002 -0.23445 -0.33478 -0.66228 -0.90489 -0.88868 -0.46754
6   7  21  284000   1.3292 57:23:09 -2.43073828588E+05 -2.43005724058E+05  0.40828  0.22860  0.38983  0.53978 -0.19472  0.35036 -0.23221 -0.33979 -0.66228 -0.90489 -0.88868 -0.46754
6   7 200  285211   0.0000 57:23:09 -2.43005724058E+05 -2.43005724058E+05  0.40828  0.38983  0.22860  0.53978 -0.19472  0.35036 -0.23221 -0.66228 -0.33979 -0.90489 -0.88868 -0.46754
