K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   9   1       0   1.0000 24:29:09 -3.14681629204E+05 -3.14681629204E+05 -0.00018  0.07258 -0.24597 -0.00069 -0.08485  0.12558  0.14738 -0.14987 -0.17161 -0.23193 -0.18035 -0.09560 -0.16050 -0.12547
7   9   1     100   1.9048 24:29:09 -3.13343283315E+05 -3.13343283315E+05 -0.00018  0.12558 -0.24597 -0.00069 -0.08485  0.14738  0.07258 -0.14987 -0.16050 -0.23193 -0.18035 -0.09560 -0.12547 -0.17161
7   9   1     200  24.8804 24:29:09 -2.81929002151E+05 -2.81929002151E+05 -0.00018  0.12558 -0.00069  0.14738 -0.08485 -0.24597  0.07258 -0.14987 -0.16050 -0.18035 -0.12547 -0.09560 -0.23193 -0.17161
7   9   1     400  29.0954 24:29:09 -2.58495570050E+05 -2.57827926062E+05  0.12558  0.14738  0.07258 -0.24597 -0.08485 -0.00069 -0.00018 -0.16050 -0.12547 -0.17161 -0.23193 -0.09560 -0.18035 -0.14987
7   9   1     800  31.6440 24:29:09 -2.54224000490E+05 -2.52629688253E+05 -0.08485  0.14738  0.12558 -0.00069 -0.24597  0.07258 -0.00018 -0.09560 -0.12547 -0.16050 -0.18035 -0.23193 -0.17161 -0.14987
7   9   1    1600  35.3636 24:29:09 -2.57493902616E+05 -2.52629688253E+05  0.14738 -0.00069 -0.08485  0.07258 -0.00018  0.12558 -0.24597 -0.12547 -0.18035 -0.09560 -0.17161 -0.14987 -0.16050 -0.23193
7   9   1    3200  36.5223 24:29:09 -2.58201916458E+05 -2.52629688253E+05 -0.00069  0.14738 -0.24597  0.07258  0.12558 -0.08485 -0.00018 -0.18035 -0.12547 -0.23193 -0.17161 -0.16050 -0.09560 -0.14987
7   9   1    6400  32.5948 24:29:09 -2.59237977232E+05 -2.52629688253E+05  0.31325  0.38405  0.46231 -0.07261 -0.09453  0.33302  0.43594 -0.28638 -0.22891 -0.72348 -0.88659 -0.89993 -0.24329 -0.20307
7   9   1   12800  30.5488 24:29:09 -2.59842599420E+05 -2.52629688253E+05  0.44392  0.46036  0.32962  0.35737  0.00816  0.01631  0.01757 -0.33673 -0.21698 -0.22866 -0.29604 -0.87810 -0.83575 -0.94412
7   9   2   25600  28.5541 25:29:09 -2.53709841646E+05 -2.52460408741E+05  0.57388  0.45699  0.40810  0.00496 -0.00848  0.00469  0.35384 -0.87945 -0.20466 -0.17594 -0.82518 -0.92458 -0.91919 -0.31466
7   9   2   36000  29.1348 26:29:09 -2.58296003106E+05 -2.52460408741E+05  0.46832  0.40908  0.36569  0.00089  0.01204  0.01300  0.41550 -0.21506 -0.21168 -0.40834 -0.86992 -0.85234 -0.93392 -0.33433
7   9   3   51200  19.1733 27:29:09 -2.56074580521E+05 -2.51156644293E+05  0.40802 -0.33462  0.30695 -0.06150  1.00000  0.35227  1.00000 -0.22775 -0.07372 -0.34263 -0.89133  0.00000 -0.21856  0.00000
7   9   3   64000  13.9444 28:29:09 -2.56169300255E+05 -2.51156644293E+05  0.53988  0.38707  1.00000  0.01665  1.00000  0.48800  0.01175 -0.86331 -0.22441  0.00000 -0.90028  0.00000 -0.54133 -0.83223
7   9   4   96000  16.6606 30:29:09 -2.54340575660E+05 -2.49522336835E+05  0.37703  0.46911 -0.02414  0.51919 -0.01993  1.00000  0.56297 -0.24309 -0.62257 -0.88109 -0.84667 -0.93831  0.00000 -0.87945
7   9   5  102400  15.4259 30:29:09 -2.52770713378E+05 -2.49522336835E+05  0.27990  1.00000  1.00000 -0.10781  0.34740  1.00000  0.39767 -0.26230  0.00000  0.00000 -0.90056 -0.22418  0.00000 -0.46754
7   9   5  128000  13.1380 32:29:09 -2.53202601510E+05 -2.48378605918E+05  0.37949  0.43643 -0.02854  1.00000 -0.02799  0.21809  0.42327 -0.24695 -0.56522 -0.89687  0.00000 -0.82919 -0.04085 -0.41329
7   9   6  135319  16.3000 32:29:09 -2.53047534201E+05 -2.48378605918E+05  0.37713  0.26671  0.47064 -0.12396  1.00000  1.00000  0.38721 -0.21769 -0.30918 -0.84667 -0.89356  0.00000  0.00000 -0.46754
7   9   6  160000  13.1630 34:29:09 -2.51989485836E+05 -2.47155920808E+05  0.31227  0.42127 -0.13321  1.00000  1.00000  0.51618  0.42599 -0.24536 -0.66228 -0.88659  0.00000  0.00000 -0.87945 -0.56210
7   9   7  169056  19.0000 34:29:09 -2.53974160737E+05 -2.47155920808E+05  0.33817  0.33972  0.44545 -0.08675  1.00000  1.00000  1.00000 -0.25244 -0.24745 -0.66228 -0.89177  0.00000  0.00000  0.00000
