K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   8   1       0   1.0000 09:33:09 -3.19789103549E+05 -3.19789103549E+05  0.02189 -0.02428  0.01162  0.05027 -0.13640 -0.02472  0.13156 -0.06199 -0.12193 -0.16031 -0.15102 -0.19087 -0.15198 -0.19849 -0.15083 -0.11547
8   8   1     100   0.9901 09:33:09 -3.19250653492E+05 -3.19250653492E+05  0.02189 -0.02428  0.01162  0.05027 -0.13640 -0.02472  0.13156 -0.06199 -0.12193 -0.16031 -0.15102 -0.19087 -0.15198 -0.19849 -0.15083 -0.11547
8   8   1     200  30.6931 09:33:09 -2.89867491030E+05 -2.89790640936E+05  0.13156  0.05027 -0.02472 -0.13640  0.02189 -0.02428 -0.06199  0.01162 -0.15083 -0.19087 -0.19849 -0.15198 -0.12193 -0.16031 -0.11547 -0.15102
8   8   1     400  32.5871 09:33:09 -2.67382638214E+05 -2.67312310982E+05  0.05027  0.13156 -0.02472 -0.06199 -0.13640  0.01162 -0.02428  0.02189 -0.19087 -0.15083 -0.19849 -0.11547 -0.15198 -0.15102 -0.16031 -0.12193
8   8   1     800  30.7980 09:33:09 -2.60240542206E+05 -2.59352898772E+05  0.05027 -0.02472  0.13156 -0.02428 -0.13640  0.01162 -0.06199  0.02189 -0.19087 -0.19849 -0.15083 -0.16031 -0.15198 -0.15102 -0.11547 -0.12193
8   8   1    1600  25.7179 09:33:09 -2.60486735183E+05 -2.57764236611E+05 -0.02472  0.02189 -0.06199 -0.02428  0.13156 -0.13640  0.01162  0.05027 -0.19849 -0.12193 -0.11547 -0.16031 -0.15083 -0.15198 -0.15102 -0.19087
8   8   1    3200  28.3885 09:33:09 -2.57840969707E+05 -2.55981282793E+05  0.13156 -0.13640  0.05027 -0.02472 -0.06199 -0.02428  0.01162  0.02189 -0.15083 -0.15198 -0.19087 -0.19849 -0.11547 -0.16031 -0.15102 -0.12193
8   8   1    6400  28.5692 10:33:09 -2.62731233282E+05 -2.55494925735E+05 -0.02472  0.13156 -0.13640  0.05027 -0.06199 -0.02428  0.01162  0.02189 -0.19849 -0.15083 -0.15198 -0.19087 -0.11547 -0.16031 -0.15102 -0.12193
8   8   1   12800  29.0033 10:33:09 -2.59417142520E+05 -2.55301434114E+05  0.32054  0.35098  0.47291  0.37008 -0.00546 -0.00553 -0.00954  0.42859 -0.29829 -0.27346 -0.24482 -0.41353 -0.87309 -0.87468 -0.89973 -0.32596
8   8   2   25600  30.2591 11:33:09 -2.64400294848E+05 -2.54576442364E+05  0.52943  0.39983  0.48670 -0.02514 -0.00421 -0.00316  0.35497  0.48033 -0.87865 -0.31982 -0.21713 -0.90581 -0.86559 -0.95431 -0.26356 -0.54822
8   8   2   28000  31.0253 11:33:09 -2.59282520589E+05 -2.54576442364E+05  0.52943 -0.00316 -0.00421 -0.02514  0.35497  0.48670  0.39983  0.48033 -0.87865 -0.95431 -0.86559 -0.90581 -0.26356 -0.21713 -0.31982 -0.54822
8   8   2   51200  25.7557 12:33:09 -2.61293168877E+05 -2.53668746371E+05  0.46386  0.38642  0.05763  1.00000  0.05802  0.03916  0.45531  0.05397 -0.20552 -0.29159 -0.93549  0.00000 -0.92753 -0.83195 -0.17970 -0.84551
8   8   3   68000   4.3895 13:33:09 -2.59703598665E+05 -2.53668746371E+05  0.40533  0.59189  0.55473  0.04890  1.00000  0.04896  0.04165  1.00000 -0.22214 -0.86499 -0.85899 -0.89980  0.00000 -0.88817 -0.87887  0.00000
8   8   5  102400  13.7796 15:33:09 -2.54542119561E+05 -2.53668746371E+05  0.36614  0.27805 -0.10272  1.00000  1.00000  1.00000  0.40048  1.00000 -0.23415 -0.29293 -0.91172  0.00000  0.00000  0.00000 -0.46754  0.00000
8   8   5  104000  14.0821 15:33:09 -2.57913228691E+05 -2.53668746371E+05  0.36614  0.27805 -0.10272  1.00000  1.00000  0.40048  1.00000  1.00000 -0.23415 -0.29293 -0.91172  0.00000  0.00000 -0.46754  0.00000  0.00000
8   8   6  111683  25.4000 15:33:09 -2.54397607174E+05 -2.52831182722E+05  0.35484  1.00000  0.45899 -0.16131  0.24054  1.00000  0.50287  0.41019 -0.22242  0.00000 -0.90093 -0.89133 -0.30594  0.00000 -0.87945 -0.56210
8   8   6  140000  10.5082 17:33:09 -2.58187937260E+05 -2.49507867044E+05  0.45095  0.34317 -0.00022 -0.02036  1.00000  1.00000  1.00000  0.45432 -0.21633 -0.30243 -0.90767 -0.85852  0.00000  0.00000  0.00000 -0.46754
8   8   7  156050  24.2000 18:33:09 -2.58408419042E+05 -2.49507867044E+05  0.42684 -0.05000  0.59395 -0.05408  0.31370  1.00000  1.00000  0.42279 -0.46754 -0.79580 -0.90270 -0.90402 -0.36189  0.00000  0.00000 -0.20220
8   8   7  168000  11.9474 19:33:09 -2.56341358164E+05 -2.49507867044E+05  0.45040  0.53718  0.38802  0.00848  0.01093  1.00000  1.00000  1.00000 -0.21729 -0.87865 -0.25527 -0.86842 -0.93509  0.00000  0.00000  0.00000
8   8   9  193446  10.1000 20:33:09 -2.55286791918E+05 -2.49507867044E+05  0.35355  0.24028 -0.16727  1.00000  1.00000  0.50211  1.00000  0.40929 -0.21762 -0.35109 -0.89542  0.00000  0.00000 -0.87945  0.00000 -0.56210
8   8   9  200000   7.6976 21:33:09 -2.51835412429E+05 -2.49507867044E+05  0.34727  1.00000  0.38021 -0.08491  1.00000  1.00000  1.00000  0.44043 -0.24051  0.00000 -0.51254 -0.87948  0.00000  0.00000  0.00000 -0.54822
8   8  10  220000   5.3078 23:33:09 -2.51806076187E+05 -2.49507867044E+05  0.36594  0.23103  0.54616 -0.17805  1.00000  1.00000  1.00000  0.49697 -0.21685 -0.33609 -0.90489 -0.92832  0.00000  0.00000  0.00000 -0.87945
8   8  11  232109   4.0000 23:33:09 -2.53137439773E+05 -2.49507867044E+05  0.45744  0.30938  0.59284 -0.05777 -0.05697  1.00000  1.00000  0.42525 -0.22093 -0.33409 -0.90489 -0.90430 -0.82919  0.00000  0.00000 -0.46754
8   8  11  256000   4.1608 25:33:09 -2.50510228967E+05 -2.48995324793E+05  0.45480 -0.07022  0.45229  0.30852  0.58689 -0.07459  1.00000  0.54211 -0.22457 -0.88256 -0.66228 -0.33320 -0.90489 -0.89613  0.00000 -0.87945
8   8  12  276000   3.7795 27:33:09 -2.49503808522E+05 -2.48995324793E+05  0.39761  0.39115  0.23175  0.54078 -0.19259  1.00000  0.49100  1.00000 -0.22765 -0.66228 -0.32819 -0.90489 -0.88684  0.00000 -0.87945  0.00000
8   8  12  304000   3.2521 29:33:09 -2.50219229137E+05 -2.48874087769E+05  0.40614  1.00000  0.23527  0.54045 -0.18989  0.39072  1.00000  0.49064 -0.22877  0.00000 -0.31457 -0.90489 -0.89133 -0.66228  0.00000 -0.87945
8   8  13  306960   2.4000 29:33:09 -2.49635928590E+05 -2.48874087769E+05  0.39567  0.22864  0.44446  0.54213 -0.18885  1.00000  1.00000  0.35368 -0.22260 -0.34087 -0.87865 -0.90489 -0.88738  0.00000  0.00000 -0.46754
8   8  13  328000   1.9774 31:33:09 -2.50044092821E+05 -2.48874087769E+05  0.40969  0.23208  0.54054 -0.18966  0.39083  1.00000  0.49074  1.00000 -0.23011 -0.32976 -0.90489 -0.89133 -0.66228  0.00000 -0.87945  0.00000
8   8  15  339643   0.0000 32:33:09 -2.50067059446E+05 -2.48874087769E+05  0.40669  0.38901  0.22988  0.53916 -0.19640  1.00000  0.32884  1.00000 -0.23017 -0.66228 -0.33165 -0.90489 -0.88429  0.00000 -0.41329  0.00000
8   8  16  340547   0.0000 32:33:09 -2.50067059446E+05 -2.48874087769E+05  0.39910  0.34676  0.23088  0.53991 -0.19430  1.00000  0.49004  1.00000 -0.22913 -0.57291 -0.32696 -0.90489 -0.90098  0.00000 -0.87945  0.00000
8   8  18  342329   1.2000 32:33:09 -2.48874087769E+05 -2.48874087769E+05  0.39910  0.34676  0.23088  0.53991 -0.19430  1.00000  0.49004  1.00000 -0.22913 -0.57291 -0.32696 -0.90489 -0.90098  0.00000 -0.87945  0.00000
8   8  18  356000   0.9894 33:33:09 -2.48840821282E+05 -2.48840821282E+05  0.39461  0.37574  0.21079  0.52915 -0.22238  1.00000  0.47812  0.38083 -0.23221 -0.66228 -0.33979 -0.90489 -0.90417  0.00000 -0.87945 -0.56210
8   8  19  375624   1.0000 34:33:09 -2.49095094405E+05 -2.48840821282E+05  0.39718  0.23220  0.39180  0.54127 -0.19126  1.00000  1.00000  0.49155 -0.22715 -0.33478 -0.66228 -0.90489 -0.89693  0.00000  0.00000 -0.87945
8   8  19  388000   1.1269 35:33:09 -2.49027729485E+05 -2.48807520338E+05  0.40163  0.22880  0.39060  0.54036 -0.19305  1.00000  1.00000  0.35118 -0.22902 -0.34443 -0.66228 -0.90489 -0.91880  0.00000  0.00000 -0.46754
8   8  20  400364   1.4000 36:33:09 -2.48829251855E+05 -2.48807520338E+05  0.41952  0.38943  0.23030  0.53948 -0.19220  1.00000  1.00000  0.34993 -0.23480 -0.66228 -0.32976 -0.90489 -0.90831  0.00000  0.00000 -0.46754
8   8  20  416000   0.8933 37:33:09 -2.48927220263E+05 -2.48807520338E+05  0.41444  0.38978  0.22965  0.53974 -0.19487  1.00000  1.00000  0.35030 -0.23445 -0.66228 -0.33478 -0.90489 -0.90822  0.00000  0.00000 -0.46754
