K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   3   1       0   1.0000 17:26:09 -3.18481477244E+05 -3.18481477244E+05  0.02334  0.00098  0.09740  0.03642 -0.01981 -0.08721 -0.11449 -0.12550 -0.19477 -0.11761 -0.13817 -0.17004 -0.15265 -0.13950
7   3   1     100   1.0000 17:26:09 -3.15254981617E+05 -3.15254981617E+05  0.02334  0.00098  0.09740  0.03642 -0.01981 -0.08721 -0.11449 -0.12550 -0.19477 -0.11761 -0.13817 -0.17004 -0.15265 -0.13950
7   3   1     200  31.5271 17:26:09 -2.81594345252E+05 -2.81594345252E+05  0.09740  0.00098 -0.08721  0.02334 -0.01981  0.03642 -0.11449 -0.11761 -0.19477 -0.15265 -0.12550 -0.17004 -0.13817 -0.13950
7   3   1     400  31.0174 17:26:09 -2.55445594833E+05 -2.55445594833E+05  0.09740 -0.08721 -0.11449 -0.01981  0.02334  0.00098  0.03642 -0.11761 -0.15265 -0.13950 -0.17004 -0.12550 -0.19477 -0.13817
7   3   1     800  23.1631 17:26:09 -2.54602997148E+05 -2.52778600789E+05  0.09740  0.02334  0.03642 -0.01981  0.00098 -0.08721 -0.11449 -0.11761 -0.12550 -0.13817 -0.17004 -0.19477 -0.15265 -0.13950
7   3   1    1600  24.3111 17:26:09 -2.60190618858E+05 -2.52778600789E+05  0.03642  0.00098  0.02334  0.09740 -0.01981 -0.11449 -0.08721 -0.13817 -0.19477 -0.12550 -0.11761 -0.17004 -0.13950 -0.15265
7   3   1    3200  26.2295 17:26:09 -2.61494660386E+05 -2.52778600789E+05  0.09740  0.02334  0.00098 -0.01981 -0.11449 -0.08721  0.03642 -0.11761 -0.12550 -0.19477 -0.17004 -0.13950 -0.15265 -0.13817
7   3   1    6400  27.8564 17:26:09 -2.63781065396E+05 -2.52778600789E+05  0.32591  0.45255  0.30511  0.36400 -0.06052 -0.05721  0.33280 -0.24941 -0.66200 -0.27686 -0.23715 -0.89091 -0.88003 -0.31953
7   3   1   12800  30.4761 18:26:09 -2.57194455204E+05 -2.52778600789E+05  0.43407  0.37807  0.05793  0.05781  0.05817  0.05178  0.51265 -0.24260 -0.20985 -0.90324 -0.82608 -0.95279 -0.91719 -0.54822
7   3   2   25600  26.9928 18:26:09 -2.55546250249E+05 -2.51544313490E+05  0.45176  0.31869  0.39580 -0.04461 -0.04878  1.00000  0.43031 -0.24864 -0.34246 -0.23204 -0.95499 -0.86878  0.00000 -0.46754
7   3   2   28000  27.6211 19:26:09 -2.56107064682E+05 -2.51544313490E+05  0.43031  0.39580  0.31869 -0.04461  1.00000 -0.04878  0.45176 -0.46754 -0.23204 -0.34246 -0.95499  0.00000 -0.86878 -0.24864
7   3   3   60000  17.6543 21:26:09 -2.58821169578E+05 -2.50517543844E+05  0.44888  1.00000  1.00000 -0.07917  0.34710  1.00000  0.39429 -0.66228  0.00000  0.00000 -0.90417 -0.24389  0.00000 -0.43119
7   3   4   80000  15.6538 23:26:09 -2.52549616471E+05 -2.50345924217E+05  0.35837  0.39678 -0.13262  1.00000  0.27411  1.00000  0.38423 -0.21568 -0.66751 -0.89445  0.00000 -0.31030  0.00000 -0.46754
7   3   5  102511   0.1000 24:26:09 -2.51979736957E+05 -2.49885859041E+05  0.34387  1.00000 -0.07654  1.00000  0.49697  1.00000  0.41477 -0.24066  0.00000 -0.90399  0.00000 -0.87865  0.00000 -0.46754
7   3   6  103386   0.5000 24:26:09 -2.52687875867E+05 -2.49885859041E+05  0.34387  1.00000 -0.07654  0.49697  1.00000  1.00000  0.41477 -0.24066  0.00000 -0.90399 -0.87865  0.00000  0.00000 -0.46754
7   3   6  108000   7.6705 25:26:09 -2.49621544781E+05 -2.48312709996E+05  0.48680  0.30767  0.59171 -0.05687  1.00000 -0.07230  0.42366 -0.24250 -0.29778 -0.90489 -0.90338  0.00000 -0.90539 -0.46754
7   3   7  137156   7.1000 26:26:09 -2.49108628044E+05 -2.46585770314E+05  0.29550  0.41358  0.55770 -0.14523  1.00000  1.00000  0.37565 -0.24408 -0.66228 -0.90489 -0.89133  0.00000  0.00000 -0.46754
7   3   7  144000   3.3223 27:26:09 -2.50070194631E+05 -2.46585770314E+05  0.36661  0.47105  0.60104 -0.03548 -0.03605  1.00000  0.43683 -0.24160 -0.66228 -0.90489 -0.88230 -0.88417  0.00000 -0.46754
7   3   8  159221   9.4000 27:26:09 -2.50143445837E+05 -2.46585770314E+05  0.42976  0.31574  0.59468 -0.04944  0.55074  1.00000 -0.06113 -0.20379 -0.37123 -0.90489 -0.89451 -0.87945  0.00000 -0.87062
7   3   9  166180   9.0000 28:26:09 -2.48328802360E+05 -2.46585770314E+05  0.37026  0.39168  1.00000  0.23581  0.54118 -0.19111  0.49145 -0.19823 -0.66228  0.00000 -0.32293 -0.90489 -0.88868 -0.87945
7   3   9  180000   7.3052 29:26:09 -2.47692099294E+05 -2.45954264790E+05  0.44733  0.30965  0.45230  0.58690 -0.07278 -0.07239  0.54212 -0.21672 -0.31952 -0.66228 -0.90489 -0.88851 -0.88741 -0.87945
7   3  10  190652   6.6000 29:26:09 -2.46695960205E+05 -2.45954264790E+05  0.37190  0.23075  0.39084  0.54054 -0.19276  0.35143  1.00000 -0.19973 -0.34906 -0.66228 -0.90489 -0.88868 -0.46754  0.00000
7   3  11  202349   4.9000 30:26:09 -2.46723362945E+05 -2.45954264790E+05  0.39244  0.22881  0.39044  0.54024 -0.19353  1.00000  0.35101 -0.22259 -0.34784 -0.66228 -0.90489 -0.88868  0.00000 -0.46754
7   3  11  212000   4.4543 31:26:09 -2.46332424430E+05 -2.45954264790E+05  0.44483  0.50011  0.30615  0.58800 -0.06660 -0.07406  0.41843 -0.20720 -0.87865 -0.34262 -0.90489 -0.89662 -0.87669 -0.46754
