K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   6   1       0   1.0000 29:23:09 -3.08086949350E+05 -3.08086949350E+05 -0.11804 -0.13363  0.24793 -0.03978 -0.12610  0.21684 -0.14336 -0.12750 -0.21856 -0.13126 -0.18811 -0.23868
6   6   1     100   0.9804 29:23:09 -3.07520629346E+05 -3.07520629346E+05 -0.11804 -0.13363  0.24793 -0.03978 -0.12610  0.21684 -0.14336 -0.12750 -0.21856 -0.13126 -0.18811 -0.23868
6   6   1     200  29.0640 29:23:09 -2.72923601030E+05 -2.72923601030E+05  0.24793 -0.03978  0.21684 -0.11804 -0.12610 -0.13363 -0.21856 -0.13126 -0.23868 -0.14336 -0.18811 -0.12750
6   6   1     400  29.0323 29:23:09 -2.59330577102E+05 -2.59330577102E+05  0.24793  0.21684 -0.11804 -0.12610 -0.03978 -0.13363 -0.21856 -0.23868 -0.14336 -0.18811 -0.13126 -0.12750
6   6   1     800  33.9975 29:23:09 -2.57493150261E+05 -2.57493150261E+05  0.24793  0.21684 -0.11804 -0.03978 -0.12610 -0.13363 -0.21856 -0.23868 -0.14336 -0.13126 -0.18811 -0.12750
6   6   1    1600  28.0100 29:23:09 -2.60547143822E+05 -2.57018262738E+05  0.24793  0.21684 -0.11804 -0.03978 -0.13363 -0.12610 -0.21856 -0.23868 -0.14336 -0.13126 -0.12750 -0.18811
6   6   1    3200  29.7221 29:23:09 -2.55874547989E+05 -2.53027828943E+05 -0.12610  0.21684 -0.03978 -0.11804 -0.13363  0.24793 -0.18811 -0.23868 -0.13126 -0.14336 -0.12750 -0.21856
6   6   1    6400  27.2841 29:23:09 -2.55082682425E+05 -2.50142811328E+05  0.45421  0.44839  0.34258  1.00000 -0.00623  0.00010 -0.46754 -0.23387 -0.31040  0.00000 -0.84311 -0.94123
6   6   1   12800  27.4311 30:23:09 -2.50866367151E+05 -2.50142811328E+05  0.48523  0.37144  0.02870  0.03510  0.03352  0.47407 -0.24522 -0.26427 -0.88736 -0.90874 -0.84580 -0.46754
6   6   2   25600  20.5378 30:23:09 -2.51874611566E+05 -2.48827132035E+05  0.44779  0.37499  0.04435  0.04228  0.39420  0.03978 -0.23095 -0.31879 -0.84676 -0.90068 -0.26803 -0.90333
6   6   2   32000  18.4657 31:23:09 -2.52125554561E+05 -2.48599011382E+05  0.40810  0.38473  0.31498 -0.04350 -0.04065  0.55492 -0.21938 -0.22917 -0.32771 -0.91881 -0.84379 -0.87945
6   6   3   51200  12.9473 32:23:09 -2.48733714132E+05 -2.46277139247E+05  0.47338 -0.02801 -0.03245  0.36921  0.55975  0.43225 -0.66228 -0.89690 -0.88537 -0.24683 -0.87945 -0.22332
6   6   3   64000  11.7016 33:23:09 -2.49874678375E+05 -2.44347077404E+05  0.28486  0.40250  0.23350 -0.18153  0.54487  0.38659 -0.21600 -0.70731 -0.35676 -0.88868 -0.90489 -0.54133
6   6   7  102400   0.3341 35:23:09 -2.48557942643E+05 -2.44347077404E+05  0.32229  0.44066 -0.09216  1.00000  1.00000  0.39666 -0.26856 -0.66228 -0.90831  0.00000  0.00000 -0.20376
6   6   7  104000   0.1560 35:23:09 -2.48557942643E+05 -2.44347077404E+05  0.34502  0.44869 -0.07649  1.00000  1.00000  0.41302 -0.24592 -0.66228 -0.90831  0.00000  0.00000 -0.46754
6   6   8  106492   0.3000 35:23:09 -2.48557942643E+05 -2.44347077404E+05  0.34502  0.44869 -0.07649  1.00000  1.00000  0.41302 -0.24592 -0.66228 -0.90831  0.00000  0.00000 -0.46754
6   6   9  116490   0.0000 35:23:09 -2.48557942643E+05 -2.44347077404E+05  0.34502  0.44869 -0.07649  1.00000  1.00000  0.41302 -0.24592 -0.66228 -0.90831  0.00000  0.00000 -0.46754
6   6  10  117310   0.3000 35:23:09 -2.49019036607E+05 -2.44347077404E+05  0.34502  0.44869 -0.07649  1.00000  1.00000  0.41302 -0.24592 -0.66228 -0.90831  0.00000  0.00000 -0.46754
6   6  12  124471   0.1000 36:23:09 -2.48557942643E+05 -2.44347077404E+05  0.34502  0.44869 -0.07649  1.00000  1.00000  0.41302 -0.24592 -0.66228 -0.90831  0.00000  0.00000 -0.46754
6   6  13  125282   0.0000 36:23:09 -2.48557942643E+05 -2.44347077404E+05  0.34502  0.44869 -0.07649  1.00000  1.00000  0.41302 -0.24592 -0.66228 -0.90831  0.00000  0.00000 -0.46754
6   6  14  126082   0.0000 36:23:09 -2.48557942643E+05 -2.44347077404E+05  0.34502  0.44869 -0.07649  1.00000  1.00000  0.41302 -0.24592 -0.66228 -0.90831  0.00000  0.00000 -0.46754
6   6  15  126895   0.0000 36:23:09 -2.48557942643E+05 -2.44347077404E+05  0.34502  0.44869 -0.07649  1.00000  1.00000  0.41302 -0.24592 -0.66228 -0.90831  0.00000  0.00000 -0.46754
6   6 200  126897   0.0000 36:23:09 -2.44347077404E+05 -2.44347077404E+05  1.00000  0.34502 -0.07649  0.44869  1.00000  0.41302  0.00000 -0.24592 -0.90831 -0.66228  0.00000 -0.46754
