K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   8   1       0   1.0000 25:13:09 -3.05756943149E+05 -3.05756943149E+05  0.04102 -0.08894  0.03919 -0.13724 -0.16717 -0.16221
3   8   1     100   1.9802 25:13:09 -2.92933357417E+05 -2.92933357417E+05  0.04102  0.03919 -0.08894 -0.13724 -0.16221 -0.16717
3   8   1     200  10.7843 25:13:09 -2.61747778992E+05 -2.61747778992E+05  0.03919  0.04102 -0.08894 -0.16221 -0.13724 -0.16717
3   8   1     400  11.4286 25:13:09 -2.50851816427E+05 -2.50620681645E+05  0.03919  0.04102 -0.08894 -0.16221 -0.13724 -0.16717
3   8   1     800  15.2482 26:13:09 -2.49836272982E+05 -2.47976311330E+05  0.03919  0.04102 -0.08894 -0.16221 -0.13724 -0.16717
3   8   1    1600  25.5981 26:13:09 -2.47817357463E+05 -2.46263867050E+05  0.35922  0.30398 -0.03962 -0.21038 -0.23277 -0.88868
3   8   1    3200  30.0428 26:13:09 -2.49913528356E+05 -2.46263867050E+05  0.36533  0.31463 -0.04905 -0.19508 -0.22570 -0.88868
3   8   1    6400  33.2664 26:13:09 -2.46922902383E+05 -2.45508544995E+05  0.31375  0.35092 -0.04084 -0.28028 -0.18804 -0.88868
3   8   2   12800  30.4260 26:13:09 -2.50902363909E+05 -2.45284394034E+05  0.32546  0.36567 -0.05271 -0.22548 -0.16192 -0.88868
3   8   3   20000  25.1358 27:13:09 -2.50346333903E+05 -2.44731092474E+05  0.34333 -0.03422  0.38436 -0.20079 -0.88868 -0.49809
3   8   4   25600  18.8462 27:13:09 -2.48248040794E+05 -2.44715294607E+05 -0.14923  0.38960  0.04334 -0.13262 -0.20252 -0.88372
3   8   8   51200  17.8660 29:13:09 -2.47919685511E+05 -2.42770340793E+05  0.41342  0.32071 -0.05278 -0.17863 -0.29091 -0.88868
3   8   8   52000  16.2993 29:13:09 -2.47042516573E+05 -2.42770340793E+05  0.32071  0.41342 -0.05278 -0.29091 -0.17863 -0.88868
3   8  11   76000  10.1711 31:13:09 -2.43654646027E+05 -2.42379872394E+05  0.41464  0.31651 -0.04773 -0.21082 -0.31302 -0.88868
3   8  15  102400   5.3438 33:13:09 -2.42475082562E+05 -2.42289859457E+05  0.42371  0.31398 -0.05064 -0.20276 -0.30495 -0.88868
3   8  16  103988   4.1000 33:13:09 -2.42673040373E+05 -2.42289859457E+05  0.41124  0.31848 -0.04404 -0.20204 -0.35260 -0.88868
3   8  16  104000   4.0434 33:13:09 -2.42673040373E+05 -2.42289859457E+05  0.41124  0.31848 -0.04404 -0.20204 -0.35260 -0.88868
3   8  17  110308   4.3000 33:13:09 -2.42400160760E+05 -2.42289859457E+05  0.40912  0.32198 -0.04344 -0.20019 -0.36524 -0.88868
3   8  18  116588   4.4000 34:13:09 -2.42358337730E+05 -2.42289859457E+05  0.41815  0.31577 -0.04702 -0.20510 -0.32905 -0.88868
3   8  19  128000   3.7116 35:13:09 -2.42513177498E+05 -2.42289859457E+05  0.40657  0.32211 -0.04276 -0.19481 -0.37458 -0.88868
3   8  20  129126   3.4000 35:13:09 -2.42695337909E+05 -2.42289859457E+05  0.41887  0.31584 -0.04703 -0.20761 -0.32831 -0.88868
3   8  21  135262   2.6000 35:13:09 -2.42511559175E+05 -2.42289859457E+05  0.42260  0.31499 -0.04852 -0.20819 -0.31958 -0.88868
3   8  22  141453   3.5000 36:13:09 -2.42523153647E+05 -2.42289859457E+05  0.41782  0.31622 -0.04703 -0.20704 -0.32765 -0.88868
3   8  23  148000   1.8737 37:13:09 -2.42381089406E+05 -2.42289859457E+05  0.41133  0.32046 -0.04412 -0.20337 -0.35544 -0.88868
3   8  24  153815   1.7000 37:13:09 -2.42289859457E+05 -2.42289859457E+05  0.40912  0.32198 -0.04344 -0.20019 -0.36524 -0.88868
3   8  25  159934   2.3000 38:13:09 -2.42349037011E+05 -2.42289859457E+05  0.41101  0.31900 -0.04412 -0.20027 -0.35527 -0.88868
3   8  26  166045   1.1000 39:13:09 -2.42293162420E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   8  26  168000   1.5454 39:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  27  172122   1.5000 39:13:09 -2.42324346283E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  29  184183   2.4000 40:13:09 -2.42389631610E+05 -2.42289859457E+05  0.42075  0.31560 -0.04777 -0.20768 -0.32450 -0.88868
3   8  29  188000   1.3761 41:13:09 -2.42324346283E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  30  190212   1.3000 41:13:09 -2.42344693828E+05 -2.42289859457E+05  0.42010  0.31625 -0.04777 -0.20783 -0.32450 -0.88868
3   8  32  202200   0.7000 42:13:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  33  208000   0.8663 43:13:09 -2.42293162420E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   8  33  208148   0.9000 43:13:09 -2.42293162420E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   8  34  214109   0.8000 44:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  35  220067   0.7000 44:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  35  224000   0.6866 45:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  37  231859   0.6000 45:13:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  38  237779   0.2000 46:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  39  243622   0.7000 47:13:09 -2.42293162420E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   8  39  244000   0.6540 47:13:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   8  41  255278   0.3000 48:13:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   8  42  261149   0.5000 49:13:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  42  264000   0.4921 49:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  43  266968   0.7000 49:13:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  44  272822   0.2000 50:13:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   8  45  280000   0.4298 51:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  46  284523   0.4000 51:13:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   8  47  290319   0.2000 52:13:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   8  48  296190   0.3000 52:13:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  48  300000   0.4163 53:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  50  302702   0.4000 53:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  51  308458   0.2000 53:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  52  314293   0.3000 54:13:09 -2.42293162420E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   8  53  320000   0.3254 55:13:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  53  320050   0.4000 55:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  54  325787   0.2000 55:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  55  331538   0.4000 56:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  56  337305   0.2000 56:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  56  340000   0.3388 57:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  57  343111   0.2000 57:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8  58  344585   0.0000 57:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   8 200  344587   0.0000 57:13:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
