K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   3   1       0   1.0000 52:30:09 -3.11511856154E+05 -3.11511856154E+05 -0.04314  0.15850  0.12553  0.08460  0.20960 -0.00311 -0.06243 -0.29651 -0.13468 -0.16220 -0.17181 -0.17288 -0.18026 -0.15670 -0.18943 -0.28166
8   3   1     100   2.9412 52:30:09 -3.08241871954E+05 -3.08241871954E+05 -0.04314  0.15850  0.12553  0.20960 -0.00311 -0.06243 -0.29651  0.08460 -0.13468 -0.16220 -0.17181 -0.18026 -0.15670 -0.18943 -0.28166 -0.17288
8   3   1     200  33.9901 52:30:09 -2.77451297851E+05 -2.77451297851E+05  0.12553  0.20960  0.15850 -0.00311 -0.04314  0.08460 -0.06243 -0.29651 -0.17181 -0.18026 -0.16220 -0.15670 -0.13468 -0.17288 -0.18943 -0.28166
8   3   1     400  36.7246 52:30:09 -2.68675436590E+05 -2.68315937098E+05  0.15850  0.12553 -0.04314 -0.00311  0.20960  0.08460 -0.29651 -0.06243 -0.16220 -0.17181 -0.13468 -0.15670 -0.18026 -0.17288 -0.28166 -0.18943
8   3   1     800  36.1146 52:30:09 -2.63837510706E+05 -2.62389210717E+05  0.12553  0.15850 -0.04314 -0.29651 -0.00311  0.08460  0.20960 -0.06243 -0.17181 -0.16220 -0.13468 -0.28166 -0.15670 -0.17288 -0.18026 -0.18943
8   3   1    1600  35.1840 52:30:09 -2.60758887913E+05 -2.58650893353E+05 -0.04314  0.15850 -0.06243  0.12553  0.08460 -0.29651 -0.00311  0.20960 -0.13468 -0.16220 -0.18943 -0.17181 -0.17288 -0.28166 -0.15670 -0.18026
8   3   1    3200  31.2832 52:30:09 -2.63815337372E+05 -2.57622796119E+05  0.20960  0.12553  0.15850  0.08460 -0.00311 -0.06243 -0.29651 -0.04314 -0.18026 -0.17181 -0.16220 -0.17288 -0.15670 -0.18943 -0.28166 -0.13468
8   3   1    6400  32.9377 52:30:09 -2.59020690364E+05 -2.57225411476E+05  0.12553  0.15850 -0.00311 -0.06243 -0.04314 -0.29651  0.08460  0.20960 -0.17181 -0.16220 -0.15670 -0.18943 -0.13468 -0.28166 -0.17288 -0.18026
8   3   1   12800  31.7347 53:30:09 -2.66385794830E+05 -2.55922738328E+05  0.44333 -0.00235  0.45889  1.00000  0.01539  0.51318  0.00684  0.34970 -0.20796 -0.90468 -0.46754  0.00000 -0.96055 -0.44067 -0.89204 -0.28961
8   3   1   25600  29.4692 53:30:09 -2.58698809587E+05 -2.53203592695E+05  0.35175  0.33332  0.42142 -0.01623 -0.02530 -0.01751  0.46516  0.36811 -0.36310 -0.15025 -0.30380 -0.93367 -0.82216 -0.88799 -0.19668 -0.29384
8   3   2   28000  27.7167 54:30:09 -2.55358990826E+05 -2.53203592695E+05  0.35175  0.33332  0.42142 -0.01751 -0.01623  0.46516 -0.02530  0.36811 -0.36310 -0.15025 -0.30380 -0.88799 -0.93367 -0.19668 -0.82216 -0.29384
8   3   2   51200  21.3939 55:30:09 -2.56861778151E+05 -2.51432428361E+05  0.48542  0.39861 -0.00890 -0.01384  0.34684  0.39621 -0.00606  0.47878 -0.22595 -0.24006 -0.89553 -0.88323 -0.41690 -0.46752 -0.88918 -0.54822
8   3   3   68000  13.8572 56:30:09 -2.54783356119E+05 -2.51315759334E+05  1.00000  0.17274  0.50967 -0.27296  0.22262  0.27836  0.27772  0.27064  0.00000 -0.35877 -0.90489 -0.88659 -0.17473 -0.20580 -0.15775 -0.27204
8   3   4  102400  19.3947 58:30:09 -2.56349556465E+05 -2.51315759334E+05  0.32535  0.23828 -0.18251  1.00000  1.00000  1.00000  0.24306  0.24899 -0.19060 -0.24623 -0.87907  0.00000  0.00000  0.00000 -0.23821 -0.13763
8   3   4  104000  19.5350 58:30:09 -2.53255875707E+05 -2.51315759334E+05  0.32535  0.23828  0.24306 -0.18251  1.00000  1.00000  1.00000  0.24899 -0.19060 -0.24623 -0.23821 -0.87907  0.00000  0.00000  0.00000 -0.13763
8   3   5  106072  16.8000 58:30:09 -2.59262901487E+05 -2.51315759334E+05  1.00000  0.24306 -0.18251  0.23828  0.32535  1.00000  0.24899  1.00000  0.00000 -0.23821 -0.87907 -0.24623 -0.19060  0.00000 -0.13763  0.00000
8   3   6  130532   0.2000 59:30:09 -2.55014197777E+05 -2.51315759334E+05  0.34440  0.44816 -0.07749  1.00000  1.00000  1.00000  1.00000  0.41246 -0.24592 -0.66228 -0.87791  0.00000  0.00000  0.00000  0.00000 -0.46754
8   3   7  132286   0.0000 59:30:09 -2.55014197777E+05 -2.51315759334E+05  0.34440  0.44816 -0.07749  1.00000  1.00000  1.00000  1.00000  0.41246 -0.24592 -0.66228 -0.87791  0.00000  0.00000  0.00000  0.00000 -0.46754
8   3   8  133127   7.8000 59:30:09 -2.55560992930E+05 -2.51315759334E+05  0.44816  0.34440 -0.07749  1.00000  1.00000  1.00000  0.41246  1.00000 -0.66228 -0.24592 -0.87791  0.00000  0.00000  0.00000 -0.46754  0.00000
8   3   8  148000   8.6081 00:31:09 -2.55656743601E+05 -2.51315759334E+05  0.40631  0.27810 -0.10908  1.00000  1.00000  1.00000  1.00000  0.39736 -0.23054 -0.35373 -0.87948  0.00000  0.00000  0.00000  0.00000 -0.46754
8   3   9  157291   9.5000 00:31:09 -2.55277999005E+05 -2.51315759334E+05  0.39415  0.28873  1.00000 -0.10263  1.00000  1.00000  1.00000  0.40059 -0.22164 -0.39025  0.00000 -0.88154  0.00000  0.00000  0.00000 -0.46754
8   3   9  184000   7.8358 02:31:09 -2.50151188179E+05 -2.48884262188E+05  0.38395  0.39116  0.23259  0.54078 -0.19202  1.00000  0.38108  1.00000 -0.22771 -0.66228 -0.32826 -0.90489 -0.90098  0.00000 -0.54133  0.00000
8   3  10  198708   4.0000 02:31:09 -2.50032403248E+05 -2.48884262188E+05  0.38214  0.22963  0.39124  0.54084 -0.19197  1.00000  1.00000  0.35186 -0.22366 -0.36608 -0.66228 -0.90489 -0.88868  0.00000  0.00000 -0.46754
