K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   9   1       0   1.0000 54:20:09 -3.11202998925E+05 -3.11202998925E+05 -0.01368  0.08159  0.08680 -0.05909 -0.10366 -0.12767 -0.19288 -0.14490 -0.17403 -0.14938
5   9   1     100   0.9901 54:20:09 -3.04330323506E+05 -3.04330323506E+05 -0.01368  0.08159  0.08680 -0.05909 -0.10366 -0.12767 -0.19288 -0.14490 -0.17403 -0.14938
5   9   1     200  18.7192 54:20:09 -2.83765013845E+05 -2.83693871462E+05 -0.01368  0.08680 -0.05909 -0.10366  0.08159 -0.12767 -0.14490 -0.17403 -0.14938 -0.19288
5   9   1     400  25.6790 54:20:09 -2.54167950719E+05 -2.53922705309E+05  0.08680 -0.01368 -0.05909  0.08159 -0.10366 -0.14490 -0.12767 -0.17403 -0.19288 -0.14938
5   9   1     800  24.5074 54:20:09 -2.59644130577E+05 -2.50293498195E+05  0.08680 -0.05909 -0.01368 -0.10366  0.08159 -0.14490 -0.17403 -0.12767 -0.14938 -0.19288
5   9   1    1600  27.6675 54:20:09 -2.47547025122E+05 -2.47547025122E+05  0.08680 -0.05909 -0.10366  0.08159 -0.01368 -0.14490 -0.17403 -0.14938 -0.19288 -0.12767
5   9   1    3200  26.9303 54:20:09 -2.50320114891E+05 -2.47519720660E+05  0.38318  0.40204  0.36722  0.00277  0.00607 -0.22455 -0.19879 -0.36945 -0.89492 -0.87025
5   9   1    6400  27.6513 55:20:09 -2.52886370809E+05 -2.47089260685E+05  0.40849  0.39226  0.36161  0.00499  0.00019 -0.17595 -0.22853 -0.39484 -0.94113 -0.85546
5   9   2   12800  35.0951 55:20:09 -2.50344529037E+05 -2.46647139536E+05  0.26117  0.33272 -0.13232  0.29610  0.38429 -0.29067 -0.23627 -0.88868 -0.35983 -0.46754
5   9   3   24000  31.2554 56:20:09 -2.48727902187E+05 -2.45496391308E+05 -0.18832  0.34746  0.34150  0.22741  0.24683 -0.88868 -0.20074 -0.19415 -0.28559 -0.26068
5   9   3   25600  29.7384 56:20:09 -2.50280257843E+05 -2.45496391308E+05  0.46064  0.34468 -0.01301 -0.00481  0.42998 -0.21753 -0.27625 -0.92331 -0.88067 -0.40697
5   9   5   56000  22.3743 58:20:09 -2.47125229532E+05 -2.44518895884E+05  0.41518  0.35462  0.00209 -0.00204  0.57267 -0.21884 -0.34910 -0.94592 -0.86074 -0.87945
5   9   7   88000  11.6776 00:21:09 -2.44015564910E+05 -2.41821351199E+05  0.37789  0.22499  0.54264 -0.18732  0.27637 -0.20943 -0.33901 -0.90489 -0.88868 -0.28703
5   9   9  106065  10.7000 01:21:09 -2.42653150383E+05 -2.41821351199E+05  0.39482  0.22150  0.54128 -0.19084  0.35247 -0.22433 -0.29034 -0.90489 -0.88868 -0.46754
5   9   9  116000   7.6975 02:21:09 -2.43056854438E+05 -2.41821351199E+05  0.37719  0.23050  0.54510 -0.18092  0.35786 -0.21337 -0.35568 -0.90489 -0.88868 -0.46754
5   9  10  123754   8.3000 02:21:09 -2.42052422898E+05 -2.41821351199E+05  0.37947  0.22975  0.54485 -0.18156  0.38657 -0.21677 -0.34095 -0.90489 -0.88868 -0.54133
5   9  11  131793   6.1000 03:21:09 -2.42540884665E+05 -2.41821351199E+05  0.36182  0.23199  0.54614 -0.17822  0.35933 -0.21410 -0.35297 -0.90489 -0.88868 -0.46754
5   9  11  144000   5.1217 04:21:09 -2.42754388367E+05 -2.41821351199E+05  0.35182  0.23608  0.54709 -0.17575  0.36068 -0.20677 -0.36855 -0.90489 -0.88868 -0.46754
5   9  13  157456   4.1000 05:21:09 -2.42260034255E+05 -2.41821351199E+05  0.35617  0.23971  0.47998 -0.17187  0.49966 -0.20447 -0.37146 -0.66743 -0.88868 -0.87945
5   9  13  172000   4.5369 06:21:09 -2.41960379029E+05 -2.41821351199E+05  0.36881  0.23400  0.54613 -0.17826  0.35931 -0.20960 -0.37140 -0.90489 -0.88868 -0.46754
5   9  14  175138   4.6000 06:21:09 -2.42114766837E+05 -2.41821351199E+05  0.37895  0.22808  0.54460 -0.18221  0.35716 -0.20860 -0.34790 -0.90489 -0.88868 -0.46754
5   9  15  200000   3.8683 08:21:09 -2.41989680717E+05 -2.41821351199E+05  0.35998  0.23911  0.54714 -0.17562  0.36075 -0.20464 -0.39052 -0.90489 -0.88868 -0.46754
5   9  17  208961   4.1000 08:21:09 -2.42033181295E+05 -2.41821351199E+05  0.39228  0.22676  0.54351 -0.18504  0.35562 -0.22603 -0.33409 -0.90489 -0.88868 -0.46754
5   9  18  226660   2.7000 09:21:09 -2.42011314666E+05 -2.41821351199E+05  0.41641  0.22215  0.54130 -0.19080  0.35249 -0.23445 -0.31427 -0.90489 -0.88868 -0.46754
5   9  18  228000   2.6139 10:21:09 -2.41966564727E+05 -2.41821351199E+05  0.41641  0.22215  0.54130 -0.19080  0.35249 -0.23445 -0.31427 -0.90489 -0.88868 -0.46754
5   9 200  233982   0.0000 10:21:09 -2.41821351199E+05 -2.41821351199E+05  0.38960  0.22809  0.54354 -0.18498  0.35566 -0.22682 -0.33280 -0.90489 -0.88868 -0.46754
