K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   9   1       0   1.0000 06:34:09 -3.19728788453E+05 -3.19728788453E+05  0.05173 -0.01149  0.08479  0.13349  0.05555 -0.01058 -0.12416 -0.22833 -0.12345 -0.14093 -0.13911 -0.15665 -0.11703 -0.17896 -0.16483 -0.18498
8   9   1     100   3.8835 06:34:09 -3.18089744587E+05 -3.18089744587E+05  0.05173 -0.01149  0.08479  0.13349  0.05555 -0.01058 -0.12416 -0.22833 -0.12345 -0.14093 -0.13911 -0.15665 -0.11703 -0.17896 -0.16483 -0.18498
8   9   1     200  33.8235 06:34:09 -2.90082549177E+05 -2.90082549177E+05  0.05173  0.13349 -0.01058  0.05555 -0.12416 -0.01149  0.08479 -0.22833 -0.12345 -0.15665 -0.17896 -0.11703 -0.16483 -0.14093 -0.13911 -0.18498
8   9   1     400  41.0891 06:34:09 -2.72422952042E+05 -2.70902845810E+05 -0.01058  0.13349  0.05555 -0.12416  0.08479 -0.22833 -0.01149  0.05173 -0.17896 -0.15665 -0.11703 -0.16483 -0.13911 -0.18498 -0.14093 -0.12345
8   9   1     800  38.0597 07:34:09 -2.58828881081E+05 -2.58828881081E+05 -0.01058 -0.12416  0.13349  0.08479 -0.01149  0.05173 -0.22833  0.05555 -0.17896 -0.16483 -0.15665 -0.13911 -0.14093 -0.12345 -0.18498 -0.11703
8   9   1    1600  34.6010 07:34:09 -2.62118108816E+05 -2.57271515711E+05 -0.12416  0.05555  0.08479 -0.01149 -0.22833  0.05173  0.13349 -0.01058 -0.16483 -0.11703 -0.13911 -0.14093 -0.18498 -0.12345 -0.15665 -0.17896
8   9   1    3200  33.2085 07:34:09 -2.59249021285E+05 -2.57271515711E+05 -0.12416  0.08479  0.13349  0.05555 -0.22833 -0.01058  0.05173 -0.01149 -0.16483 -0.13911 -0.15665 -0.11703 -0.18498 -0.17896 -0.12345 -0.14093
8   9   1    6400  32.8232 07:34:09 -2.59566853970E+05 -2.56594160054E+05 -0.12416  0.05555  0.13349 -0.01058  0.05173 -0.01149  0.08479 -0.22833 -0.16483 -0.11703 -0.15665 -0.17896 -0.12345 -0.14093 -0.13911 -0.18498
8   9   1   12800  30.3577 07:34:09 -2.63984804049E+05 -2.54394527013E+05  1.00000 -0.02137  0.37401  1.00000 -0.02122  0.44319  0.38431  0.31579  0.00000 -0.88542 -0.40763  0.00000 -0.91461 -0.46754 -0.23123 -0.33374
8   9   1   20000  29.9790 08:34:09 -2.61289312229E+05 -2.54394527013E+05  0.49139  0.36364  0.41612  0.01303  0.02288  1.00000  0.02831  0.39377 -0.54133 -0.31797 -0.22464 -0.91818 -0.86893  0.00000 -0.96023 -0.31569
8   9   2   25600  17.5601 08:34:09 -2.58285920728E+05 -2.52281421123E+05  0.57631  0.43749  0.36335 -0.09279 -0.00056  0.45618  0.00692  1.00000 -0.91616 -0.20821 -0.29653 -0.50188 -0.86395 -0.62571 -0.87057  0.00000
8   9   2   48000  20.0899 10:34:09 -2.57384699031E+05 -2.50157024438E+05  0.57467  0.35111  0.57845  0.45099  0.00596  0.00685 -0.00598  1.00000 -0.87945 -0.35489 -0.69300 -0.20622 -0.87103 -0.93997 -0.88984  0.00000
8   9   2   51200  20.0644 10:34:09 -2.58366290439E+05 -2.50157024438E+05  0.37575  0.35149  0.38828  1.00000 -0.03908 -0.04248  1.00000  0.41322 -0.23208 -0.43403 -0.20752  0.00000 -0.90908 -0.89696  0.00000 -0.28465
8   9   3   76000  20.3145 12:34:09 -2.57356989986E+05 -2.50157024438E+05  1.00000  0.24563  0.40387  0.34314 -0.19338  1.00000  0.54036  0.35120  0.00000 -0.27080 -0.72214 -0.19413 -0.89445  0.00000 -0.90270 -0.46754
8   9   4  102400  16.8890 13:34:09 -2.57740916331E+05 -2.49973893340E+05  0.29031 -0.13358  1.00000  1.00000  0.42116  0.33599  1.00000  0.51609 -0.24972 -0.89445  0.00000  0.00000 -0.66228 -0.24828  0.00000 -0.87945
8   9   4  108000  14.0306 14:34:09 -2.59406897566E+05 -2.49973893340E+05  0.29031  0.51609  0.42116 -0.13358  0.33599  1.00000  1.00000  1.00000 -0.24972 -0.87945 -0.66228 -0.89445 -0.24828  0.00000  0.00000  0.00000
