K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   6   1       0   1.0000 31:16:09 -3.04160388951E+05 -3.04160388951E+05 -0.06722 -0.02490  0.23230 -0.11944 -0.15243 -0.16506 -0.17763 -0.17055
4   6   1     100   1.9802 31:16:09 -3.03682003403E+05 -3.03668477916E+05 -0.06722 -0.02490  0.23230 -0.11944 -0.15243 -0.16506 -0.17763 -0.17055
4   6   1     200  30.5419 31:16:09 -2.61628616343E+05 -2.61628616343E+05  0.23230 -0.06722 -0.11944 -0.02490 -0.17763 -0.15243 -0.17055 -0.16506
4   6   1     400  37.2208 31:16:09 -2.49723098371E+05 -2.49723098371E+05 -0.06722 -0.02490  0.23230 -0.11944 -0.15243 -0.16506 -0.17763 -0.17055
4   6   1     800  37.7335 31:16:09 -2.48943933900E+05 -2.47585490566E+05 -0.06722  0.23230 -0.02490 -0.11944 -0.15243 -0.17763 -0.16506 -0.17055
4   6   1    1600  40.9857 31:16:09 -2.47630410150E+05 -2.47585490566E+05 -0.02490  0.23230 -0.11944 -0.06722 -0.16506 -0.17763 -0.17055 -0.15243
4   6   1    3200  36.4970 31:16:09 -2.51148605425E+05 -2.45667913145E+05  0.27823  0.26701  0.34089 -0.10776 -0.25726 -0.15878 -0.22789 -0.88868
4   6   1    6400  34.7806 31:16:09 -2.53322913323E+05 -2.44959929876E+05  0.28112  0.52165 -0.12037  0.34354 -0.23381 -0.87945 -0.88868 -0.17261
4   6   2   12800  27.4568 32:16:09 -2.46463739071E+05 -2.43988770780E+05  0.51676  0.27331  0.41045 -0.13182 -0.87945 -0.23959 -0.19635 -0.88868
4   6   3   25600  25.2557 32:16:09 -2.48760081712E+05 -2.43482551037E+05  0.44942  0.38904  0.03661  0.03178 -0.28042 -0.22219 -0.92572 -0.87975
4   6   4   28000  29.5411 33:16:09 -2.50059639397E+05 -2.43482551037E+05  0.22836  0.26765  0.34300 -0.10367 -0.09689 -0.31707 -0.20251 -0.88868
4   6   6   51200  16.2129 34:16:09 -2.45031851227E+05 -2.42330565250E+05  0.33364  0.33230 -0.09946  0.35113 -0.24134 -0.45547 -0.88868 -0.20481
4   6   6   56000  17.3051 35:16:09 -2.45075248100E+05 -2.41815570966E+05  0.38265  0.27465  0.32175 -0.11820 -0.19184 -0.35223 -0.25932 -0.88868
4   6   9   88000   8.8375 37:16:09 -2.42249519225E+05 -2.41390386239E+05  0.39648  0.28338 -0.10387  0.39976 -0.22421 -0.37854 -0.88868 -0.46754
4   6  10  102400   6.8549 38:16:09 -2.42731908504E+05 -2.41390386239E+05  0.39212  0.28578 -0.10278  0.40035 -0.21823 -0.38936 -0.88868 -0.46754
4   6  11  104372   6.5000 38:16:09 -2.41657638300E+05 -2.41390386239E+05  0.39660  0.28168 -0.10517  0.39905 -0.22668 -0.36449 -0.88868 -0.46754
4   6  12  115814   4.2000 39:16:09 -2.42239620647E+05 -2.41390386239E+05  0.40473  0.27896 -0.10742  0.39783 -0.22852 -0.35745 -0.88868 -0.46754
4   6  12  116000   4.4607 39:16:09 -2.42056569447E+05 -2.41390386239E+05  0.40473  0.27896 -0.10742  0.39783 -0.22852 -0.35745 -0.88868 -0.46754
4   6  14  135247   4.4000 40:16:09 -2.41506691339E+05 -2.41390386239E+05  0.39360  0.28332 -0.10400  0.39969 -0.22723 -0.36870 -0.88868 -0.46754
4   6  15  144000   3.0234 41:16:09 -2.41670697637E+05 -2.41390386239E+05  0.40034  0.28256 -0.10503  0.39913 -0.22783 -0.37272 -0.88868 -0.46754
4   6  16  154710   3.0000 42:16:09 -2.41527599744E+05 -2.41390386239E+05  0.39731  0.28424 -0.10386  0.39977 -0.22534 -0.38080 -0.88868 -0.46754
4   6  17  162731   2.0000 42:16:09 -2.41438325928E+05 -2.41390386239E+05  0.39731  0.28424 -0.10386  0.39977 -0.22534 -0.38080 -0.88868 -0.46754
4   6  17  168000   2.8206 43:16:09 -2.41438325928E+05 -2.41390386239E+05  0.40321  0.27823 -0.10745  0.39781 -0.22136 -0.35992 -0.88868 -0.46754
4   6  18  173986   3.4000 43:16:09 -2.41518514439E+05 -2.41390386239E+05  0.41679  0.27391 -0.11222  0.39522 -0.24297 -0.32753 -0.88868 -0.46754
4   6  19  181970   2.0000 44:16:09 -2.41437301615E+05 -2.41390386239E+05  0.40391  0.27750 -0.10741  0.39784 -0.22643 -0.35506 -0.88868 -0.46754
4   6  20  193192   1.6000 44:16:09 -2.41527599744E+05 -2.41390386239E+05  0.40001  0.28197 -0.10502  0.39913 -0.22928 -0.36931 -0.88868 -0.46754
4   6  20  196000   1.6863 45:16:09 -2.41506691339E+05 -2.41390386239E+05  0.40328  0.28046 -0.10620  0.39849 -0.23207 -0.36208 -0.88868 -0.46754
4   6 200  200405   0.0000 45:16:09 -2.41390386239E+05 -2.41390386239E+05  0.40034  0.28256 -0.10503  0.39913 -0.22783 -0.37272 -0.88868 -0.46754
