K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   3   1       0   1.0000 36:15:09 -3.05380592550E+05 -3.05380592550E+05  0.08851 -0.14001  0.02740  0.06191 -0.12677 -0.16619 -0.20802 -0.18026
4   3   1     100   1.9417 36:15:09 -3.03239169172E+05 -3.03239169172E+05  0.08851 -0.14001  0.02740  0.06191 -0.12677 -0.16619 -0.20802 -0.18026
4   3   1     200  27.0936 36:15:09 -2.61946989996E+05 -2.61928514421E+05  0.08851  0.02740  0.06191 -0.14001 -0.12677 -0.20802 -0.18026 -0.16619
4   3   1     400  24.8139 36:15:09 -2.50803700363E+05 -2.50160011044E+05  0.08851  0.02740 -0.14001  0.06191 -0.12677 -0.20802 -0.16619 -0.18026
4   3   1     800  25.6538 36:15:09 -2.50917536651E+05 -2.49508897113E+05  0.02740 -0.14001  0.08851  0.06191 -0.20802 -0.16619 -0.12677 -0.18026
4   3   1    1600  25.1404 36:15:09 -2.50574584562E+05 -2.47029197222E+05  0.02740  0.08851  0.06191 -0.14001 -0.20802 -0.12677 -0.18026 -0.16619
4   3   1    3200  26.8810 36:15:09 -2.55632420569E+05 -2.47029197222E+05  0.35872  0.44040  0.04195  0.03564 -0.27853 -0.19593 -0.87836 -0.90321
4   3   1    6400  27.9713 36:15:09 -2.50479825771E+05 -2.47029197222E+05  0.37808  0.42000  0.04669  0.04313 -0.34435 -0.19538 -0.88674 -0.88931
4   3   2   12800  20.0996 37:15:09 -2.49204611103E+05 -2.47029197222E+05  0.44813  0.38910  0.03237  0.03270 -0.29009 -0.22128 -0.89700 -0.83338
4   3   3   25600  20.8046 37:15:09 -2.44139330535E+05 -2.42471496276E+05  0.31698  0.39819 -0.10037  0.34169 -0.26684 -0.57291 -0.88868 -0.17863
4   3   4   28000  12.6316 38:15:09 -2.44388137396E+05 -2.42471496276E+05  0.36051  0.27482 -0.11253  0.33071 -0.21767 -0.29526 -0.88868 -0.24229
4   3   5   51200  14.9682 39:15:09 -2.47067301612E+05 -2.41493605808E+05  0.37829  0.27535  0.35490 -0.10790 -0.21095 -0.33410 -0.32317 -0.88868
4   3   6   56000   8.9132 40:15:09 -2.43563039131E+05 -2.41493605808E+05  0.37650  0.25321  0.51579 -0.14307 -0.19764 -0.31239 -0.69962 -0.88868
4   3   9   84000   4.5351 42:15:09 -2.42306325394E+05 -2.41390386239E+05  0.40261  0.27550 -0.10974  0.39657 -0.23400 -0.32769 -0.88868 -0.46754
4   3  10  102400   6.0618 43:15:09 -2.42010702511E+05 -2.41390386239E+05  0.39275  0.28297 -0.10397  0.39971 -0.22719 -0.36606 -0.88868 -0.46754
4   3  11  106269   5.9000 43:15:09 -2.42072109870E+05 -2.41390386239E+05  0.40151  0.28048 -0.10623  0.39848 -0.23068 -0.35994 -0.88868 -0.46754
4   3  12  114397   4.3000 44:15:09 -2.41621571861E+05 -2.41390386239E+05  0.39942  0.28170 -0.10504  0.39912 -0.22653 -0.37047 -0.88868 -0.46754
4   3  12  116000   4.3187 44:15:09 -2.41607494531E+05 -2.41390386239E+05  0.39942  0.28170 -0.10504  0.39912 -0.22653 -0.37047 -0.88868 -0.46754
4   3  14  144000   3.0844 46:15:09 -2.41666209293E+05 -2.41390386239E+05  0.39800  0.28219 -0.10509  0.39910 -0.22370 -0.37146 -0.88868 -0.46754
4   3  15  145079   3.3000 46:15:09 -2.41438325928E+05 -2.41390386239E+05  0.39800  0.28219 -0.10509  0.39910 -0.22370 -0.37146 -0.88868 -0.46754
4   3  16  153113   0.8000 46:15:09 -2.41390386239E+05 -2.41390386239E+05  0.40034  0.28256 -0.10503  0.39913 -0.22783 -0.37272 -0.88868 -0.46754
4   3  17  164410   2.7000 47:15:09 -2.41615109120E+05 -2.41390386239E+05  0.41133  0.27514 -0.10980  0.39654 -0.23460 -0.34149 -0.88868 -0.46754
4   3  18  172000   4.0084 48:15:09 -2.41438325928E+05 -2.41390386239E+05  0.39947  0.28140 -0.10507  0.39911 -0.22367 -0.37311 -0.88868 -0.46754
4   3  18  172415   3.0000 48:15:09 -2.41390386239E+05 -2.41390386239E+05  0.39947  0.28140 -0.10507  0.39911 -0.22367 -0.37311 -0.88868 -0.46754
4   3  19  183623   1.3000 49:15:09 -2.41438325928E+05 -2.41390386239E+05  0.39731  0.28424 -0.10386  0.39977 -0.22534 -0.38080 -0.88868 -0.46754
4   3 200  190793   0.0000 49:15:09 -2.41390386239E+05 -2.41390386239E+05  0.39403  0.28586 -0.10271  0.40039 -0.22067 -0.39105 -0.88868 -0.46754
