K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   4   1       0   1.0000 52:15:09 -3.09791109625E+05 -3.09791109625E+05 -0.01939  0.03723 -0.01115 -0.02990 -0.11569 -0.17277 -0.15057 -0.17292
4   4   1     100   1.9608 52:15:09 -3.09732749951E+05 -3.09732749951E+05 -0.01939  0.03723 -0.01115 -0.02990 -0.11569 -0.17277 -0.15057 -0.17292
4   4   1     200  28.2178 52:15:09 -2.63117431220E+05 -2.63073608148E+05  0.03723 -0.01939 -0.01115 -0.02990 -0.17277 -0.11569 -0.15057 -0.17292
4   4   1     400  26.1194 52:15:09 -2.59973896839E+05 -2.57557314825E+05  0.03723 -0.01115 -0.01939 -0.02990 -0.17277 -0.15057 -0.11569 -0.17292
4   4   1     800  22.4439 52:15:09 -2.53526199198E+05 -2.52126879297E+05 -0.01115  0.03723 -0.01939 -0.02990 -0.15057 -0.17277 -0.11569 -0.17292
4   4   1    1600  25.2651 53:15:09 -2.50589475451E+05 -2.48282519377E+05  0.03723 -0.01115 -0.01939 -0.02990 -0.17277 -0.15057 -0.11569 -0.17292
4   4   1    3200  30.3466 53:15:09 -2.53933121989E+05 -2.48282519377E+05  0.38596  0.39510  0.04227  0.03801 -0.27411 -0.18630 -0.86088 -0.93340
4   4   1    6400  27.2060 53:15:09 -2.53166238307E+05 -2.48260535839E+05  0.37352  0.42581  0.04241  0.03899 -0.31042 -0.19638 -0.86134 -0.91211
4   4   1   12800  27.8919 53:15:09 -2.47656864201E+05 -2.43590312874E+05  0.36689  0.27981 -0.11154  0.31885 -0.19509 -0.33846 -0.88868 -0.23755
4   4   2   20000  31.1390 54:15:09 -2.47337593463E+05 -2.43396408288E+05  0.36646  0.35732  0.26907 -0.11940 -0.21929 -0.22216 -0.32378 -0.88868
4   4   3   25600  22.4665 54:15:09 -2.50416421472E+05 -2.43396408288E+05  0.43480  0.38024  0.03642  0.03260 -0.16911 -0.24463 -0.77127 -0.90743
4   4   5   51200  17.2018 56:15:09 -2.45652467845E+05 -2.42093060506E+05  0.34586  0.30441 -0.09296  0.36433 -0.23774 -0.35301 -0.88868 -0.33017
4   4   5   52000  17.3995 56:15:09 -2.46135732469E+05 -2.42093060506E+05  0.34586  0.36433  0.30441 -0.09296 -0.23774 -0.33017 -0.35301 -0.88868
4   4   8   80000  10.8055 58:15:09 -2.41907686480E+05 -2.41640452304E+05  0.37522  0.28126 -0.10559  0.36689 -0.22342 -0.35798 -0.88868 -0.32577
4   4  10  102400   6.1985 59:15:09 -2.42106819082E+05 -2.41390386239E+05  0.39779  0.28034 -0.10508  0.39910 -0.23259 -0.35803 -0.88868 -0.46754
4   4  11  108000   3.8462 00:16:09 -2.41696802134E+05 -2.41390386239E+05  0.39894  0.27907 -0.10684  0.34621 -0.22498 -0.35352 -0.88868 -0.34563
4   4  11  108782   4.4000 00:16:09 -2.42067024772E+05 -2.41390386239E+05  0.39894  0.27907 -0.10684  0.34621 -0.22498 -0.35352 -0.88868 -0.34563
4   4  12  116907   5.2000 00:16:09 -2.42163914607E+05 -2.41390386239E+05  0.40748  0.27695 -0.10860  0.39719 -0.23117 -0.34857 -0.88868 -0.46754
4   4  13  128287   3.6000 01:16:09 -2.42018648732E+05 -2.41390386239E+05  0.39444  0.28336 -0.10397  0.39970 -0.22975 -0.36776 -0.88868 -0.46754
4   4  14  136000   2.7888 02:16:09 -2.42166040099E+05 -2.41390386239E+05  0.40183  0.28100 -0.10624  0.39847 -0.23149 -0.36079 -0.88868 -0.46754
4   4  14  136404   2.9000 02:16:09 -2.41648979496E+05 -2.41390386239E+05  0.40183  0.28100 -0.10624  0.39847 -0.23149 -0.36079 -0.88868 -0.46754
4   4  15  147718   3.8000 02:16:09 -2.41490566073E+05 -2.41390386239E+05  0.40650  0.27766 -0.10860  0.39719 -0.23667 -0.34331 -0.88868 -0.46754
4   4  16  155722   3.4000 03:16:09 -2.41552363683E+05 -2.41390386239E+05  0.41332  0.27481 -0.11099  0.39589 -0.23902 -0.33346 -0.88868 -0.46754
4   4  16  164000   3.2014 04:16:09 -2.41771830206E+05 -2.41390386239E+05  0.38916  0.28748 -0.10165  0.40097 -0.21617 -0.39773 -0.88868 -0.46754
4   4  17  167023   3.3000 04:16:09 -2.41552363683E+05 -2.41390386239E+05  0.40683  0.27808 -0.10861  0.39718 -0.23501 -0.34615 -0.88868 -0.46754
4   4  18  174978   3.0000 04:16:09 -2.41555717446E+05 -2.41390386239E+05  0.40462  0.27864 -0.10742  0.39783 -0.22845 -0.35673 -0.88868 -0.46754
4   4  19  186150   1.3000 05:16:09 -2.41390386239E+05 -2.41390386239E+05  0.40034  0.28256 -0.10503  0.39913 -0.22783 -0.37272 -0.88868 -0.46754
4   4  19  192000   1.8499 06:16:09 -2.41607287190E+05 -2.41390386239E+05  0.40034  0.28256 -0.10503  0.39913 -0.22783 -0.37272 -0.88868 -0.46754
4   4  20  194093   1.3000 06:16:09 -2.41437301615E+05 -2.41390386239E+05  0.40328  0.28046 -0.10620  0.39849 -0.23207 -0.36208 -0.88868 -0.46754
4   4  21  205314   1.3000 07:16:09 -2.41563810739E+05 -2.41390386239E+05  0.39397  0.28632 -0.10267  0.40041 -0.22164 -0.39052 -0.88868 -0.46754
4   4 200  212470   0.0000 07:16:09 -2.41390386239E+05 -2.41390386239E+05  0.40034  0.28256 -0.10503  0.39913 -0.22783 -0.37272 -0.88868 -0.46754
