K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   3   1       0   1.0000 44:18:09 -3.11540841838E+05 -3.11540841838E+05  0.04327  0.09225  0.00915 -0.05878 -0.10002 -0.15309 -0.17850 -0.12381 -0.12878 -0.19649
5   3   1     100   2.9412 44:18:09 -3.11602654613E+05 -3.11503905114E+05  0.04327  0.09225  0.00915 -0.05878 -0.10002 -0.15309 -0.17850 -0.12381 -0.12878 -0.19649
5   3   1     200  30.6931 44:18:09 -2.75679112967E+05 -2.75679112967E+05  0.00915  0.09225  0.04327 -0.05878 -0.10002 -0.12381 -0.17850 -0.15309 -0.12878 -0.19649
5   3   1     400  31.0945 44:18:09 -2.58805245078E+05 -2.58029829421E+05  0.09225  0.00915  0.04327 -0.05878 -0.10002 -0.17850 -0.12381 -0.15309 -0.12878 -0.19649
5   3   1     800  25.9352 44:18:09 -2.54548830257E+05 -2.53773373477E+05  0.09225  0.00915  0.04327 -0.05878 -0.10002 -0.17850 -0.12381 -0.15309 -0.12878 -0.19649
5   3   1    1600  26.6542 44:18:09 -2.53063898152E+05 -2.48100437698E+05  0.04327  0.00915 -0.05878 -0.10002  0.09225 -0.15309 -0.12381 -0.12878 -0.19649 -0.17850
5   3   1    3200  25.8588 45:18:09 -2.58143973834E+05 -2.48100437698E+05  0.38411  0.35041  0.00544 -0.00223  0.37069 -0.20266 -0.33581 -0.92875 -0.85525 -0.20213
5   3   1    6400  25.9763 45:18:09 -2.49553395684E+05 -2.48054256316E+05  0.44279  0.34255 -0.01370 -0.00481  0.57007 -0.21763 -0.30743 -0.89249 -0.88674 -0.87945
5   3   1   12800  26.8474 45:18:09 -2.51559075914E+05 -2.47555000182E+05  0.34205  0.45810 -0.01611 -0.01203  0.56684 -0.24942 -0.21334 -0.90708 -0.86882 -0.87945
5   3   2   24000  22.3318 46:18:09 -2.50577874678E+05 -2.46034444028E+05  0.42873  0.34747 -0.00506  0.00051  0.48259 -0.20849 -0.34035 -0.91274 -0.86100 -0.54822
5   3   2   25600  22.1098 46:18:09 -2.47310160290E+05 -2.46034444028E+05  0.43288 -0.00241  0.00301  0.34810  0.45623 -0.21958 -0.85385 -0.92927 -0.35744 -0.46754
5   3   4   51200  15.4418 47:18:09 -2.47326927193E+05 -2.45795864213E+05  0.34662  0.25405  0.41673  0.40508 -0.16487 -0.17961 -0.31682 -0.52238 -0.66228 -0.88868
5   3   4   56000  18.6043 48:18:09 -2.50443872575E+05 -2.44738646554E+05  0.30067  0.25053 -0.17547  0.32700  0.30229 -0.24208 -0.41378 -0.88868 -0.18316 -0.19321
5   3   6   88000  10.9826 50:18:09 -2.43256304054E+05 -2.42086651925E+05  0.35248  0.24039  0.48501 -0.17327  0.29354 -0.21776 -0.36318 -0.67329 -0.88868 -0.32089
5   3   7  102400   9.2169 51:18:09 -2.43780268465E+05 -2.41821351199E+05  0.37580  0.23002  0.54512 -0.18086  0.35789 -0.20893 -0.35597 -0.90489 -0.88868 -0.46754
5   3   8  116000   7.4219 52:18:09 -2.43651813881E+05 -2.41821351199E+05  0.36667  0.23422  0.50147 -0.17688  0.39256 -0.21214 -0.36100 -0.69962 -0.88868 -0.54822
5   3   9  117235   8.1000 52:18:09 -2.43000613130E+05 -2.41821351199E+05  0.36667  0.23422  0.50147 -0.17688  0.39256 -0.21214 -0.36100 -0.69962 -0.88868 -0.54822
5   3  11  143016   5.3000 53:18:09 -2.42148758007E+05 -2.41821351199E+05  0.34254  0.24632  0.54906 -0.17064  0.39577 -0.19664 -0.41564 -0.90489 -0.88868 -0.54822
5   3  11  148000   5.2903 54:18:09 -2.43016540798E+05 -2.41821351199E+05  0.38407  0.22672  0.54421 -0.18323  0.38928 -0.20857 -0.33877 -0.90489 -0.88868 -0.54822
5   3  13  176000   4.2275 56:18:09 -2.42003498989E+05 -2.41821351199E+05  0.37798  0.22694  0.54415 -0.18340  0.35651 -0.21817 -0.32991 -0.90489 -0.88868 -0.46754
5   3  14  186607   3.3000 56:18:09 -2.42315079048E+05 -2.41821351199E+05  0.37548  0.22942  0.54464 -0.18212  0.35721 -0.22233 -0.33652 -0.90489 -0.88868 -0.46754
5   3  15  204000   3.1827 58:18:09 -2.41966564727E+05 -2.41821351199E+05  0.37245  0.23285  0.54562 -0.17959  0.35859 -0.21207 -0.36332 -0.90489 -0.88868 -0.46754
5   3  16  212396   4.4000 58:18:09 -2.42111603762E+05 -2.41821351199E+05  0.37967  0.22975  0.54459 -0.18226  0.35714 -0.21840 -0.34536 -0.90489 -0.88868 -0.46754
5   3  17  220463   2.8000 59:18:09 -2.41890598546E+05 -2.41821351199E+05  0.37205  0.23331  0.54561 -0.17959  0.35859 -0.21267 -0.36310 -0.90489 -0.88868 -0.46754
5   3  17  232000   2.9371 00:19:09 -2.41928779531E+05 -2.41821351199E+05  0.38367  0.22847  0.54457 -0.18231  0.35711 -0.21687 -0.34939 -0.90489 -0.88868 -0.46754
5   3  18  238249   2.2000 00:19:09 -2.41936892784E+05 -2.41821351199E+05  0.36012  0.23830  0.54713 -0.17565  0.36073 -0.20122 -0.39267 -0.90489 -0.88868 -0.46754
5   3 200  245579   0.0000 01:19:09 -2.41821351199E+05 -2.41821351199E+05  0.36494  0.23658  0.54663 -0.17695  0.36002 -0.20651 -0.38244 -0.90489 -0.88868 -0.46754
