K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   4   1       0   1.0000 05:19:09 -3.08096241229E+05 -3.08096241229E+05  0.00223 -0.03267 -0.01942  0.19599 -0.12938 -0.16864 -0.14682 -0.15045 -0.17146 -0.17912
5   4   1     100   3.8462 05:19:09 -3.04355680738E+05 -3.04355680738E+05  0.00223 -0.03267 -0.01942  0.19599 -0.12938 -0.16864 -0.14682 -0.15045 -0.17146 -0.17912
5   4   1     200  28.8462 05:19:09 -2.57473673250E+05 -2.57461653772E+05  0.00223 -0.03267  0.19599 -0.01942 -0.12938 -0.16864 -0.14682 -0.17146 -0.15045 -0.17912
5   4   1     400  32.3529 05:19:09 -2.51500250371E+05 -2.51500250371E+05  0.00223  0.19599 -0.03267 -0.12938 -0.01942 -0.16864 -0.17146 -0.14682 -0.17912 -0.15045
5   4   1     800  29.8267 05:19:09 -2.49080166154E+05 -2.48934923035E+05  0.00223  0.19599 -0.12938 -0.03267 -0.01942 -0.16864 -0.17146 -0.17912 -0.14682 -0.15045
5   4   1    1600  25.0000 05:19:09 -2.48404816113E+05 -2.47427134825E+05  0.00223  0.19599 -0.12938 -0.01942 -0.03267 -0.16864 -0.17146 -0.17912 -0.15045 -0.14682
5   4   1    3200  24.2519 05:19:09 -2.50091375486E+05 -2.47081403110E+05  0.38864  0.48595  0.01340  0.41803 -0.00023 -0.23139 -0.60608 -0.88779 -0.33766 -0.89230
5   4   1    6400  25.4994 05:19:09 -2.47716111503E+05 -2.46944059224E+05  0.42925  0.34621 -0.00226 -0.00627  0.47829 -0.19206 -0.30976 -0.89979 -0.88303 -0.54133
5   4   1   12800  25.4606 05:19:09 -2.50636294790E+05 -2.46562285949E+05  0.37214  0.38660 -0.07417 -0.00619  0.40839 -0.36450 -0.24437 -0.60905 -0.92604 -0.24310
5   4   2   25600  26.4315 06:19:09 -2.50819145946E+05 -2.46562285949E+05  0.45879  0.35053 -0.00824 -0.00993  0.38595 -0.20910 -0.27797 -0.88265 -0.89190 -0.30241
5   4   3   36000  29.1190 07:19:09 -2.53177115354E+05 -2.46460817192E+05  0.32047  0.26696  0.27933 -0.16977  0.23584 -0.21547 -0.32011 -0.09449 -0.88868 -0.27029
5   4   5   51200  28.5714 08:19:09 -2.52126413447E+05 -2.45663901563E+05  0.35341  0.44771  0.34468 -0.00549  0.00212 -0.20955 -0.21683 -0.34082 -0.91172 -0.74986
5   4   6   68000  25.7806 09:19:09 -2.49000592252E+05 -2.43878439951E+05  0.36730  0.34544 -0.13828  0.28496  0.41248 -0.20628 -0.50988 -0.88868 -0.32238 -0.54822
5   4   8  100000  12.7436 11:19:09 -2.45915631916E+05 -2.42128985541E+05  0.40991 -0.00965  0.37346  0.01109  0.46081 -0.23374 -0.90581 -0.38692 -0.88584 -0.46754
5   4   8  102400  13.4372 11:19:09 -2.46838313775E+05 -2.42128985541E+05  0.32420  0.32579 -0.13682  0.33919  0.33912 -0.23610 -0.47505 -0.88868 -0.61413 -0.31864
5   4   9  105768  11.4000 11:19:09 -2.45443211288E+05 -2.42128985541E+05  0.38339  0.26937 -0.15044  0.26651  0.37444 -0.23332 -0.28438 -0.88868 -0.39990 -0.46754
5   4  10  123892   6.7000 12:19:09 -2.42139781352E+05 -2.41821351199E+05  0.30027  0.41523  0.49719 -0.14499  0.37740 -0.24333 -0.66228 -0.67056 -0.88868 -0.46754
5   4  10  128000   6.9983 13:19:09 -2.42602060777E+05 -2.41821351199E+05  0.42146  0.22541  0.44588 -0.18620  0.35499 -0.23875 -0.31994 -0.54552 -0.88868 -0.46754
5   4  11  156000   6.1138 15:19:09 -2.42714504350E+05 -2.41821351199E+05  0.38509  0.22528  0.54361 -0.18479  0.35576 -0.21714 -0.32805 -0.90489 -0.88868 -0.46754
5   4  12  158707   5.0000 15:19:09 -2.42668114197E+05 -2.41821351199E+05  0.38509  0.22528  0.54361 -0.18479  0.35576 -0.21714 -0.32805 -0.90489 -0.88868 -0.46754
5   4  13  166770   5.1000 15:19:09 -2.41890598546E+05 -2.41821351199E+05  0.38594  0.22512  0.54372 -0.18451  0.38861 -0.21522 -0.32609 -0.90489 -0.88868 -0.54822
5   4  14  184000   3.0151 17:19:09 -2.42030201388E+05 -2.41821351199E+05  0.38731  0.22734  0.54404 -0.18366  0.35637 -0.21856 -0.34209 -0.90489 -0.88868 -0.46754
5   4  14  184489   4.4000 17:19:09 -2.42555657697E+05 -2.41821351199E+05  0.37518  0.22853  0.54512 -0.18087  0.35789 -0.20557 -0.35490 -0.90489 -0.88868 -0.46754
5   4  15  192517   4.2000 17:19:09 -2.42031282977E+05 -2.41821351199E+05  0.40427  0.22404  0.54239 -0.18796  0.35404 -0.22902 -0.32450 -0.90489 -0.88868 -0.46754
5   4  16  210320   4.7000 19:19:09 -2.42073229495E+05 -2.41821351199E+05  0.38262  0.22917  0.54456 -0.18231  0.35711 -0.21815 -0.34843 -0.90489 -0.88868 -0.46754
5   4  16  212000   4.4834 19:19:09 -2.42361566657E+05 -2.41821351199E+05  0.38262  0.22917  0.54456 -0.18231  0.35711 -0.21815 -0.34843 -0.90489 -0.88868 -0.46754
5   4  17  218343   3.0000 19:19:09 -2.41821351199E+05 -2.41821351199E+05  0.37595  0.23055  0.54520 -0.18066  0.39060 -0.21213 -0.35031 -0.90489 -0.88868 -0.54822
5   4  18  236107   2.7000 20:19:09 -2.41966564727E+05 -2.41821351199E+05  0.36733  0.23490  0.54613 -0.17826  0.35931 -0.20540 -0.37413 -0.90489 -0.88868 -0.46754
5   4  18  240000   3.1420 21:19:09 -2.41890598546E+05 -2.41821351199E+05  0.39832  0.22469  0.54295 -0.18651  0.35482 -0.22751 -0.32831 -0.90489 -0.88868 -0.46754
5   4  19  244180   2.1000 21:19:09 -2.41844768940E+05 -2.41821351199E+05  0.37212  0.23332  0.54561 -0.17959  0.35859 -0.21582 -0.36079 -0.90489 -0.88868 -0.46754
5   4  20  261969   1.6000 22:19:09 -2.41844768940E+05 -2.41821351199E+05  0.35225  0.24331  0.54813 -0.17305  0.36215 -0.19623 -0.41473 -0.90489 -0.88868 -0.46754
5   4  20  268000   2.3280 23:19:09 -2.42005895298E+05 -2.41821351199E+05  0.37702  0.23124  0.54509 -0.18095  0.35785 -0.21814 -0.35341 -0.90489 -0.88868 -0.46754
5   4 200  269220   0.0000 23:19:09 -2.41821351199E+05 -2.41821351199E+05  0.37702  0.23124  0.54509 -0.18095  0.35785 -0.21814 -0.35341 -0.90489 -0.88868 -0.46754
