K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   8   1       0   1.0000 51:28:09 -3.15195907338E+05 -3.15195907338E+05  0.07247  0.11600  0.03346 -0.16369  0.10022 -0.02085 -0.13274 -0.21184 -0.15045 -0.16565 -0.17759 -0.12786 -0.15382 -0.13523
7   8   1     100   2.9412 51:28:09 -3.14629697813E+05 -3.14629697813E+05  0.07247  0.11600  0.03346 -0.16369  0.10022 -0.02085 -0.13274 -0.21184 -0.15045 -0.16565 -0.17759 -0.12786 -0.15382 -0.13523
7   8   1     200  29.7030 51:28:09 -2.78632775203E+05 -2.78631926645E+05  0.11600 -0.16369  0.07247  0.10022 -0.13274  0.03346 -0.02085 -0.15045 -0.17759 -0.21184 -0.12786 -0.13523 -0.16565 -0.15382
7   8   1     400  31.8408 51:28:09 -2.58095866612E+05 -2.58095866612E+05  0.11600  0.10022 -0.13274 -0.16369  0.07247  0.03346 -0.02085 -0.15045 -0.12786 -0.13523 -0.17759 -0.21184 -0.16565 -0.15382
7   8   1     800  29.9252 51:28:09 -2.60533622785E+05 -2.57178611661E+05  0.10022  0.03346 -0.13274 -0.16369  0.07247  0.11600 -0.02085 -0.12786 -0.16565 -0.13523 -0.17759 -0.21184 -0.15045 -0.15382
7   8   1    1600  31.9600 51:28:09 -2.58665339172E+05 -2.54932162759E+05  0.10022  0.11600  0.03346 -0.13274 -0.02085 -0.16369  0.07247 -0.12786 -0.15045 -0.16565 -0.13523 -0.15382 -0.17759 -0.21184
7   8   1    3200  33.1355 51:28:09 -2.58211002843E+05 -2.54932162759E+05 -0.13274 -0.02085  0.10022  0.11600 -0.16369  0.07247  0.03346 -0.13523 -0.15382 -0.12786 -0.15045 -0.17759 -0.21184 -0.16565
7   8   1    6400  30.9747 51:28:09 -2.57912265005E+05 -2.54074323490E+05  1.00000  0.59522  0.32323 -0.04809 -0.04441  0.38218  0.43099  0.00000 -0.89017 -0.34509 -0.93359 -0.85029 -0.22757 -0.46754
7   8   1   12800  28.1597 52:28:09 -2.59688666194E+05 -2.51257623147E+05  0.16601  0.35087  0.37622 -0.06954  0.34384 -0.06394  0.43056 -0.11726 -0.27336 -0.49523 -0.85953 -0.23358 -0.91455 -0.20895
7   8   2   25600  25.1590 52:28:09 -2.59893497141E+05 -2.50737865856E+05  0.34899  0.38628  0.32981  0.41820 -0.06840 -0.06432  0.44553 -0.24283 -0.20536 -0.22231 -0.60147 -0.90754 -0.81664 -0.54133
7   8   2   32000  26.7922 53:28:09 -2.55965043962E+05 -2.50737865856E+05  0.50024  0.43562  0.57970  0.38567  0.01775  0.01264  0.02040 -0.21398 -0.51228 -0.87945 -0.28101 -0.82687 -0.87628 -0.96119
7   8   4   51200   6.1681 53:28:09 -2.49599887938E+05 -2.49414670073E+05  0.36525  0.47022  0.59954 -0.03386  1.00000 -0.04807  0.46146 -0.23935 -0.66228 -0.88846 -0.92626  0.00000 -0.81219 -0.54133
7   8   4   76000  14.2612 55:28:09 -2.53473556980E+05 -2.47734148849E+05  1.00000  0.54314 -0.18602  0.44568  0.33750  0.23612  0.35509  0.00000 -0.90489 -0.88868 -0.87865 -0.21584 -0.31418 -0.46754
7   8   5  102400  10.0604 57:28:09 -2.52852951828E+05 -2.47734148849E+05  0.44761  0.35038  1.00000 -0.00257  1.00000  0.00221  0.45480 -0.22641 -0.37682  0.00000 -0.93460  0.00000 -0.78619 -0.46754
7   8   6  104000  15.6218 57:28:09 -2.49414181503E+05 -2.47734148849E+05  0.44761  0.45480  1.00000 -0.00257  1.00000  0.00221  0.35038 -0.22641 -0.46754  0.00000 -0.93460  0.00000 -0.78619 -0.37682
7   8   6  104020  15.3000 57:28:09 -2.49042113652E+05 -2.47734148849E+05  0.44761  0.45480  1.00000 -0.00257  1.00000  0.00221  0.35038 -0.22641 -0.46754  0.00000 -0.93460  0.00000 -0.78619 -0.37682
7   8   7  126143  19.2000 58:28:09 -2.53174030500E+05 -2.47734148849E+05  0.37221  0.28085  1.00000 -0.10332  1.00000  1.00000  0.40023 -0.22246 -0.33172  0.00000 -0.88161  0.00000  0.00000 -0.46754
7   8   8  138302  14.9000 59:28:09 -2.52099064701E+05 -2.47734148849E+05  0.39894  0.27974 -0.10707  1.00000  1.00000  1.00000  0.42555 -0.22770 -0.35523 -0.88407  0.00000  0.00000  0.00000 -0.54133
