K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   5   1       0   1.0000 32:27:09 -3.15889398504E+05 -3.15889398504E+05 -0.02317  0.07555 -0.00977 -0.19145  0.09967 -0.08346  0.10970 -0.12229 -0.17014 -0.15379 -0.17744 -0.21101 -0.11946 -0.14028
7   5   1     100   2.9412 32:27:09 -3.14377704300E+05 -3.14377704300E+05 -0.02317 -0.00977 -0.19145  0.07555  0.09967 -0.08346  0.10970 -0.12229 -0.15379 -0.17744 -0.17014 -0.21101 -0.11946 -0.14028
7   5   1     200  27.5362 32:27:09 -2.79467370313E+05 -2.79459196363E+05  0.07555  0.09967  0.10970 -0.19145 -0.02317 -0.00977 -0.08346 -0.17014 -0.21101 -0.14028 -0.17744 -0.12229 -0.15379 -0.11946
7   5   1     400  27.7641 32:27:09 -2.60293355716E+05 -2.60292496894E+05  0.09967  0.07555  0.10970 -0.02317 -0.00977 -0.19145 -0.08346 -0.21101 -0.17014 -0.14028 -0.12229 -0.15379 -0.17744 -0.11946
7   5   1     800  26.0223 32:27:09 -2.58709970306E+05 -2.57084711594E+05  0.07555  0.09967  0.10970 -0.08346 -0.00977 -0.02317 -0.19145 -0.17014 -0.21101 -0.14028 -0.11946 -0.15379 -0.12229 -0.17744
7   5   1    1600  29.3715 32:27:09 -2.53692089979E+05 -2.53621149056E+05  0.07555  0.10970  0.09967 -0.00977 -0.08346 -0.02317 -0.19145 -0.17014 -0.14028 -0.21101 -0.15379 -0.11946 -0.12229 -0.17744
7   5   1    3200  27.9077 32:27:09 -2.54958734830E+05 -2.53491202658E+05  0.10970  0.09967 -0.00977  0.07555 -0.08346 -0.02317 -0.19145 -0.14028 -0.21101 -0.15379 -0.17014 -0.11946 -0.12229 -0.17744
7   5   1    6400  24.5357 32:27:09 -2.55399786651E+05 -2.52764151777E+05  0.54715  0.38539  0.57986  0.50836  0.01935  0.01542  0.01421 -0.28026 -0.26261 -0.87945 -0.72214 -0.84471 -0.86440 -0.91914
7   5   1   12800  23.8151 32:27:09 -2.55630611746E+05 -2.50329989890E+05  0.25307  0.41964  0.34661 -0.07427 -0.08508  0.28583  0.38785 -0.20629 -0.21145 -0.24467 -0.89904 -0.85848 -0.30414 -0.38170
7   5   2   25600  21.7974 33:27:09 -2.57163314348E+05 -2.50329989890E+05  0.32903  0.35242  0.53362 -0.09345 -0.17284  0.37381  0.39052 -0.25903 -0.18464 -0.87945 -0.89774 -0.57128 -0.45139 -0.18185
7   5   2   36000  25.0930 34:27:09 -2.55258744742E+05 -2.50329989890E+05  1.00000  0.59746  0.38422 -0.04861 -0.04158  0.33052  0.55332  0.00000 -0.90552 -0.20706 -0.87722 -0.90775 -0.39939 -0.87945
7   5   5   72000   0.9095 36:27:09 -2.53457391910E+05 -2.50307377517E+05  0.44665  0.47764  0.03741  1.00000  0.03955  0.37354  0.04342 -0.22871 -0.46754 -0.89656  0.00000 -0.88230 -0.29304 -0.93907
7   5   6  100000  16.7769 38:27:09 -2.56208086900E+05 -2.50307377517E+05  0.43359  0.38650 -0.13368  1.00000  1.00000  0.28044  0.41143 -0.72214 -0.20931 -0.88868  0.00000  0.00000 -0.30960 -0.54133
7   5   7  132000   9.2994 40:27:09 -2.52451503764E+05 -2.46230457532E+05  0.37885  0.38875 -0.03308  1.00000 -0.02730  0.55943  0.47730 -0.23993 -0.47971 -0.89038  0.00000 -0.95575 -0.87945 -0.56210
7   5   8  134797  15.5000 40:27:09 -2.53076071441E+05 -2.46230457532E+05  0.34262 -0.07854  1.00000  0.46079  1.00000  0.44339  1.00000 -0.24055 -0.90061  0.00000 -0.72348  0.00000 -0.54822  0.00000
7   5   9  151462   6.8000 41:27:09 -2.52013941515E+05 -2.46230457532E+05  0.35478  0.23812  0.41426  1.00000  0.36226  0.38986 -0.17543 -0.56580 -0.35224 -0.89706  0.00000 -0.22417 -0.54133 -0.89445
7   5   9  168000   9.6795 42:27:09 -2.48568697230E+05 -2.46230457532E+05  0.36649  0.21580  0.52909 -0.22369  0.37504  0.38013  0.47753 -0.22761 -0.30689 -0.90404 -0.88868 -0.66228 -0.56210 -0.87945
