K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   2   1       0   1.0000 18:15:09 -3.07897095954E+05 -3.07897095954E+05  0.08889  0.05095 -0.04245 -0.10102 -0.19762 -0.12992 -0.17019 -0.13958
4   2   1     100   0.0000 18:15:09 -3.07897095954E+05 -3.07897095954E+05  0.08889  0.05095 -0.04245 -0.10102 -0.19762 -0.12992 -0.17019 -0.13958
4   2   1     200  21.1823 18:15:09 -2.62944014306E+05 -2.62944014306E+05  0.05095 -0.10102 -0.04245  0.08889 -0.12992 -0.13958 -0.17019 -0.19762
4   2   1     400  17.3077 18:15:09 -2.53461093551E+05 -2.53461093551E+05  0.05095 -0.10102  0.08889 -0.04245 -0.12992 -0.13958 -0.19762 -0.17019
4   2   1     800  21.3457 18:15:09 -2.48948710759E+05 -2.43480060738E+05  0.05095 -0.04245 -0.10102  0.08889 -0.12992 -0.17019 -0.13958 -0.19762
4   2   1    1600  31.2163 18:15:09 -2.51647460047E+05 -2.43480060738E+05  0.05095  0.08889 -0.10102 -0.04245 -0.12992 -0.19762 -0.13958 -0.17019
4   2   1    3200  35.3931 18:15:09 -2.48976357411E+05 -2.43480060738E+05  0.23873  0.30962  0.24594 -0.09916 -0.19430 -0.20892 -0.16962 -0.88868
4   2   2    6400  31.4516 18:15:09 -2.52023222104E+05 -2.43480060738E+05  0.29341  0.36002  0.27307 -0.11002 -0.22750 -0.15676 -0.37577 -0.88868
4   2   2   12800  32.7467 18:15:09 -2.49196145678E+05 -2.43480060738E+05  0.36138  0.30889 -0.09934  0.39975 -0.17800 -0.25417 -0.88868 -0.59368
4   2   4   25600  26.2316 19:15:09 -2.50823534314E+05 -2.42171338185E+05  0.37970 -0.11922  0.26890  0.31065 -0.24425 -0.88868 -0.32801 -0.16240
4   2   5   32000  26.4190 20:15:09 -2.48669947326E+05 -2.42171338185E+05  0.41627  0.32755 -0.05778  1.00000 -0.21838 -0.23411 -0.89055  0.00000
4   2   7   51200  14.7671 21:15:09 -2.44208895886E+05 -2.41777777367E+05  0.35733  0.27959 -0.10470  0.52834 -0.22762 -0.30223 -0.88868 -0.87945
4   2   8   64000  12.0058 22:15:09 -2.45850226151E+05 -2.41662766622E+05  0.36214  0.29081 -0.09860  0.43296 -0.22644 -0.35337 -0.88868 -0.54822
4   2  10   92000   8.9804 24:15:09 -2.43207648052E+05 -2.41437301615E+05  0.39850  0.27521 -0.10743  0.39782 -0.23139 -0.33590 -0.88868 -0.46754
4   2  11  102400   6.9843 24:15:09 -2.42927778119E+05 -2.41390386239E+05  0.37470  0.29637 -0.09776  0.40308 -0.22348 -0.40381 -0.88868 -0.46754
4   2  12  107430   6.7000 25:15:09 -2.41954447973E+05 -2.41390386239E+05  0.40572  0.27641 -0.10859  0.39719 -0.23036 -0.34506 -0.88868 -0.46754
4   2  13  120000   4.9027 26:15:09 -2.41538188778E+05 -2.41390386239E+05  0.39509  0.28168 -0.10520  0.39904 -0.22607 -0.36195 -0.88868 -0.46754
4   2  15  134857   3.2000 27:15:09 -2.41672896014E+05 -2.41390386239E+05  0.39608  0.28343 -0.10385  0.39977 -0.22203 -0.38013 -0.88868 -0.46754
4   2  15  144000   3.5413 28:15:09 -2.41689220710E+05 -2.41390386239E+05  0.40553  0.27854 -0.10741  0.39784 -0.23050 -0.35634 -0.88868 -0.46754
4   2  16  146230   3.8000 28:15:09 -2.41672896014E+05 -2.41390386239E+05  0.40222  0.28042 -0.10745  0.39781 -0.23089 -0.35326 -0.88868 -0.46754
4   2  17  154292   3.1000 28:15:09 -2.41506691339E+05 -2.41390386239E+05  0.40197  0.28117 -0.10624  0.39847 -0.22763 -0.36524 -0.88868 -0.46754
4   2  18  165563   2.4000 29:15:09 -2.41437301615E+05 -2.41390386239E+05  0.39731  0.28424 -0.10386  0.39977 -0.22534 -0.38080 -0.88868 -0.46754
4   2  18  172000   2.8320 30:15:09 -2.41437301615E+05 -2.41390386239E+05  0.40197  0.28117 -0.10624  0.39847 -0.22763 -0.36524 -0.88868 -0.46754
4   2  19  173529   2.1000 30:15:09 -2.41390386239E+05 -2.41390386239E+05  0.39873  0.28268 -0.10508  0.39910 -0.22500 -0.37255 -0.88868 -0.46754
4   2  20  184768   1.4000 31:15:09 -2.41438325928E+05 -2.41390386239E+05  0.39676  0.28396 -0.10388  0.39975 -0.22272 -0.38201 -0.88868 -0.46754
4   2  21  192722   1.3000 31:15:09 -2.41749056372E+05 -2.41390386239E+05  0.40034  0.28256 -0.10503  0.39913 -0.22783 -0.37272 -0.88868 -0.46754
4   2  21  200000   1.7010 32:15:09 -2.41390386239E+05 -2.41390386239E+05  0.40034  0.28256 -0.10503  0.39913 -0.22783 -0.37272 -0.88868 -0.46754
4   2 200  211005   0.0000 33:15:09 -2.41390386239E+05 -2.41390386239E+05  0.40034  0.28256 -0.10503  0.39913 -0.22783 -0.37272 -0.88868 -0.46754
