K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   2   1       0   1.0000 30:25:09 -3.15967168261E+05 -3.15967168261E+05  0.01812  0.03493  0.15177  0.01169 -0.15727  0.05232 -0.11863 -0.12879 -0.15759 -0.12714 -0.18824 -0.16858 -0.15694 -0.17439
7   2   1     100   0.9901 30:25:09 -3.14127364859E+05 -3.14127364859E+05  0.01812  0.03493  0.15177  0.01169 -0.15727  0.05232 -0.11863 -0.12879 -0.15759 -0.12714 -0.18824 -0.16858 -0.15694 -0.17439
7   2   1     200  29.2079 30:25:09 -2.77693989475E+05 -2.77693989475E+05  0.01812  0.03493 -0.15727  0.01169  0.05232  0.15177 -0.11863 -0.12879 -0.15759 -0.16858 -0.18824 -0.15694 -0.12714 -0.17439
7   2   1     400  34.0796 30:25:09 -2.58920347487E+05 -2.58920347487E+05 -0.15727  0.01169  0.15177  0.01812  0.03493  0.05232 -0.11863 -0.16858 -0.18824 -0.12714 -0.12879 -0.15759 -0.15694 -0.17439
7   2   1     800  30.5486 30:25:09 -2.54994267156E+05 -2.54538728579E+05 -0.11863  0.15177  0.01812  0.03493  0.05232 -0.15727  0.01169 -0.17439 -0.12714 -0.12879 -0.15759 -0.15694 -0.16858 -0.18824
7   2   1    1600  27.4032 30:25:09 -2.57114835232E+05 -2.53598549090E+05 -0.11863  0.01169 -0.15727  0.15177  0.05232  0.03493  0.01812 -0.17439 -0.18824 -0.16858 -0.12714 -0.15694 -0.15759 -0.12879
7   2   1    3200  27.2954 30:25:09 -2.62245259381E+05 -2.52275057707E+05  0.01169 -0.11863  0.01812  0.03493  0.15177 -0.15727  0.05232 -0.18824 -0.17439 -0.12879 -0.15759 -0.12714 -0.16858 -0.15694
7   2   1    6400  30.3187 31:25:09 -2.60791080421E+05 -2.52275057707E+05  0.34740  0.57254  0.39252  0.00127  0.00122 -0.00576  0.45445 -0.27663 -0.87945 -0.15252 -0.87928 -0.90952 -0.87581 -0.22034
7   2   1   12800  29.0736 31:25:09 -2.59709145635E+05 -2.52275057707E+05  0.42336  0.41477  0.04416  0.04385  0.04505  1.00000  0.50406 -0.24190 -0.38944 -0.86818 -0.88722 -0.91021  0.00000 -0.54133
7   2   2   24000  29.0015 32:25:09 -2.56282282048E+05 -2.52275057707E+05  0.39110  0.37959  0.04426  0.05775  0.05678  0.05728  0.43689 -0.20700 -0.22121 -0.82482 -0.76832 -0.89912 -0.94942 -0.17377
