K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   5   1       0   1.0000 48:11:09 -3.06185487091E+05 -3.06185487091E+05 -0.00799  0.03080 -0.03381 -0.16008 -0.17899 -0.12916
3   5   1     100   0.9901 48:11:09 -3.06009454621E+05 -3.06009454621E+05 -0.00799  0.03080 -0.03381 -0.16008 -0.17899 -0.12916
3   5   1     200  25.1232 48:11:09 -2.65044854539E+05 -2.64841410105E+05  0.03080 -0.00799 -0.03381 -0.17899 -0.16008 -0.12916
3   5   1     400  19.6602 48:11:09 -2.47560835042E+05 -2.47560835042E+05  0.03080 -0.03381 -0.00799 -0.17899 -0.12916 -0.16008
3   5   1     800  24.8492 48:11:09 -2.50255712831E+05 -2.45252611343E+05  0.03080 -0.00799 -0.03381 -0.17899 -0.16008 -0.12916
3   5   1    1600  28.2382 48:11:09 -2.51944047722E+05 -2.45252611343E+05  0.34284  0.32344 -0.04954 -0.20366 -0.19984 -0.88868
3   5   1    3200  30.2570 48:11:09 -2.46140049193E+05 -2.44306098179E+05  0.37050  0.32091 -0.04625 -0.19996 -0.26374 -0.88868
3   5   2    6400  41.5730 48:11:09 -2.50998874098E+05 -2.44306098179E+05  0.33019  0.34589 -0.04507 -0.27660 -0.18466 -0.88868
3   5   3   12800  26.8400 49:11:09 -2.50664996005E+05 -2.44306098179E+05  0.29866 -0.04293  0.34509 -0.18238 -0.88868 -0.20941
3   5   5   25600  23.9755 49:11:09 -2.48323985278E+05 -2.44306098179E+05  0.35242 -0.05082  0.33144 -0.21309 -0.88868 -0.20907
3   5   6   28000  19.4313 50:11:09 -2.47890874261E+05 -2.44306098179E+05  0.40237  0.29071 -0.04613 -0.22470 -0.24142 -0.88868
3   5   9   51200  13.6117 51:11:09 -2.45670096593E+05 -2.42788416240E+05  0.38538  0.32120 -0.04835 -0.18707 -0.28242 -0.88868
3   5  10   56000  13.3122 52:11:09 -2.44763845359E+05 -2.42369751833E+05  0.41317  0.31649 -0.04630 -0.20384 -0.32910 -0.88868
3   5  14   84000   6.6538 54:11:09 -2.42460586959E+05 -2.42289859457E+05  0.41239  0.31771 -0.04481 -0.20512 -0.34270 -0.88868
3   5  17  102400   5.4763 55:11:09 -2.42449958357E+05 -2.42289859457E+05  0.40731  0.32030 -0.04341 -0.20289 -0.35429 -0.88868
3   5  18  108000   4.7786 56:11:09 -2.42363940173E+05 -2.42289859457E+05  0.42260  0.31425 -0.04925 -0.20954 -0.31098 -0.88868
3   5  18  108111   4.9000 56:11:09 -2.42717755169E+05 -2.42289859457E+05  0.42260  0.31425 -0.04925 -0.20954 -0.31098 -0.88868
3   5  19  114361   4.3000 56:11:09 -2.42396635365E+05 -2.42289859457E+05  0.41644  0.31793 -0.04631 -0.20912 -0.33330 -0.88868
3   5  20  120568   1.9000 57:11:09 -2.42562908925E+05 -2.42289859457E+05  0.42724  0.32018 -0.05295 -0.19267 -0.30382 -0.88868
3   5  21  126775   1.4000 57:11:09 -2.42730956018E+05 -2.42289859457E+05  0.43014  0.32050 -0.05409 -0.19237 -0.29667 -0.88868
3   5  21  132000   2.7623 58:11:09 -2.42429677133E+05 -2.42289859457E+05  0.41046  0.32040 -0.04417 -0.19808 -0.35937 -0.88868
3   5  23  139150   3.0000 59:11:09 -2.42363940173E+05 -2.42289859457E+05  0.41644  0.31793 -0.04631 -0.20912 -0.33330 -0.88868
3   5  24  145286   2.0000 59:11:09 -2.42358337730E+05 -2.42289859457E+05  0.41212  0.31953 -0.04408 -0.20417 -0.35441 -0.88868
