K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   2   1       0   1.0000 23:18:09 -3.11929436292E+05 -3.11929436292E+05  0.00319  0.06315 -0.08316  0.06608 -0.07507 -0.12171 -0.17960 -0.15135 -0.13032 -0.18353
5   2   1     100   1.0000 23:18:09 -3.11627952131E+05 -3.11627952131E+05  0.00319  0.06315 -0.08316  0.06608 -0.07507 -0.12171 -0.17960 -0.15135 -0.13032 -0.18353
5   2   1     200  28.7129 23:18:09 -2.73053707084E+05 -2.73053707084E+05  0.06608  0.00319 -0.08316 -0.07507  0.06315 -0.13032 -0.12171 -0.15135 -0.18353 -0.17960
5   2   1     400  32.5871 23:18:09 -2.56125310342E+05 -2.55599078100E+05 -0.08316  0.06315 -0.07507  0.00319  0.06608 -0.15135 -0.17960 -0.18353 -0.12171 -0.13032
5   2   1     800  26.0599 23:18:09 -2.49647180645E+05 -2.48398262791E+05  0.06315  0.06608 -0.07507  0.00319 -0.08316 -0.17960 -0.13032 -0.18353 -0.12171 -0.15135
5   2   1    1600  19.0970 23:18:09 -2.52077547565E+05 -2.47643907984E+05  0.06608  0.06315 -0.08316 -0.07507  0.00319 -0.13032 -0.17960 -0.15135 -0.18353 -0.12171
5   2   1    3200  18.8004 23:18:09 -2.51681462701E+05 -2.46287005030E+05  0.39642  0.34246 -0.00185  0.00248  0.57292 -0.22353 -0.27992 -0.87473 -0.91597 -0.87945
5   2   1    6400  20.8199 23:18:09 -2.46688349792E+05 -2.46287005030E+05  0.39711  0.45331  0.00666  0.01388  0.43845 -0.24553 -0.56379 -0.91880 -0.70734 -0.34678
5   2   2   12800  33.7679 24:18:09 -2.49915417303E+05 -2.46287005030E+05  0.28933  0.32544  0.34681 -0.13671  0.41329 -0.26610 -0.22646 -0.51629 -0.88868 -0.54822
5   2   3   25600  30.8832 24:18:09 -2.52250177903E+05 -2.45386615566E+05  0.40018  0.04384  0.05382  0.05518  0.59496 -0.21191 -0.84673 -0.89832 -0.93019 -0.87945
5   2   3   28000  31.0713 25:18:09 -2.54785936808E+05 -2.45386615566E+05  0.59496  0.40018  0.05382  0.04384  0.05518 -0.87945 -0.21191 -0.89832 -0.84673 -0.93019
5   2   5   51200  20.1163 26:18:09 -2.48126056692E+05 -2.44417777757E+05  0.41008  0.36577  0.00709  0.00306  0.45904 -0.22249 -0.40794 -0.89238 -0.88474 -0.46754
5   2   6   60000  17.6824 27:18:09 -2.51225862310E+05 -2.44417777757E+05  0.51546  0.42041  0.28669  0.37709 -0.13486 -0.87945 -0.66228 -0.32399 -0.20825 -0.88868
5   2   8   88000  12.2059 29:18:09 -2.43102994722E+05 -2.41844768940E+05  0.36063  0.23024  0.54567 -0.17944  0.35867 -0.19565 -0.35376 -0.90489 -0.88868 -0.46754
5   2   9  102400  11.7729 29:18:09 -2.43401201613E+05 -2.41844768940E+05  0.37460  0.22870  0.54466 -0.18207  0.35724 -0.21054 -0.34187 -0.90489 -0.88868 -0.46754
5   2  10  120000   6.7874 31:18:09 -2.42728321089E+05 -2.41821351199E+05  0.37880  0.22819  0.54459 -0.18225  0.35714 -0.22066 -0.34002 -0.90489 -0.88868 -0.46754
5   2  11  128039   7.2000 31:18:09 -2.43202559888E+05 -2.41821351199E+05  0.35518  0.23999  0.54763 -0.17434  0.36144 -0.19925 -0.39955 -0.90489 -0.88868 -0.46754
5   2  12  145706   4.0000 32:18:09 -2.41930670585E+05 -2.41821351199E+05  0.36546  0.23121  0.54565 -0.17950  0.35864 -0.21012 -0.35143 -0.90489 -0.88868 -0.46754
5   2  12  148000   4.7942 33:18:09 -2.42091910991E+05 -2.41821351199E+05  0.38152  0.22935  0.54458 -0.18227  0.35713 -0.21645 -0.34838 -0.90489 -0.88868 -0.46754
5   2  14  171560   5.6000 34:18:09 -2.41932334219E+05 -2.41821351199E+05  0.37821  0.22997  0.54508 -0.18097  0.35784 -0.21702 -0.35366 -0.90489 -0.88868 -0.46754
5   2  14  176000   3.9896 35:18:09 -2.41844768940E+05 -2.41821351199E+05  0.37648  0.23033  0.54511 -0.18090  0.35788 -0.21123 -0.35588 -0.90489 -0.88868 -0.46754
5   2  15  179567   4.2000 35:18:09 -2.41917670559E+05 -2.41821351199E+05  0.37421  0.23271  0.54560 -0.17961  0.35857 -0.21685 -0.36208 -0.90489 -0.88868 -0.46754
5   2  16  197353   2.9000 36:18:09 -2.42057964420E+05 -2.41821351199E+05  0.37400  0.23240  0.54561 -0.17960  0.35858 -0.21292 -0.36418 -0.90489 -0.88868 -0.46754
5   2  16  204000   3.3930 37:18:09 -2.41940888211E+05 -2.41821351199E+05  0.36733  0.23490  0.54613 -0.17826  0.35931 -0.20540 -0.37413 -0.90489 -0.88868 -0.46754
5   2  17  205419   2.7000 37:18:09 -2.42054377789E+05 -2.41821351199E+05  0.36733  0.23490  0.54613 -0.17826  0.35931 -0.20540 -0.37413 -0.90489 -0.88868 -0.46754
5   2  18  223089   3.5000 38:18:09 -2.42199185756E+05 -2.41821351199E+05  0.40411  0.22351  0.54240 -0.18794  0.35405 -0.22997 -0.32296 -0.90489 -0.88868 -0.46754
5   2  19  231146   2.0000 39:18:09 -2.41887525300E+05 -2.41821351199E+05  0.37212  0.23332  0.54561 -0.17959  0.35859 -0.21582 -0.36079 -0.90489 -0.88868 -0.46754
5   2  19  232000   1.9990 39:18:09 -2.41939280069E+05 -2.41821351199E+05  0.37212  0.23332  0.54561 -0.17959  0.35859 -0.21582 -0.36079 -0.90489 -0.88868 -0.46754
5   2  20  248926   2.5000 40:18:09 -2.41887525300E+05 -2.41821351199E+05  0.37645  0.23053  0.54510 -0.18092  0.35786 -0.21391 -0.35434 -0.90489 -0.88868 -0.46754
5   2 200  256156   0.0000 40:18:09 -2.41821351199E+05 -2.41821351199E+05  0.36964  0.23502  0.54612 -0.17827  0.35931 -0.21181 -0.37272 -0.90489 -0.88868 -0.46754
