K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   3   1       0   1.0000 23:22:09 -3.09305847478E+05 -3.09305847478E+05 -0.19147  0.14716  0.10320  0.05067 -0.17319  0.11588 -0.16506 -0.16518 -0.13280 -0.15084 -0.19102 -0.20900
6   3   1     100   1.9802 23:22:09 -3.06937554545E+05 -3.06937554545E+05 -0.19147  0.14716  0.10320  0.05067 -0.17319  0.11588 -0.16506 -0.16518 -0.13280 -0.15084 -0.19102 -0.20900
6   3   1     200  23.6453 23:22:09 -2.84527405205E+05 -2.84527405205E+05  0.10320  0.14716  0.05067 -0.17319 -0.19147  0.11588 -0.13280 -0.16518 -0.15084 -0.19102 -0.16506 -0.20900
6   3   1     400  33.0025 23:22:09 -2.60894386143E+05 -2.59879058537E+05  0.05067  0.11588 -0.19147  0.10320  0.14716 -0.17319 -0.15084 -0.20900 -0.16506 -0.13280 -0.16518 -0.19102
6   3   1     800  25.6538 23:22:09 -2.50877573073E+05 -2.50877573073E+05  0.05067  0.11588  0.14716 -0.17319 -0.19147  0.10320 -0.15084 -0.20900 -0.16518 -0.19102 -0.16506 -0.13280
6   3   1    1600  22.8092 23:22:09 -2.49797026987E+05 -2.49377345060E+05  0.05067  0.11588  0.10320  0.14716 -0.17319 -0.19147 -0.15084 -0.20900 -0.13280 -0.16518 -0.19102 -0.16506
6   3   1    3200  24.6806 23:22:09 -2.55936496516E+05 -2.49377345060E+05 -0.19147  0.05067 -0.17319  0.14716  0.10320  0.11588 -0.16506 -0.15084 -0.19102 -0.16518 -0.13280 -0.20900
6   3   1    6400  25.6202 24:22:09 -2.53761106360E+05 -2.49377345060E+05  0.41804  0.35307 -0.04547 -0.04603  0.54287  0.32176 -0.18992 -0.41361 -0.87848 -0.88949 -0.68988 -0.29207
6   3   1   12800  28.2848 24:22:09 -2.54359210114E+05 -2.49377345060E+05  0.40664  0.58088  0.37623  0.02883  0.02252  0.03021 -0.21867 -0.31503 -0.24587 -0.87460 -0.89060 -0.90326
6   3   2   24000  22.6843 25:22:09 -2.55462548898E+05 -2.49377345060E+05  0.42896  0.36075  0.37538  0.47099 -0.03809 -0.03337 -0.19165 -0.26236 -0.50122 -0.66228 -0.88923 -0.88777
