K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   2   1       0   1.0000 08:10:09 -3.05774339718E+05 -3.05774339718E+05 -0.00928 -0.05033  0.05331 -0.14767 -0.14922 -0.17519
3   2   1     100   1.9608 08:10:09 -3.02585598108E+05 -3.02585598108E+05 -0.05033  0.05331 -0.00928 -0.14922 -0.17519 -0.14767
3   2   1     200  21.2560 08:10:09 -2.60943726304E+05 -2.60820539598E+05  0.05331 -0.00928 -0.05033 -0.17519 -0.14767 -0.14922
3   2   1     400  27.4510 08:10:09 -2.52272848305E+05 -2.47398715758E+05 -0.00928  0.05331 -0.05033 -0.14767 -0.17519 -0.14922
3   2   1     800  28.9604 08:10:09 -2.47041494735E+05 -2.44731092474E+05  0.05331 -0.00928 -0.05033 -0.17519 -0.14767 -0.14922
3   2   1    1600  31.1567 08:10:09 -2.48586640657E+05 -2.44731092474E+05  0.35767  0.31808 -0.04500 -0.20886 -0.23080 -0.88868
3   2   1    3200  32.1072 08:10:09 -2.50016203688E+05 -2.44731092474E+05  0.37818  0.32518 -0.05143 -0.18066 -0.24928 -0.88868
3   2   2    6400  30.8342 08:10:09 -2.51396843401E+05 -2.43084207134E+05  0.32231  0.38970 -0.05389 -0.24585 -0.18311 -0.88868
3   2   3   12800  21.5860 08:10:09 -2.48474911546E+05 -2.43084207134E+05  0.36325  0.31796 -0.04190 -0.19846 -0.28303 -0.88868
3   2   5   25600  21.7626 09:10:09 -2.46020887568E+05 -2.43084207134E+05  0.33208  0.37411 -0.03883 -0.34412 -0.21390 -0.88868
3   2   6   32000  23.3725 10:10:09 -2.47976311330E+05 -2.43084207134E+05  0.31631 -0.05307  0.38822 -0.24093 -0.88868 -0.18836
3   2   9   51200  11.8587 11:10:09 -2.46174522441E+05 -2.42386444946E+05  0.42861  0.33903 -0.05082 -0.46754 -0.21705 -0.88868
3   2  10   60000  13.8026 12:10:09 -2.44859752231E+05 -2.42386444946E+05  0.41968  0.31354 -0.05056 -0.19543 -0.30325 -0.88868
3   2  14   84000   9.0010 14:10:09 -2.43938343922E+05 -2.42344693828E+05  0.41083  0.31624 -0.04701 -0.20063 -0.32064 -0.88868
3   2  17  102400   4.4749 16:10:09 -2.42451145408E+05 -2.42289859457E+05  0.41252  0.31963 -0.04487 -0.20656 -0.34540 -0.88868
3   2  17  104000   4.4973 16:10:09 -2.42429677133E+05 -2.42289859457E+05  0.41013  0.31979 -0.04409 -0.20015 -0.35490 -0.88868
3   2  18  108600   4.9000 16:10:09 -2.42796034582E+05 -2.42289859457E+05  0.40917  0.31991 -0.04420 -0.19897 -0.35458 -0.88868
3   2  19  114852   3.1000 17:10:09 -2.42390069292E+05 -2.42289859457E+05  0.41072  0.31967 -0.04412 -0.20172 -0.35434 -0.88868
3   2  20  121097   4.6000 17:10:09 -2.42636084737E+05 -2.42289859457E+05  0.41396  0.31762 -0.04556 -0.20112 -0.34250 -0.88868
3   2  21  127344   2.4000 18:10:09 -2.42293162420E+05 -2.42289859457E+05  0.41097  0.31920 -0.04410 -0.19839 -0.35761 -0.88868
3   2  21  128000   3.0651 18:10:09 -2.42540184671E+05 -2.42289859457E+05  0.41097  0.31920 -0.04410 -0.19839 -0.35761 -0.88868
3   2  22  133510   2.9000 18:10:09 -2.42390069292E+05 -2.42289859457E+05  0.41799  0.31714 -0.04704 -0.20955 -0.32757 -0.88868
3   2  23  139668   2.8000 19:10:09 -2.42324346283E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   2  24  145838   1.6000 20:10:09 -2.42289859457E+05 -2.42289859457E+05  0.40912  0.32198 -0.04344 -0.20019 -0.36524 -0.88868
3   2  24  148000   2.5283 20:10:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   2  25  151978   2.7000 20:10:09 -2.42468628598E+05 -2.42289859457E+05  0.41212  0.31953 -0.04408 -0.20417 -0.35441 -0.88868
3   2  26  158054   0.9000 21:10:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
