K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   5   1       0   1.0000 08:23:09 -3.13168419691E+05 -3.13168419691E+05 -0.04874  0.02964 -0.07080  0.15591  0.03897 -0.10243 -0.15371 -0.22629 -0.11091 -0.14845 -0.17232 -0.15310
6   5   1     100   0.9901 08:23:09 -3.12709811924E+05 -3.12709811924E+05 -0.04874  0.02964 -0.07080  0.15591  0.03897 -0.10243 -0.15371 -0.22629 -0.11091 -0.14845 -0.17232 -0.15310
6   5   1     200  40.2985 08:23:09 -2.75488342038E+05 -2.75488342038E+05 -0.04874  0.15591 -0.07080  0.02964 -0.10243  0.03897 -0.15371 -0.14845 -0.11091 -0.22629 -0.15310 -0.17232
6   5   1     400  38.6534 08:23:09 -2.53521525396E+05 -2.52913573607E+05 -0.04874 -0.07080  0.02964  0.03897 -0.10243  0.15591 -0.15371 -0.11091 -0.22629 -0.17232 -0.15310 -0.14845
6   5   1     800  31.9600 08:23:09 -2.51570757958E+05 -2.51045094005E+05 -0.04874  0.02964 -0.10243  0.03897 -0.07080  0.15591 -0.15371 -0.22629 -0.15310 -0.17232 -0.11091 -0.14845
6   5   1    1600  33.1668 08:23:09 -2.58969655190E+05 -2.50830582653E+05 -0.04874  0.15591  0.03897  0.02964 -0.10243 -0.07080 -0.15371 -0.14845 -0.17232 -0.22629 -0.15310 -0.11091
6   5   1    3200  33.6770 08:23:09 -2.55366295174E+05 -2.50830582653E+05 -0.04874  0.15591 -0.07080 -0.10243  0.02964  0.03897 -0.15371 -0.14845 -0.11091 -0.15310 -0.22629 -0.17232
6   5   1    6400  31.9325 08:23:09 -2.57887524480E+05 -2.49855512658E+05  0.35771  0.29967  0.38963  0.33352 -0.03358 -0.03296 -0.32281 -0.18576 -0.24063 -0.22440 -0.89678 -0.85350
6   5   1   12800  30.9976 09:23:09 -2.56457634712E+05 -2.49296785432E+05  0.39721  0.43819  0.36073  0.35726 -0.03386 -0.03189 -0.22019 -0.46754 -0.29833 -0.40328 -0.88687 -0.89230
6   5   2   25600  23.4607 09:23:09 -2.51253603443E+05 -2.49169337368E+05  0.39931  0.33853  0.40748  0.32672 -0.03016 -0.03123 -0.32480 -0.34661 -0.22596 -0.32488 -0.88780 -0.88812
6   5   3   32000  12.4339 10:23:09 -2.52270735160E+05 -2.49169337368E+05  0.46105  0.31190  0.42603 -0.05473 -0.05561  0.41999 -0.19083 -0.32745 -0.46754 -0.82606 -0.91185 -0.22889
6   5   4   51200  12.2450 11:23:09 -2.51824923694E+05 -2.48018654987E+05  1.00000  0.34002  0.41286 -0.07993  1.00000  0.44444  0.00000 -0.23939 -0.46754 -0.89700  0.00000 -0.64854
6   5   5   68000  17.5051 12:23:09 -2.48656057742E+05 -2.44521694683E+05  0.23471  1.00000  0.54738 -0.17501  0.33265  0.36108 -0.33247  0.00000 -0.90489 -0.88868 -0.22402 -0.46754
6   5   7  100000   8.8720 14:23:09 -2.47315176830E+05 -2.44521694683E+05  0.34113  0.23325  0.54680 -0.17641  1.00000  0.39274 -0.20859 -0.32972 -0.90489 -0.90098  0.00000 -0.54822
6   5   7  102400   8.2939 14:23:09 -2.46399261497E+05 -2.44521694683E+05  0.34113  0.23325  0.54680 -0.17641  1.00000  0.39274 -0.20859 -0.32972 -0.90489 -0.90098  0.00000 -0.54822
6   5   8  118737   0.3000 15:23:09 -2.46770474385E+05 -2.43346353174E+05  0.23355  0.44386  0.54164 -0.18990  0.38872  0.35298 -0.30066 -0.87865 -0.90489 -0.88868 -0.21397 -0.46754
