K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   5   1       0   1.0000 27:19:09 -3.10407663485E+05 -3.10407663485E+05  0.02751 -0.09424  0.09709  0.10017 -0.12976 -0.10919 -0.15612 -0.18885 -0.16941 -0.17396
5   5   1     100   0.9901 27:19:09 -3.04366690283E+05 -3.04366690283E+05  0.02751  0.10017 -0.09424  0.09709 -0.12976 -0.10919 -0.16941 -0.15612 -0.18885 -0.17396
5   5   1     200  28.8557 27:19:09 -2.76695827584E+05 -2.76695827584E+05  0.02751  0.09709 -0.09424  0.10017 -0.12976 -0.10919 -0.18885 -0.15612 -0.16941 -0.17396
5   5   1     400  32.4190 27:19:09 -2.58188580311E+05 -2.56179975589E+05 -0.12976 -0.09424  0.10017  0.09709  0.02751 -0.17396 -0.15612 -0.16941 -0.18885 -0.10919
5   5   1     800  34.3321 27:19:09 -2.50502375085E+05 -2.49880538856E+05 -0.09424  0.09709 -0.12976  0.10017  0.02751 -0.15612 -0.18885 -0.17396 -0.16941 -0.10919
5   5   1    1600  33.7914 27:19:09 -2.52219978894E+05 -2.48718464243E+05 -0.09424 -0.12976  0.09709  0.10017  0.02751 -0.15612 -0.17396 -0.18885 -0.16941 -0.10919
5   5   1    3200  34.3955 27:19:09 -2.49865847442E+05 -2.45385444800E+05  0.34297  0.24193  0.34244 -0.16335  0.24167 -0.21069 -0.31372 -0.34678 -0.88868 -0.29837
5   5   1    6400  36.9005 27:19:09 -2.54363528729E+05 -2.45385444800E+05  0.25002  0.28186  0.28160 -0.16765  0.36800 -0.22435 -0.16952 -0.32891 -0.88868 -0.37637
5   5   2   12800  34.2344 28:19:09 -2.48669461813E+05 -2.45385444800E+05  0.33161  0.32017  0.22464  0.46783 -0.18769 -0.20215 -0.22671 -0.35084 -0.69222 -0.88868
5   5   3   25600  28.0993 28:19:09 -2.49161260980E+05 -2.45385444800E+05  0.48215  0.41861  0.35787  0.00095  0.00677 -0.54133 -0.21734 -0.37660 -0.87651 -0.92208
5   5   4   28000  17.4393 29:19:09 -2.47580311106E+05 -2.45385444800E+05  0.00095  0.35787  0.41861  0.00677  0.48215 -0.87651 -0.37660 -0.21734 -0.92208 -0.54133
5   5   5   51200  22.4551 30:19:09 -2.53404929787E+05 -2.44248688292E+05  0.38271  0.00601  0.40528  0.49143  0.00316 -0.27399 -0.86216 -0.16865 -0.66228 -0.89757
5   5   6   60000  16.4712 31:19:09 -2.51120038635E+05 -2.43659490548E+05  0.01231  0.39928  0.00885  0.41877  0.48889 -0.92015 -0.23289 -0.87729 -0.50942 -0.54822
5   5   8   92000   6.1728 33:19:09 -2.45620971338E+05 -2.41932334219E+05  0.26733  0.31056 -0.14381  0.40274  0.37804 -0.31010 -0.41780 -0.88868 -0.24096 -0.46754
5   5   9  102400  13.1879 33:19:09 -2.47473345079E+05 -2.41932334219E+05  0.28923  0.26041 -0.15456  0.39287  0.37220 -0.27530 -0.38262 -0.88868 -0.21348 -0.46754
5   5  10  115712   6.8000 34:19:09 -2.41928779531E+05 -2.41928779531E+05  0.35364  0.24000  0.54779 -0.17393  0.39053 -0.19672 -0.39189 -0.90489 -0.88868 -0.54133
5   5  10  120000   6.4369 35:19:09 -2.42264810669E+05 -2.41821351199E+05  0.36418  0.23705  0.54664 -0.17694  0.36003 -0.20701 -0.38154 -0.90489 -0.88868 -0.46754
5   5  11  133400   6.0000 35:19:09 -2.42574235305E+05 -2.41821351199E+05  0.37208  0.22950  0.54468 -0.18203  0.35726 -0.21533 -0.33673 -0.90489 -0.88868 -0.46754
5   5  12  141475   5.1000 36:19:09 -2.42179993026E+05 -2.41821351199E+05  0.36727  0.22971  0.54519 -0.18069  0.35799 -0.21175 -0.34136 -0.90489 -0.88868 -0.46754
5   5  12  152000   5.2770 37:19:09 -2.42208093486E+05 -2.41821351199E+05  0.38656  0.22695  0.54406 -0.18362  0.35640 -0.21057 -0.34527 -0.90489 -0.88868 -0.46754
5   5  13  159251   5.1000 37:19:09 -2.42755640435E+05 -2.41821351199E+05  0.38979  0.22407  0.54180 -0.18950  0.30849 -0.22314 -0.33666 -0.90489 -0.88868 -0.31864
5   5  14  167238   4.1000 38:19:09 -2.42005788369E+05 -2.41821351199E+05  0.39650  0.22577  0.54298 -0.18644  0.35486 -0.22522 -0.32929 -0.90489 -0.88868 -0.46754
5   5  14  180000   4.1432 39:19:09 -2.41844768940E+05 -2.41821351199E+05  0.36715  0.23191  0.54564 -0.17952  0.35863 -0.21400 -0.35221 -0.90489 -0.88868 -0.46754
