K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   5   1       0   1.0000 51:31:09 -3.16484276667E+05 -3.16484276667E+05 -0.20758  0.07816 -0.17019  0.06978 -0.00158  0.09179 -0.05554  0.21140 -0.18084 -0.09941 -0.13601 -0.16392 -0.16825 -0.18289 -0.13118 -0.25099
8   5   1     100   2.9412 51:31:09 -3.08214852102E+05 -3.08214852102E+05 -0.20758  0.07816 -0.17019  0.06978  0.21140  0.09179 -0.05554 -0.00158 -0.18084 -0.09941 -0.13601 -0.16392 -0.25099 -0.18289 -0.13118 -0.16825
8   5   1     200  33.6634 51:31:09 -2.71072365252E+05 -2.70457843353E+05  0.06978  0.09179 -0.20758 -0.17019  0.21140 -0.05554  0.07816 -0.00158 -0.16392 -0.18289 -0.18084 -0.13601 -0.25099 -0.13118 -0.09941 -0.16825
8   5   1     400  34.0796 51:31:09 -2.59003734253E+05 -2.58786145531E+05  0.06978  0.09179 -0.20758 -0.17019 -0.00158  0.21140 -0.05554  0.07816 -0.16392 -0.18289 -0.18084 -0.13601 -0.16825 -0.25099 -0.13118 -0.09941
8   5   1     800  28.9277 51:31:09 -2.56504606331E+05 -2.54404455108E+05  0.09179  0.21140  0.07816 -0.17019 -0.20758 -0.00158 -0.05554  0.06978 -0.18289 -0.25099 -0.09941 -0.13601 -0.18084 -0.16825 -0.13118 -0.16392
8   5   1    1600  27.7154 51:31:09 -2.60247333097E+05 -2.54404455108E+05 -0.20758  0.21140  0.07816  0.09179 -0.05554 -0.00158 -0.17019  0.06978 -0.18084 -0.25099 -0.09941 -0.18289 -0.13118 -0.16825 -0.13601 -0.16392
8   5   1    3200  30.0437 51:31:09 -2.57600244441E+05 -2.54404455108E+05  0.09179  0.07816 -0.00158 -0.20758  0.21140 -0.17019 -0.05554  0.06978 -0.18289 -0.09941 -0.16825 -0.18084 -0.25099 -0.13601 -0.13118 -0.16392
8   5   1    6400  28.6317 51:31:09 -2.62132749144E+05 -2.54404455108E+05  0.09179  0.21140  0.07816 -0.17019 -0.00158 -0.05554 -0.20758  0.06978 -0.18289 -0.25099 -0.09941 -0.13601 -0.16825 -0.13118 -0.18084 -0.16392
8   5   1   12800  27.9331 52:31:09 -2.57881126808E+05 -2.54404455108E+05  0.50881  0.37587  0.02501  0.02965  0.49349  0.02640 -0.23944  0.43166 -0.22255 -0.29370 -0.88893 -0.90647 -0.54133 -0.88433 -0.12750 -0.44721
8   5   2   25600  27.4611 52:31:09 -2.58565842836E+05 -2.54404455108E+05  0.43635  0.49359  0.02051  0.00787  1.00000  0.39225  0.02895  0.46965 -0.51163 -0.54822 -0.85620 -0.90389  0.00000 -0.27854 -0.96202 -0.22324
8   5   2   28000  20.0434 53:31:09 -2.58628704086E+05 -2.54404455108E+05  0.43635  0.46965  0.02051  0.00787  0.02895  1.00000  0.39225  0.49359 -0.51163 -0.22324 -0.85620 -0.90389 -0.96202  0.00000 -0.27854 -0.54822
8   5   2   51200  18.8173 54:31:09 -2.59102469301E+05 -2.51285852916E+05  0.46004  0.44786  0.52242 -0.10126  0.31822  0.52853 -0.11677  0.28302 -0.23306 -0.72348 -0.69204 -0.88126 -0.21330 -0.87945 -0.91706 -0.30300
8   5   3   64000  10.4738 55:31:09 -2.53064912664E+05 -2.51285852916E+05  0.34013  0.35164  0.46062  0.60838 -0.01575 -0.02021  0.56593 -0.01164 -0.30473 -0.31134 -0.21585 -0.90489 -0.91764 -0.84977 -0.87945 -0.92725
8   5   4  100000  17.9329 57:31:09 -2.53875804717E+05 -2.51235736342E+05  0.43340 -0.02899  0.37660 -0.03301  0.47679  1.00000  1.00000  0.55901 -0.56576 -0.80047 -0.24809 -0.91217 -0.56210  0.00000  0.00000 -0.87945
8   5   4  102400  17.9794 57:31:09 -2.53655336849E+05 -2.50703633499E+05  0.32630  0.23763  0.39336  0.54244 -0.18811  1.00000  1.00000  0.49285 -0.19897 -0.32468 -0.66228 -0.90489 -0.89261  0.00000  0.00000 -0.87945
8   5   5  127172  12.6000 58:31:09 -2.57548175686E+05 -2.50703633499E+05  1.00000  0.34024  1.00000 -0.07739  0.45458  1.00000  0.41438  1.00000  0.00000 -0.23287  0.00000 -0.90754 -0.69387  0.00000 -0.46754  0.00000
8   5   5  132000   7.2804 59:31:09 -2.56482698603E+05 -2.50703633499E+05  0.34146  0.44095 -0.08405  1.00000  1.00000  1.00000  0.53718  1.00000 -0.24045 -0.63441 -0.88429  0.00000  0.00000  0.00000 -0.87945  0.00000
8   5   6  143893  12.0000 59:31:09 -2.52932225253E+05 -2.50703633499E+05  0.31046  0.42819  0.47241 -0.12589  1.00000  1.00000  1.00000  0.51804 -0.23475 -0.56210 -0.87865 -0.89133  0.00000  0.00000  0.00000 -0.87945
8   5   6  176000   6.1542 01:32:09 -2.55821527920E+05 -2.49365473566E+05  0.33855 -0.07470  1.00000  0.49648  1.00000  1.00000  1.00000  0.44394 -0.23323 -0.90002  0.00000 -0.87865  0.00000  0.00000  0.00000 -0.54822
8   5   7  180034   7.5000 01:32:09 -2.51927671794E+05 -2.49365473566E+05  0.33855  1.00000  1.00000 -0.07470  0.49648  1.00000  1.00000  0.44394 -0.23323  0.00000  0.00000 -0.90002 -0.87865  0.00000  0.00000 -0.54822
8   5   7  212000   8.6496 03:32:09 -2.52373609543E+05 -2.49236714228E+05  1.00000  0.41798  0.30798  0.58725 -0.06838 -0.07928  0.45277  0.54252  0.00000 -0.20994 -0.34325 -0.90489 -0.89850 -0.84657 -0.66228 -0.87945
8   5   8  213885   9.2000 03:32:09 -2.50638572079E+05 -2.49236714228E+05  0.41798  0.45277 -0.07928  0.30798  0.58725 -0.06838  1.00000  0.54252 -0.20994 -0.66228 -0.84657 -0.34325 -0.90489 -0.89850  0.00000 -0.87945
8   5   9  245771   4.2000 04:32:09 -2.51484818038E+05 -2.49095920527E+05  0.27674  0.39418  0.54306 -0.18684  0.39912  1.00000  1.00000  0.49354 -0.23917 -0.66228 -0.90489 -0.88407 -0.56210  0.00000  0.00000 -0.87945
8   5   9  252000   3.9679 05:32:09 -2.52322588108E+05 -2.49095920527E+05  0.35457  0.24071  0.54740 -0.17575  1.00000  1.00000  1.00000  0.36111 -0.20529 -0.37875 -0.90489 -0.90028  0.00000  0.00000  0.00000 -0.46754
8   5  11  276246   4.1000 06:32:09 -2.49979754031E+05 -2.49095920527E+05  0.40188  0.23373  0.39239  0.48845 -0.18960  1.00000  1.00000  0.49204 -0.22724 -0.33308 -0.66228 -0.70132 -0.90098  0.00000  0.00000 -0.87945
8   5  11  288000   3.6218 07:32:09 -2.51569844717E+05 -2.49095920527E+05  0.44058  0.30838  0.45307  0.58748 -0.07206  1.00000 -0.06800  0.54277 -0.22238 -0.34675 -0.66228 -0.90489 -0.86909  0.00000 -0.93451 -0.87945
8   5  13  321941   4.7000 08:32:09 -2.49670939775E+05 -2.49095920527E+05  0.39471  0.39100  0.23566  0.54067 -0.18936  1.00000  1.00000  0.49088 -0.22527 -0.66228 -0.30987 -0.90489 -0.89008  0.00000  0.00000 -0.87945
8   5  13  328000   3.3061 09:32:09 -2.49413758025E+05 -2.49095920527E+05  0.40327  0.39034  0.23176  0.54017 -0.19460  1.00000  1.00000  0.38386 -0.23002 -0.66228 -0.32427 -0.90489 -0.88189  0.00000  0.00000 -0.54822
8   5  14  330031   0.0000 09:32:09 -2.49531980998E+05 -2.49095920527E+05  0.40327  0.39034  0.23176  0.54017 -0.19460  1.00000  1.00000  0.38386 -0.23002 -0.66228 -0.32427 -0.90489 -0.88189  0.00000  0.00000 -0.54822
8   5  15  330871   0.0000 09:32:09 -2.49531980998E+05 -2.49095920527E+05  0.40327  0.39034  0.23176  0.54017 -0.19460  1.00000  1.00000  0.38386 -0.23002 -0.66228 -0.32427 -0.90489 -0.88189  0.00000  0.00000 -0.54822
8   5  16  331719   0.0000 09:32:09 -2.49531980998E+05 -2.49095920527E+05  0.40327  0.39034  0.23176  0.54017 -0.19460  1.00000  1.00000  0.38386 -0.23002 -0.66228 -0.32427 -0.90489 -0.88189  0.00000  0.00000 -0.54822
8   5  17  332568   0.0000 09:32:09 -2.49531980998E+05 -2.49095920527E+05  0.40327  0.39034  0.23176  0.54017 -0.19460  1.00000  1.00000  0.38386 -0.23002 -0.66228 -0.32427 -0.90489 -0.88189  0.00000  0.00000 -0.54822
8   5  18  333424   0.0000 09:32:09 -2.49531980998E+05 -2.49095920527E+05  0.41034  0.38949  0.22925  0.53952 -0.19627  1.00000  1.00000  0.34999 -0.23616 -0.66228 -0.32985 -0.90489 -0.88189  0.00000  0.00000 -0.46754
8   5  19  334258   0.9000 09:32:09 -2.49460500888E+05 -2.49095920527E+05  0.41034  0.22925  0.38949  0.53952 -0.19627  1.00000  1.00000  0.34999 -0.23616 -0.32985 -0.66228 -0.90489 -0.88189  0.00000  0.00000 -0.46754
8   5  20  357402   0.9000 10:32:09 -2.49344515536E+05 -2.49095920527E+05  0.40498  0.38984  0.22888  0.53979 -0.19557  1.00000  1.00000  0.35037 -0.22860 -0.66228 -0.33846 -0.90489 -0.88189  0.00000  0.00000 -0.46754
8   5  20  372000   0.9455 11:32:09 -2.49421449489E+05 -2.49095920527E+05  0.40827  0.38982  0.22859  0.53978 -0.19561  1.00000  1.00000  0.35035 -0.23221 -0.66228 -0.33979 -0.90489 -0.88189  0.00000  0.00000 -0.46754
8   5  21  378484   0.7000 11:32:09 -2.49388896219E+05 -2.49095920527E+05  0.40839  0.38995  0.22803  0.53987 -0.19472  1.00000  1.00000  0.35048 -0.23221 -0.66228 -0.34539 -0.90489 -0.88738  0.00000  0.00000 -0.46754
8   5  22  404717   0.7000 12:32:09 -2.49034009796E+05 -2.48980350713E+05  0.41278  0.38956  0.22933  0.53958 -0.19217  1.00000  1.00000  0.35007 -0.23220 -0.66228 -0.33430 -0.90489 -0.89008  0.00000  0.00000 -0.46754
8   5  22  408000   0.7635 13:32:09 -2.49322789252E+05 -2.48980350713E+05  0.41425  0.38959  0.22941  0.53960 -0.19212  1.00000  1.00000  0.35010 -0.23445 -0.66228 -0.33478 -0.90489 -0.89008  0.00000  0.00000 -0.46754
8   5  23  427877   0.6000 14:32:09 -2.49034009796E+05 -2.48980350713E+05  0.40835  0.38991  0.22870  0.53984 -0.19150  1.00000  1.00000  0.35044 -0.23221 -0.66228 -0.33979 -0.90489 -0.89008  0.00000  0.00000 -0.46754
8   5  24  445691   0.6000 14:32:09 -2.49034009796E+05 -2.48980350713E+05  0.40835  0.38991  0.22870  0.53984 -0.19150  1.00000  1.00000  0.35044 -0.23221 -0.66228 -0.33979 -0.90489 -0.89008  0.00000  0.00000 -0.46754
8   5  24  456000   0.6335 15:32:09 -2.49034009796E+05 -2.48980350713E+05  0.41425  0.38959  0.22941  0.53960 -0.19212  1.00000  1.00000  0.35010 -0.23445 -0.66228 -0.33478 -0.90489 -0.89008  0.00000  0.00000 -0.46754
8   5  25  468864   0.4000 15:32:09 -2.49044184215E+05 -2.48980350713E+05  0.41425  0.38959  0.22941  0.53960 -0.19212  1.00000  1.00000  0.35010 -0.23445 -0.66228 -0.33478 -0.90489 -0.89008  0.00000  0.00000 -0.46754
8   5  26  492000   0.5263 17:32:09 -2.49034009796E+05 -2.48980350713E+05  0.41425  0.38959  0.22941  0.53960 -0.19212  1.00000  1.00000  0.35010 -0.23445 -0.66228 -0.33478 -0.90489 -0.89008  0.00000  0.00000 -0.46754
8   5  27  536000   0.0000 19:32:09 -2.48807520338E+05 -2.48807520338E+05  0.41458  0.38993  0.22984  0.53986 -0.19437  1.00000  1.00000  0.35046 -0.23445 -0.66228 -0.33478 -0.90489 -0.91880  0.00000  0.00000 -0.46754
8   5  27  536626   0.1000 19:32:09 -2.48817694756E+05 -2.48807520338E+05  0.41458  0.38993  0.22984  0.53986 -0.19437  1.00000  1.00000  0.35046 -0.23445 -0.66228 -0.33478 -0.90489 -0.91880  0.00000  0.00000 -0.46754
8   5  29  584000   0.3350 21:32:09 -2.48807520338E+05 -2.48807520338E+05  0.40868  0.39025  0.22913  0.54010 -0.19374  1.00000  1.00000  0.35080 -0.23221 -0.66228 -0.33979 -0.90489 -0.91880  0.00000  0.00000 -0.46754
8   5  30  586890   0.5000 21:32:09 -2.48807520338E+05 -2.48807520338E+05  0.41458  0.38993  0.22984  0.53986 -0.19437  1.00000  1.00000  0.35046 -0.23445 -0.66228 -0.33478 -0.90489 -0.91880  0.00000  0.00000 -0.46754
8   5  31  595638   0.5000 21:32:09 -2.48807520338E+05 -2.48807520338E+05  0.40868  0.39025  0.22913  0.54010 -0.19374  1.00000  1.00000  0.35080 -0.23221 -0.66228 -0.33979 -0.90489 -0.91880  0.00000  0.00000 -0.46754
