K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   1   1       0   1.0000 38:21:09 -3.11841036653E+05 -3.11841036653E+05 -0.06591  0.04534  0.24579 -0.10879 -0.03868 -0.07482 -0.19593 -0.11745 -0.20855 -0.13562 -0.14973 -0.16562
6   1   1     100   1.9802 38:21:09 -3.09671819574E+05 -3.09671819574E+05 -0.06591  0.04534  0.24579 -0.10879 -0.03868 -0.07482 -0.19593 -0.11745 -0.20855 -0.13562 -0.14973 -0.16562
6   1   1     200  29.7030 38:21:09 -2.76278075135E+05 -2.75937168214E+05  0.24579  0.04534 -0.06591 -0.07482 -0.03868 -0.10879 -0.20855 -0.11745 -0.19593 -0.16562 -0.14973 -0.13562
6   1   1     400  32.0896 38:21:09 -2.61892443745E+05 -2.61868131826E+05  0.24579 -0.07482 -0.06591 -0.10879  0.04534 -0.03868 -0.20855 -0.16562 -0.19593 -0.13562 -0.11745 -0.14973
6   1   1     800  33.6658 38:21:09 -2.58163524636E+05 -2.57670700520E+05 -0.07482 -0.06591  0.24579  0.04534 -0.10879 -0.03868 -0.16562 -0.19593 -0.20855 -0.11745 -0.13562 -0.14973
6   1   1    1600  32.6467 38:21:09 -2.55531289063E+05 -2.54193722222E+05  0.24579 -0.06591 -0.03868  0.04534 -0.10879 -0.07482 -0.20855 -0.19593 -0.14973 -0.11745 -0.13562 -0.16562
6   1   1    3200  33.0731 38:21:09 -2.58028711861E+05 -2.51567428515E+05  0.04534 -0.06591 -0.07482  0.24579 -0.03868 -0.10879 -0.11745 -0.19593 -0.16562 -0.20855 -0.14973 -0.13562
6   1   1    6400  29.0066 38:21:09 -2.56701977447E+05 -2.48673641739E+05  0.38977  0.35343 -0.03062  0.46367 -0.03321  0.35482 -0.52025 -0.25754 -0.81484 -0.21543 -0.90056 -0.32537
6   1   1   12800  29.2845 38:21:09 -2.56115725764E+05 -2.48673641739E+05  0.37617  0.30812  0.33636  0.45911 -0.06007 -0.05603 -0.18805 -0.27097 -0.27915 -0.28482 -0.89837 -0.86830
6   1   2   25600  23.5394 39:21:09 -2.52584777881E+05 -2.47554226672E+05  0.47046  0.44000  0.33382 -0.02331 -0.02785  0.39271 -0.54822 -0.59709 -0.29353 -0.89491 -0.88426 -0.22744
