K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   3   1       0   1.0000 39:10:09 -3.06343068215E+05 -3.06343068215E+05 -0.00797  0.04168 -0.04572 -0.15546 -0.13593 -0.17156
3   3   1     100   1.0000 39:10:09 -2.91909062791E+05 -2.91909062791E+05 -0.00797  0.04168 -0.04572 -0.15546 -0.13593 -0.17156
3   3   1     200  16.5854 39:10:09 -2.57349765577E+05 -2.57349765577E+05 -0.00797 -0.04572  0.04168 -0.15546 -0.17156 -0.13593
3   3   1     400  10.7399 39:10:09 -2.47345110316E+05 -2.45999756723E+05 -0.00797  0.04168 -0.04572 -0.15546 -0.13593 -0.17156
3   3   1     800  21.6981 39:10:09 -2.49075897002E+05 -2.45999756723E+05 -0.00797  0.04168 -0.04572 -0.15546 -0.13593 -0.17156
3   3   1    1600  28.4415 39:10:09 -2.48835117220E+05 -2.45999756723E+05  0.36911  0.31537 -0.03441 -0.21895 -0.30205 -0.88868
3   3   1    3200  30.5325 39:10:09 -2.47113227559E+05 -2.45704497914E+05  0.36198  0.32011 -0.04826 -0.21006 -0.22349 -0.88868
3   3   1    6400  34.1138 39:10:09 -2.50539054898E+05 -2.45569731472E+05  0.32240  0.35257 -0.05038 -0.21018 -0.19366 -0.88868
3   3   2   12800  25.8876 40:10:09 -2.52749280337E+05 -2.44731092474E+05  0.40648  0.32083 -0.05467 -0.18766 -0.25881 -0.88868
3   3   4   25600  21.7792 41:10:09 -2.48742272517E+05 -2.43930837384E+05  0.40427  0.07308  0.06908 -0.19785 -0.88924 -0.88803
3   3   5   28000  24.2268 41:10:09 -2.51082038118E+05 -2.43217877000E+05  0.36638 -0.00427  0.14193 -0.21355 -0.90098 -0.11284
3   3   8   51200  17.9936 43:10:09 -2.46097501641E+05 -2.43123915902E+05  0.38054  0.30073 -0.04267 -0.20797 -0.25812 -0.88868
3   3   8   52000  18.0286 43:10:09 -2.45945258737E+05 -2.43123915902E+05  0.38054  0.30073 -0.04267 -0.20797 -0.25812 -0.88868
3   3  11   72000   9.3116 45:10:09 -2.43114598959E+05 -2.42289859457E+05  0.40646  0.31781 -0.04496 -0.19896 -0.33707 -0.88868
3   3  14   88000   6.3251 47:10:09 -2.42455551354E+05 -2.42289859457E+05  0.40326  0.32579 -0.04129 -0.19458 -0.39219 -0.88868
3   3  16  102400   4.7871 48:10:09 -2.42682779145E+05 -2.42289859457E+05  0.41435  0.31862 -0.04560 -0.20675 -0.33979 -0.88868
3   3  17  106653   5.9000 49:10:09 -2.42358337730E+05 -2.42289859457E+05  0.41737  0.31618 -0.04703 -0.20490 -0.32861 -0.88868
3   3  17  108000   5.4226 49:10:09 -2.42881736146E+05 -2.42289859457E+05  0.41644  0.31793 -0.04631 -0.20912 -0.33330 -0.88868
3   3  18  112921   2.7000 49:10:09 -2.42842594766E+05 -2.42289859457E+05  0.43569  0.31939 -0.05562 -0.19349 -0.28934 -0.88868
3   3  19  119115   2.1000 50:10:09 -2.42562908925E+05 -2.42289859457E+05  0.43057  0.31979 -0.05371 -0.19364 -0.30089 -0.88868
3   3  20  125347   3.9000 50:10:09 -2.42520392193E+05 -2.42289859457E+05  0.40381  0.32357 -0.04212 -0.19393 -0.38084 -0.88868
3   3  20  128000   4.1298 51:10:09 -2.42447646631E+05 -2.42289859457E+05  0.41212  0.31953 -0.04408 -0.20417 -0.35441 -0.88868
3   3  21  131553   3.3000 51:10:09 -2.42484947105E+05 -2.42289859457E+05  0.41160  0.31977 -0.04412 -0.20190 -0.35634 -0.88868
3   3  22  137825   3.8000 52:10:09 -2.42469488652E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   3  23  144035   2.2000 52:10:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3  23  148000   2.8350 53:10:09 -2.42446364252E+05 -2.42289859457E+05  0.40912  0.32198 -0.04344 -0.20019 -0.36524 -0.88868
3   3  24  150227   1.8000 53:10:09 -2.42324346283E+05 -2.42289859457E+05  0.41276  0.31893 -0.04486 -0.20287 -0.34838 -0.88868
3   3  25  156387   1.9000 53:10:09 -2.42293162420E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   3  26  162483   2.0000 54:10:09 -2.42289859457E+05 -2.42289859457E+05  0.41276  0.31893 -0.04486 -0.20287 -0.34838 -0.88868
3   3  27  168000   3.7879 55:10:09 -2.42396759501E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   3  27  168557   2.3000 55:10:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   3  29  180704   2.1000 56:10:09 -2.42344693828E+05 -2.42289859457E+05  0.41644  0.31793 -0.04631 -0.20912 -0.33330 -0.88868
3   3  30  188000   1.3274 57:10:09 -2.42369751833E+05 -2.42289859457E+05  0.42260  0.31499 -0.04852 -0.20819 -0.31958 -0.88868
3   3  31  192721   1.0000 57:10:09 -2.42293162420E+05 -2.42289859457E+05  0.41133  0.32046 -0.04412 -0.20337 -0.35544 -0.88868
3   3  32  198718   0.7000 58:10:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
