K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   2   1       0   1.0000 25:29:10 -4.38367699890E+05 -4.38367699890E+05  0.02006 -0.14741  0.03101  0.10772  0.07398 -0.07393 -0.14303 -0.11908 -0.16308 -0.10581 -0.10971 -0.14836
6   2   1     100   1.9802 25:29:10 -4.35484842010E+05 -4.35484842010E+05  0.02006 -0.14741  0.03101  0.10772  0.07398 -0.07393 -0.14303 -0.11908 -0.16308 -0.10581 -0.10971 -0.14836
6   2   1     200  31.1881 25:29:10 -3.95285894941E+05 -3.95097886263E+05  0.03101  0.10772  0.07398 -0.14741  0.02006 -0.07393 -0.16308 -0.10581 -0.10971 -0.11908 -0.14303 -0.14836
6   2   1     400  35.0746 25:29:10 -3.78276008783E+05 -3.76266564597E+05  0.03101  0.10772  0.02006  0.07398 -0.14741 -0.07393 -0.16308 -0.10581 -0.14303 -0.10971 -0.11908 -0.14836
6   2   1     800  37.9052 25:29:10 -3.70473346075E+05 -3.68764832473E+05  0.10772  0.03101  0.02006 -0.07393 -0.14741  0.07398 -0.10581 -0.16308 -0.14303 -0.14836 -0.11908 -0.10971
6   2   1    1600  41.7603 25:29:10 -3.69378256456E+05 -3.67868315632E+05  0.03101 -0.14741  0.10772  0.02006  0.07398 -0.07393 -0.16308 -0.11908 -0.10581 -0.14303 -0.10971 -0.14836
6   2   1    3200  41.2867 25:29:10 -3.75375084788E+05 -3.66962353276E+05  0.03101 -0.14741  0.10772  0.02006 -0.07393  0.07398 -0.16308 -0.11908 -0.10581 -0.14303 -0.14836 -0.10971
6   2   1    6400  39.8938 25:29:10 -3.71641642430E+05 -3.65673997194E+05  0.38583  0.37585  0.04558  0.03340  0.04398  0.43128 -0.25936 -0.18309 -0.89513 -0.90592 -0.87067 -0.14709
6   2   2   12800  30.7971 25:29:10 -3.63388438558E+05 -3.62406722620E+05  0.40711  0.38523 -0.04690 -0.04070  0.32030  0.34046 -0.35658 -0.16233 -0.90664 -0.87730 -0.20199 -0.19596
6   2   3   25600  33.5775 26:29:10 -3.70332535675E+05 -3.62381574075E+05  0.37201  0.42962  0.35281  0.00610  0.00103  1.00000 -0.15735 -0.34288 -0.20642 -0.90347 -0.90497  0.00000
