K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   6   2   36000  34.1901 15:51:10 -3.78113970755E+05 -3.70974366009E+05  0.32163  0.54518  0.30201  0.41079 -0.05135 -0.05782  1.00000  1.00000  0.28962 -0.14920 -0.88116 -0.27326 -0.50326 -0.93524 -0.87583  0.00000  0.00000 -0.11625
9   6   4   72000  32.0175 17:51:10 -3.77578738599E+05 -3.69626302018E+05  0.42985  0.39333  0.06517  0.07027  1.00000  1.00000  0.06737  1.00000  1.00000 -0.17622 -0.21173 -0.88008 -0.96400  0.00000  0.00000 -0.76974  0.00000  0.00000
9   6   5  108000  21.3561 19:51:10 -3.71801155562E+05 -3.65772537299E+05  0.32042  0.43375  0.26263 -0.14284  1.00000  1.00000  1.00000  1.00000  0.37377 -0.20483 -0.39636 -0.24155 -0.89199  0.00000  0.00000  0.00000  0.00000 -0.47348
9   6   6  120840   9.7000 19:51:10 -3.67556781314E+05 -3.65772537299E+05  0.28603  0.38021  1.00000 -0.10245  1.00000  1.00000  1.00000  0.52423  1.00000 -0.22375 -0.22828  0.00000 -0.89075  0.00000  0.00000  0.00000 -0.88116  0.00000
9   6   7  139801  10.4000 20:51:10 -3.70000363818E+05 -3.65772537299E+05  0.35628  0.41320  0.00011  0.00425  1.00000  1.00000  0.45395  1.00000  1.00000 -0.22583 -0.21735 -0.89611 -0.83827  0.00000  0.00000 -0.47348  0.00000  0.00000
9   6   7  144000  13.4307 21:51:10 -3.68808375116E+05 -3.65772537299E+05  0.29289  0.36652 -0.09699  1.00000  1.00000  1.00000  1.00000  0.42919  1.00000 -0.22990 -0.21378 -0.89109  0.00000  0.00000  0.00000  0.00000 -0.55353  0.00000
9   6   8  166916   9.5000 22:51:10 -3.68660658320E+05 -3.65772537299E+05  0.25630  0.36674  1.00000 -0.14914  1.00000  0.56934  1.00000  1.00000  0.40007 -0.23599 -0.21846  0.00000 -0.88499  0.00000 -0.81409  0.00000  0.00000 -0.54669
9   6   8  180000   8.1106 23:51:10 -3.64392951249E+05 -3.63531671123E+05  0.24036  1.00000  0.36235  0.54246  1.00000 -0.17668  1.00000  1.00000  0.35709 -0.22965  0.00000 -0.21288 -0.90638  0.00000 -0.90053  0.00000  0.00000 -0.47348
9   6   8  220000   7.9480 25:51:10 -3.60737743524E+05 -3.59549246180E+05  0.38210  0.29952  0.20375  0.51811 -0.23940  0.37693  1.00000  1.00000  0.32287 -0.43677 -0.19996 -0.27477 -0.90638 -0.88646 -0.39850  0.00000  0.00000 -0.47348
9   6   9  255439   5.4000 27:51:10 -3.60516300528E+05 -3.58679457900E+05  0.38162  0.30827  0.20203  0.51774 -0.24052  1.00000  0.37453  1.00000  0.32235 -0.43677 -0.19686 -0.27306 -0.90638 -0.89750  0.00000 -0.41775  0.00000 -0.47348
9   6   9  256000   5.3518 27:51:10 -3.59788212970E+05 -3.58679457900E+05  0.38162  0.30827  0.20203  0.51774 -0.24052  1.00000  0.37453  1.00000  0.32235 -0.43677 -0.19686 -0.27306 -0.90638 -0.89750  0.00000 -0.41775  0.00000 -0.47348
9   6  11  290335   2.7000 28:51:10 -3.60068280274E+05 -3.58679457900E+05  0.45168  0.32288  0.19960  0.51718  1.00000  1.00000 -0.24148  0.37573  0.35190 -0.67994 -0.20094 -0.26648 -0.90638  0.00000  0.00000 -0.90122 -0.39850 -0.54669
9   6  11  296000   2.3352 29:51:10 -3.59671580257E+05 -3.58679457900E+05  0.50394  0.33028  0.19793  0.51565 -0.24562  1.00000  0.37375  1.00000  0.31942 -0.87135 -0.22075 -0.26076 -0.90638 -0.90153  0.00000 -0.39850  0.00000 -0.47348
9   6  12  328000   2.7640 31:51:10 -3.59247383807E+05 -3.58679457900E+05  0.38129  0.32334  0.20239  0.51748 -0.23732  1.00000  0.37611  1.00000  0.32198 -0.43677 -0.20913 -0.27891 -0.90638 -0.89840  0.00000 -0.39850  0.00000 -0.47348
9   6  13  360000   5.1724 33:51:10 -3.56809923367E+05 -3.56565733746E+05  0.37134  0.36723  0.18349  0.24264  0.50972 -0.26108  0.34814  1.00000  0.31108 -0.43677 -0.24516 -0.32878 -0.26116 -0.90638 -0.88443 -0.37515  0.00000 -0.47348
9   6  13  360583   4.0000 33:51:10 -3.56797633250E+05 -3.56565733746E+05  0.37134  0.36723  0.24264  0.18349  0.50972 -0.26108  0.34814  1.00000  0.31108 -0.43677 -0.24516 -0.26116 -0.32878 -0.90638 -0.88443 -0.37515  0.00000 -0.47348
9   6  13  396000   3.7927 35:51:10 -3.56939872819E+05 -3.56526284135E+05  0.37113  0.36385  0.24046  0.18201  0.50956 -0.26098  1.00000  0.36588  0.31086 -0.43677 -0.23835 -0.25922 -0.33850 -0.90638 -0.90476  0.00000 -0.39850 -0.47348
9   6  14  415349   2.8000 36:51:10 -3.56771407728E+05 -3.56526284135E+05  0.37104  0.36849  0.17960  0.24063  0.50949 -0.26127  0.36578  1.00000  0.31076 -0.43677 -0.24083 -0.31292 -0.26593 -0.90638 -0.89122 -0.39850  0.00000 -0.47348
9   6  14  428000   3.2840 37:51:10 -3.57452084667E+05 -3.56526284135E+05  0.37193  0.34255  0.24510  0.17748  0.51018 -0.25950  0.38050  1.00000  0.31173 -0.43677 -0.22552 -0.25999 -0.33861 -0.90638 -0.89122 -0.36313  0.00000 -0.47348
9   6  15  440616   1.4000 37:51:10 -3.56641190248E+05 -3.56526284135E+05  0.37181  0.37132  0.24722  0.18240  0.51008 -0.25963  1.00000  0.34863  0.31160 -0.43677 -0.24550 -0.27571 -0.30457 -0.90638 -0.90476  0.00000 -0.37515 -0.47348
9   6  16  460000   1.8692 39:51:10 -3.56532472502E+05 -3.56526284135E+05  0.37154  0.37852  0.24563  0.18295  0.50987 -0.26017  1.00000  0.34835  0.31130 -0.43677 -0.24392 -0.26904 -0.32075 -0.90638 -0.90476  0.00000 -0.37515 -0.47348
9   6  17  496000   1.3001 41:51:10 -3.56677132010E+05 -3.56526284135E+05  0.37159  0.37207  0.24295  0.18336  0.50992 -0.26006  0.34841  1.00000  0.31136 -0.43677 -0.24161 -0.26116 -0.33450 -0.90638 -0.90476 -0.37515  0.00000 -0.47348
9   6  18  501202   1.1000 41:51:10 -3.56565733746E+05 -3.56526284135E+05  0.37051  0.37751  0.23971  0.18303  0.50907 -0.26204  0.36525  1.00000  0.31018 -0.43677 -0.24392 -0.25922 -0.33010 -0.90638 -0.90158 -0.39850  0.00000 -0.47348
9   6  19  509758   1.2000 41:51:10 -3.57083427117E+05 -3.56526284135E+05  0.37103  0.36322  0.24033  0.18106  0.50947 -0.26101  0.36577  1.00000  0.31074 -0.43677 -0.23553 -0.25922 -0.33818 -0.90638 -0.90158 -0.39850  0.00000 -0.47348
9   6  19  528000   1.0158 43:51:10 -3.56653634223E+05 -3.56526284135E+05  0.37062  0.37762  0.23984  0.18317  0.50916 -0.26200  1.00000  0.36536  0.31030 -0.43677 -0.24392 -0.25922 -0.33010 -0.90638 -0.90476  0.00000 -0.39850 -0.47348
9   6  20  535509   1.3000 43:51:10 -3.56942696596E+05 -3.56526284135E+05  0.37084  0.36355  0.24010  0.18163  0.50933 -0.26175  0.36558  1.00000  0.31053 -0.43677 -0.23835 -0.25922 -0.33850 -0.90638 -0.88533 -0.39850  0.00000 -0.47348
9   6  21  561174   0.9000 44:51:10 -3.56749669282E+05 -3.56526284135E+05  0.37082  0.36826  0.24008  0.18347  0.50931 -0.26143  0.36555  1.00000  0.31051 -0.43677 -0.24083 -0.25922 -0.33367 -0.90638 -0.90158 -0.39850  0.00000 -0.47348
9   6  21  564000   0.8151 45:51:10 -3.56659702252E+05 -3.56526284135E+05  0.37082  0.36826  0.24008  0.18347  0.50931 -0.26143  0.36555  1.00000  0.31051 -0.43677 -0.24083 -0.25922 -0.33367 -0.90638 -0.90158 -0.39850  0.00000 -0.47348
9   6  23  595352   0.3000 46:51:10 -3.56565733746E+05 -3.56526284135E+05  0.37051  0.37751  0.23971  0.18303  0.50907 -0.26204  0.36525  1.00000  0.31018 -0.43677 -0.24392 -0.25922 -0.33010 -0.90638 -0.90158 -0.39850  0.00000 -0.47348
9   6  23  600000   0.5190 47:51:10 -3.56565733746E+05 -3.56526284135E+05  0.37051  0.37751  0.23971  0.18303  0.50907 -0.26204  0.36525  1.00000  0.31018 -0.43677 -0.24392 -0.25922 -0.33010 -0.90638 -0.90158 -0.39850  0.00000 -0.47348
9   6  24  620779   0.3000 48:51:10 -3.56539010633E+05 -3.56526284135E+05  0.37062  0.37762  0.23984  0.18317  0.50916 -0.26200  1.00000  0.36536  0.31030 -0.43677 -0.24392 -0.25922 -0.33010 -0.90638 -0.90476  0.00000 -0.39850 -0.47348
9   6  25  636000   0.2950 49:51:10 -3.56572271877E+05 -3.56526284135E+05  0.37079  0.36916  0.24004  0.18260  0.50929 -0.26149  0.36552  1.00000  0.31048 -0.43677 -0.23992 -0.25922 -0.33371 -0.90638 -0.90158 -0.39850  0.00000 -0.47348
9   6  25  636278   0.3000 49:51:10 -3.56565733746E+05 -3.56526284135E+05  0.37079  0.36916  0.24004  0.18260  0.50929 -0.26149  0.36552  1.00000  0.31048 -0.43677 -0.23992 -0.25922 -0.33371 -0.90638 -0.90158 -0.39850  0.00000 -0.47348
9   6  26  662630   0.2000 50:51:10 -3.56532472502E+05 -3.56526284135E+05  0.37135  0.37835  0.24266  0.18412  0.50973 -0.26053  1.00000  0.34816  0.31110 -0.43677 -0.24392 -0.26116 -0.33010 -0.90638 -0.90476  0.00000 -0.37515 -0.47348
9   6  26  676000   0.3813 51:51:10 -3.56565733746E+05 -3.56526284135E+05  0.37051  0.37751  0.23971  0.18303  0.50907 -0.26204  0.36525  1.00000  0.31018 -0.43677 -0.24392 -0.25922 -0.33010 -0.90638 -0.90158 -0.39850  0.00000 -0.47348
9   6  28  711614   0.5000 52:51:10 -3.56532472502E+05 -3.56526284135E+05  0.37062  0.37762  0.23984  0.18317  0.50916 -0.26200  1.00000  0.36536  0.31030 -0.43677 -0.24392 -0.25922 -0.33010 -0.90638 -0.90476  0.00000 -0.39850 -0.47348
9   6  28  716000   0.4797 53:51:10 -3.56532472502E+05 -3.56526284135E+05  0.37062  0.37762  0.23984  0.18317  0.50916 -0.26200  1.00000  0.36536  0.31030 -0.43677 -0.24392 -0.25922 -0.33010 -0.90638 -0.90476  0.00000 -0.39850 -0.47348
9   6 200  736833   0.0000 54:51:10 -3.56526284135E+05 -3.56526284135E+05  0.37087  0.37135  0.24014  0.18241  0.50935 -0.26151  1.00000  0.36561  0.31057 -0.43677 -0.24161 -0.25922 -0.33450 -0.90638 -0.90476  0.00000 -0.39850 -0.47348
