K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   3   1       0   1.0000 43:34:10 -4.42250496929E+05 -4.42250496929E+05 -0.13412  0.11089 -0.06245  0.08516  0.05180 -0.06334  0.01063 -0.10746 -0.10895 -0.10929 -0.15169 -0.14081 -0.11878 -0.17501
7   3   1     100   0.0000 43:34:10 -4.42250496929E+05 -4.42250496929E+05 -0.13412  0.11089 -0.06245  0.08516  0.05180 -0.06334  0.01063 -0.10746 -0.10895 -0.10929 -0.15169 -0.14081 -0.11878 -0.17501
7   3   1     200  35.5000 43:34:10 -4.20704946640E+05 -4.20704946640E+05 -0.06245  0.11089  0.08516 -0.06334  0.01063 -0.13412  0.05180 -0.10929 -0.10895 -0.15169 -0.11878 -0.17501 -0.10746 -0.14081
7   3   1     400  45.7500 43:34:10 -3.81786642206E+05 -3.81368966867E+05  0.01063 -0.06245  0.11089  0.08516  0.05180 -0.06334 -0.13412 -0.17501 -0.10929 -0.10895 -0.15169 -0.14081 -0.11878 -0.10746
7   3   1     800  43.8750 43:34:10 -3.73270678980E+05 -3.72658245043E+05  0.11089  0.08516  0.05180  0.01063 -0.13412 -0.06245 -0.06334 -0.10895 -0.15169 -0.14081 -0.17501 -0.10746 -0.10929 -0.11878
7   3   1    1600  43.8125 43:34:10 -3.70639988462E+05 -3.67039668400E+05  0.11089  0.01063  0.05180 -0.13412 -0.06334 -0.06245  0.08516 -0.10895 -0.17501 -0.14081 -0.10746 -0.11878 -0.10929 -0.15169
7   3   1    3200  42.4062 44:34:10 -3.72963156248E+05 -3.67039668400E+05  0.01063 -0.06245  0.08516 -0.06334 -0.13412  0.11089  0.05180 -0.17501 -0.10929 -0.15169 -0.11878 -0.10746 -0.10895 -0.14081
7   3   2    6400  24.0194 44:34:10 -3.67500057595E+05 -3.63319279627E+05  0.29402  0.38331  0.57764 -0.08393 -0.09419  0.29303  0.38170 -0.21197 -0.18890 -0.90555 -0.90752 -0.84170 -0.16115 -0.41333
7   3   2   12800  27.6120 44:34:10 -3.70953839696E+05 -3.63319279627E+05  0.32420  0.39815  0.31908 -0.04060 -0.03700  1.00000  0.21075 -0.22310 -0.17507 -0.12945 -0.90051 -0.85751  0.00000  0.03059
7   3   2   24000  29.6205 45:34:10 -3.64982110558E+05 -3.60376555021E+05  0.30854  0.46298  0.33169  0.29593 -0.07320 -0.07749  0.53700 -0.19338 -0.41280 -0.20174 -0.21843 -0.85543 -0.91143 -0.88116
7   3   2   25600  29.8497 45:34:10 -3.69274399592E+05 -3.60376555021E+05  0.30854  0.46298  0.33169  0.29593 -0.07749 -0.07320  0.53700 -0.19338 -0.41280 -0.20174 -0.21843 -0.91143 -0.85543 -0.88116
7   3   4   51200  33.9644 46:34:10 -3.68429150298E+05 -3.60376555021E+05  0.35327  0.38643  0.00187  1.00000  0.00036  1.00000  0.57004 -0.21870 -0.16676 -0.87504  0.00000 -0.91185  0.00000 -0.88116
7   3   5   56000  37.9310 47:34:10 -3.74116622331E+05 -3.60376555021E+05  0.35327  1.00000  0.57004  0.00036  1.00000  0.38643  0.00187 -0.21870  0.00000 -0.88116 -0.91185  0.00000 -0.16676 -0.87504
7   3   6   80000  24.0271 49:34:10 -3.65215605865E+05 -3.60376555021E+05  0.34782  0.29787 -0.09473  1.00000  1.00000  1.00000  0.40160 -0.21331 -0.22073 -0.91929  0.00000  0.00000  0.00000 -0.47348
7   3   7  102400  19.1580 50:34:10 -3.64627077898E+05 -3.60246803599E+05  0.34200  0.29942 -0.09328  1.00000  1.00000  1.00000  0.38387 -0.17740 -0.24994 -0.90457  0.00000  0.00000  0.00000 -0.41964
7   3   8  115886  22.1000 51:34:10 -3.67235951586E+05 -3.60246803599E+05  0.35111  0.29704 -0.09655  1.00000  0.43078  1.00000  1.00000 -0.20773 -0.22441 -0.88936  0.00000 -0.55353  0.00000  0.00000
7   3   8  116000  22.7599 51:34:10 -3.66216357891E+05 -3.60246803599E+05  0.35111  0.29704 -0.09655  1.00000  0.43078  1.00000  1.00000 -0.20773 -0.22441 -0.88936  0.00000 -0.55353  0.00000  0.00000
7   3   9  125414  10.4000 51:34:10 -3.61741461732E+05 -3.60246803599E+05  0.28881  0.36259 -0.10014  1.00000  1.00000  0.39873  1.00000 -0.21792 -0.22004 -0.88936  0.00000  0.00000 -0.47348  0.00000
7   3   9  148000  11.5983 53:34:10 -3.61722715672E+05 -3.59260908278E+05  0.53740  0.34742  0.25164 -0.16142  1.00000  1.00000  0.39371 -0.87135 -0.23029 -0.23828 -0.89122  0.00000  0.00000 -0.54669
7   3  10  156161   4.1000 53:34:10 -3.60764297110E+05 -3.59212058411E+05  0.53705  0.35187  0.25112 -0.16229  1.00000  0.36225  1.00000 -0.87135 -0.22988 -0.23591 -0.89122  0.00000 -0.46156  0.00000
7   3  10  180000   8.2664 55:34:10 -3.53665033638E+05 -3.52845151152E+05  0.34323  0.30680  0.20286  0.51880 -0.23715  0.36022  0.32385 -0.36150 -0.19518 -0.27399 -0.90638 -0.88936 -0.37515 -0.47348
7   3  12  208000   3.9514 57:34:10 -3.53038368126E+05 -3.52845151152E+05  0.38025  0.34062  0.19719  0.51667 -0.24263  0.37507  0.32085 -0.43677 -0.22301 -0.26761 -0.90638 -0.88936 -0.39850 -0.47348
7   3  13  224325   3.2000 58:34:10 -3.53348266048E+05 -3.52845151152E+05  0.38112  0.32695  0.20217  0.51735 -0.24089  0.37595  0.32180 -0.43677 -0.21543 -0.27915 -0.90638 -0.88936 -0.39850 -0.47348
7   3  13  232000   2.9875 59:34:10 -3.53741064992E+05 -3.52845151152E+05  0.38613  0.31674  0.20209  0.51746 -0.24060  0.37609  0.32196 -0.44473 -0.21063 -0.27387 -0.90638 -0.88936 -0.39850 -0.47348
7   3  14  236865   2.5000 59:34:10 -3.53070712764E+05 -3.52845151152E+05  0.38613  0.31674  0.20209  0.51746 -0.24060  0.37609  0.32196 -0.44473 -0.21063 -0.27387 -0.90638 -0.88936 -0.39850 -0.47348
7   3  15  264000   2.0928 01:35:10 -3.52845151152E+05 -3.52845151152E+05  0.38168  0.31690  0.20546  0.51778 -0.23977  0.37651  0.32241 -0.43677 -0.20932 -0.28600 -0.90638 -0.88936 -0.39850 -0.47348
7   3  16  266693   2.4000 01:35:10 -3.52922182098E+05 -3.52845151152E+05  0.38114  0.32492  0.20124  0.51737 -0.24084  0.37597  0.32183 -0.43677 -0.20942 -0.27870 -0.90638 -0.88936 -0.39850 -0.47348
7   3  17  292000   1.8472 03:35:10 -3.52854782562E+05 -3.52845151152E+05  0.38111  0.32692  0.20230  0.51734 -0.24092  0.37593  0.32179 -0.43677 -0.21777 -0.27825 -0.90638 -0.88936 -0.39850 -0.47348
7   3  19  313644   2.1000 04:35:10 -3.52887652023E+05 -3.52845151152E+05  0.38113  0.32632  0.20231  0.51735 -0.24088  0.37595  0.32181 -0.43677 -0.21473 -0.27913 -0.90638 -0.88936 -0.39850 -0.47348
7   3  19  328000   1.5093 05:35:10 -3.53032515960E+05 -3.52845151152E+05  0.38140  0.32207  0.20379  0.51757 -0.24033  0.37623  0.32211 -0.43677 -0.21303 -0.28239 -0.90638 -0.88936 -0.39850 -0.47348
7   3  20  328802   1.2000 05:35:10 -3.52845151152E+05 -3.52845151152E+05  0.38140  0.32207  0.20379  0.51757 -0.24033  0.37623  0.32211 -0.43677 -0.21303 -0.28239 -0.90638 -0.88936 -0.39850 -0.47348
7   3  21  356000   1.3657 07:35:10 -3.52879753080E+05 -3.52845151152E+05  0.38050  0.33749  0.19895  0.51687 -0.24213  0.37532  0.32113 -0.43677 -0.22581 -0.27069 -0.90638 -0.88936 -0.39850 -0.47348
7   3 200  360479   0.0000 07:35:10 -3.52845151152E+05 -3.52845151152E+05  0.38050  0.33749  0.19895  0.51687 -0.24213  0.37532  0.32113 -0.43677 -0.22581 -0.27069 -0.90638 -0.88936 -0.39850 -0.47348
