K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   7   1       0   1.0000 10:37:10 -4.43752140931E+05 -4.43752140931E+05 -0.06276  0.04532  0.01210  0.08828 -0.13051  0.01420  0.00936 -0.13808 -0.10692 -0.08521 -0.13578 -0.13141 -0.14746 -0.13345
7   7   1     100   1.9608 11:37:10 -4.43341171485E+05 -4.43341171485E+05 -0.06276  0.04532  0.01210  0.08828 -0.13051  0.01420  0.00936 -0.13808 -0.10692 -0.08521 -0.13578 -0.13141 -0.14746 -0.13345
7   7   1     200  31.5271 11:37:10 -4.15803119276E+05 -4.15803119276E+05  0.08828  0.04532  0.01210 -0.06276  0.01420 -0.13051  0.00936 -0.13578 -0.10692 -0.08521 -0.13808 -0.14746 -0.13141 -0.13345
7   7   1     400  31.0174 11:37:10 -3.90897635893E+05 -3.90764525518E+05  0.08828  0.04532  0.01420  0.01210  0.00936 -0.06276 -0.13051 -0.13578 -0.10692 -0.14746 -0.08521 -0.13345 -0.13808 -0.13141
7   7   1     800  32.0050 11:37:10 -3.71227605193E+05 -3.70261895870E+05  0.08828  0.04532 -0.06276 -0.13051  0.01210  0.00936  0.01420 -0.13578 -0.10692 -0.13808 -0.13141 -0.08521 -0.13345 -0.14746
7   7   1    1600  32.4392 11:37:10 -3.71267323378E+05 -3.69824815993E+05  0.04532  0.08828 -0.06276  0.01210 -0.13051  0.00936  0.01420 -0.10692 -0.13578 -0.13808 -0.08521 -0.13141 -0.13345 -0.14746
7   7   1    3200  34.6238 11:37:10 -3.71567513473E+05 -3.64906536533E+05 -0.06276  0.08828 -0.13051  0.01210  0.04532  0.00936  0.01420 -0.13808 -0.13578 -0.13141 -0.08521 -0.10692 -0.13345 -0.14746
7   7   1    6400  36.7796 12:37:10 -3.68340206933E+05 -3.64906536533E+05  0.35895  0.41758  0.00986  0.01809  0.34113  0.01835  0.46175 -0.19736 -0.18640 -0.90838 -0.85358 -0.17598 -0.94313 -0.47348
7   7   1    8000  38.2482 12:37:10 -3.73089172392E+05 -3.64906536533E+05  0.35895  0.41758  0.34113  0.01809  0.01835  0.00986  0.46175 -0.19736 -0.18640 -0.17598 -0.85358 -0.94313 -0.90838 -0.47348
7   7   1   12800  37.8661 12:37:10 -3.67009159825E+05 -3.64906536533E+05  0.30666  0.32181  0.36641  0.36122 -0.03474  1.00000 -0.03816 -0.01805 -0.21684 -0.17289 -0.20843 -0.85884  0.00000 -0.89496
7   7   2   25600  34.6336 13:37:10 -3.73091777915E+05 -3.64668834099E+05  0.36091  0.37885  0.02531  0.02363  0.01828  0.45128  0.46558 -0.16829 -0.17479 -0.94766 -0.85969 -0.89598 -0.40331 -0.47348
7   7   3   44000  33.7526 14:37:10 -3.73968042854E+05 -3.63725205670E+05  0.40771  0.58518  1.00000  0.04002  0.04009  0.37241  0.02990 -0.14810 -0.88116  0.00000 -0.79705 -0.93047 -0.21012 -0.84170
7   7   4   51200  27.8287 14:37:10 -3.69230330466E+05 -3.63725205670E+05  0.38011  0.39434  1.00000  1.00000  0.04107  0.04404  1.00000 -0.19100 -0.17452  0.00000  0.00000 -0.87934 -0.90551  0.00000
7   7   5   76000  26.3151 16:37:10 -3.64996879766E+05 -3.62470184047E+05  0.34060  0.28732  1.00000 -0.09914  1.00000  1.00000  0.52689 -0.19787 -0.21007  0.00000 -0.88728  0.00000  0.00000 -0.88116
7   7   6  104000  21.8442 18:37:10 -3.63755045903E+05 -3.60956793113E+05  0.28697  0.38102  1.00000 -0.10351  1.00000  1.00000  0.42717 -0.22477 -0.22860  0.00000 -0.88936  0.00000  0.00000 -0.55353
7   7   7  110499  22.0000 18:37:10 -3.63433338261E+05 -3.60273422201E+05  0.30134  0.34180  1.00000 -0.09391  1.00000  1.00000  0.40213 -0.21768 -0.21647  0.00000 -0.88936  0.00000  0.00000 -0.47348
7   7   7  136000  16.5783 20:37:10 -3.59735905890E+05 -3.57592914919E+05  0.23805  0.35705  0.54227 -0.17733  1.00000  1.00000  0.35682 -0.22314 -0.20725 -0.90638 -0.89712  0.00000  0.00000 -0.47348
