K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   1   1       0   1.0000 36:24:10 -4.37042044814E+05 -4.37042044814E+05  0.08416  0.05338 -0.03804 -0.05460 -0.05117 -0.09175 -0.12909 -0.12395 -0.13727 -0.15753
5   1   1     100   0.0000 36:24:10 -4.37042044814E+05 -4.37042044814E+05  0.08416  0.05338 -0.03804 -0.05460 -0.05117 -0.09175 -0.12909 -0.12395 -0.13727 -0.15753
5   1   1     200  33.3333 36:24:10 -3.96853212957E+05 -3.96853212957E+05  0.08416 -0.03804 -0.05117  0.05338 -0.05460 -0.09175 -0.12395 -0.15753 -0.12909 -0.13727
5   1   1     400  35.9102 36:24:10 -3.80862401129E+05 -3.79847889515E+05  0.08416 -0.03804 -0.05460 -0.05117  0.05338 -0.09175 -0.12395 -0.13727 -0.15753 -0.12909
5   1   1     800  24.2197 36:24:10 -3.72970371448E+05 -3.71693188872E+05  0.08416 -0.03804 -0.05460  0.05338 -0.05117 -0.09175 -0.12395 -0.13727 -0.12909 -0.15753
5   1   1    1600  27.2330 36:24:10 -3.69787667689E+05 -3.65224893301E+05 -0.03804  0.08416 -0.05117  0.05338 -0.05460 -0.12395 -0.09175 -0.15753 -0.12909 -0.13727
5   1   1    3200  34.5829 36:24:10 -3.71067550141E+05 -3.65224893301E+05  0.08416 -0.03804 -0.05460 -0.05117  0.05338 -0.09175 -0.12395 -0.13727 -0.15753 -0.12909
5   1   1    6400  35.6975 36:24:10 -3.66951541618E+05 -3.62226147449E+05 -0.01488  0.36784  0.38204  0.03527  0.02757 -0.08002 -0.19262 -0.15635 -0.70914 -0.91622
5   1   2   12800  53.6015 36:24:10 -3.71898087396E+05 -3.60875276992E+05  0.34498  0.37757  0.56703 -0.00816 -0.00106 -0.17930 -0.14448 -0.85942 -0.87858 -0.89780
5   1   3   25600  29.2623 37:24:10 -3.62202889108E+05 -3.56995028913E+05  0.42762 -0.00281 -0.01470  0.34392  0.43832 -0.34250 -0.89248 -0.87756 -0.20177 -0.19341
5   1   4   32000  32.2612 38:24:10 -3.64365396571E+05 -3.56995028913E+05  0.26252  0.29628  0.27621 -0.15050  0.30145 -0.20396 -0.21193 -0.21907 -0.88936 -0.15683
5   1   5   51200  24.2684 39:24:10 -3.55860587890E+05 -3.55680762460E+05  0.29255  1.00000 -0.09846  0.35404  0.39965 -0.20625  0.00000 -0.88936 -0.22763 -0.47348
5   1   5   56000  21.5837 40:24:10 -3.59206049631E+05 -3.55407284011E+05  0.42310  0.35129 -0.00230  0.00054  0.45233 -0.20210 -0.21589 -0.93492 -0.82508 -0.47348
5   1   7   84000  14.9784 42:24:10 -3.53561884649E+05 -3.51611412222E+05  0.26503  0.33451 -0.14583  0.38939  0.37375 -0.24713 -0.21866 -0.88936 -0.33417 -0.47348
5   1   8  102400   9.9721 43:24:10 -3.52127122047E+05 -3.51611412222E+05  0.24333  0.33789  0.54378 -0.17293  0.35894 -0.23815 -0.17852 -0.90638 -0.88936 -0.47348
5   1   9  107857  10.0000 43:24:10 -3.54683539455E+05 -3.51611412222E+05  0.24544  0.36368  0.47563 -0.17114  0.35992 -0.23081 -0.21638 -0.70557 -0.88936 -0.47348
5   1   9  112000   6.3356 44:24:10 -3.52072578806E+05 -3.51293405147E+05  0.23903  0.36864  0.54195 -0.17764  0.35637 -0.22995 -0.21686 -0.90638 -0.88936 -0.47348
5   1  10  134543   6.3000 45:24:10 -3.51345655072E+05 -3.51178575572E+05  0.24927  0.32547  0.54486 -0.17016  0.36046 -0.22800 -0.21083 -0.90638 -0.88936 -0.47348
5   1  11  142767   3.2000 45:24:10 -3.51898817650E+05 -3.51178575572E+05  0.24152  0.35596  0.54275 -0.17557  0.35750 -0.23084 -0.21026 -0.90638 -0.88936 -0.47348
5   1  11  144000   3.5885 46:24:10 -3.51731770407E+05 -3.51178575572E+05  0.24152  0.35596  0.54275 -0.17557  0.35750 -0.23084 -0.21026 -0.90638 -0.88936 -0.47348
5   1  12  161195   2.7000 47:24:10 -3.51481636873E+05 -3.51178575572E+05  0.24429  0.35008  0.54361 -0.17336  0.38739 -0.23179 -0.21461 -0.90638 -0.88936 -0.54669
5   1  13  169356   2.4000 47:24:10 -3.51178575572E+05 -3.51178575572E+05  0.24333  0.35632  0.54287 -0.17526  0.35767 -0.23634 -0.21056 -0.90638 -0.88936 -0.47348
5   1  13  176000   2.2420 48:24:10 -3.51520987052E+05 -3.51178575572E+05  0.24203  0.36203  0.54251 -0.17618  0.35717 -0.23399 -0.21777 -0.90638 -0.88936 -0.47348
5   1  14  187701   2.2000 48:24:10 -3.51320549727E+05 -3.51178575572E+05  0.23782  0.37671  0.54146 -0.17888  0.35569 -0.22834 -0.22743 -0.90638 -0.88936 -0.47348
5   1  15  195878   2.6000 49:24:10 -3.51235602774E+05 -3.51178575572E+05  0.24209  0.36149  0.54255 -0.17610  0.35721 -0.23470 -0.21473 -0.90638 -0.88936 -0.47348
