K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   7   1       0   1.0000 05:23:10 -4.34354730998E+05 -4.34354730998E+05  0.06746 -0.03605 -0.03484 -0.00101 -0.14712 -0.10344 -0.10763 -0.15887
4   7   1     100   1.9802 05:23:10 -4.33527395687E+05 -4.33527395687E+05  0.06746 -0.03605 -0.03484 -0.00101 -0.14712 -0.10344 -0.10763 -0.15887
4   7   1     200  37.8109 05:23:10 -4.08180796514E+05 -4.07422895559E+05 -0.03484  0.06746 -0.03605 -0.00101 -0.10763 -0.14712 -0.10344 -0.15887
4   7   1     400  37.9052 05:23:10 -3.73293435275E+05 -3.73159099063E+05 -0.03484  0.06746 -0.00101 -0.03605 -0.10763 -0.14712 -0.15887 -0.10344
4   7   1     800  39.4507 05:23:10 -3.67227980805E+05 -3.66596249996E+05 -0.03484 -0.03605  0.06746 -0.00101 -0.10763 -0.10344 -0.14712 -0.15887
4   7   1    1600  39.4129 05:23:10 -3.61152886221E+05 -3.60938174886E+05  0.06746 -0.03605 -0.03484 -0.00101 -0.14712 -0.10344 -0.10763 -0.15887
4   7   1    3200  38.0194 06:23:10 -3.62312586005E+05 -3.56794033333E+05  0.27834  0.34606  0.29063 -0.10503 -0.17167 -0.17818 -0.17931 -0.88936
4   7   2    6400  41.3666 06:23:10 -3.64039213165E+05 -3.56794033333E+05  0.38573  0.27027  0.28427 -0.11321 -0.21374 -0.21645 -0.13781 -0.88936
4   7   3   12800  39.7878 06:23:10 -3.66436826973E+05 -3.56794033333E+05  0.29133  0.25947 -0.09597  0.31804 -0.20933 -0.13626 -0.88936 -0.17403
4   7   3   20000  29.8799 07:23:10 -3.59084663418E+05 -3.55622361120E+05  0.31219  0.31335  0.26612 -0.12454 -0.15794 -0.07836 -0.18928 -0.88936
4   7   4   25600  24.1792 07:23:10 -3.61474843479E+05 -3.54264395077E+05  0.29511  0.34182  0.10636 -0.08394 -0.20742 -0.18293 -0.01488 -0.88936
4   7   5   44000  21.8750 09:23:10 -3.57046637170E+05 -3.53212609912E+05  0.40168  0.27497  0.27765 -0.11065 -0.20289 -0.16571 -0.20760 -0.88936
4   7   6   51200  22.8921 09:23:10 -3.58249702518E+05 -3.53120051042E+05  0.28439  0.37435  0.29553 -0.10716 -0.22289 -0.21047 -0.23940 -0.88936
4   7   8   72000  15.5200 11:23:10 -3.54741776517E+05 -3.51621216719E+05  0.28769  0.37178 -0.10201  0.39771 -0.22589 -0.20643 -0.88936 -0.47348
4   7   9   96000   9.9291 13:23:10 -3.51345729817E+05 -3.50848682600E+05  0.28528  0.40112 -0.10634  0.39534 -0.22892 -0.23778 -0.88936 -0.47348
4   7  10  102400   6.8549 13:23:10 -3.51301310340E+05 -3.50848682600E+05  0.28802  0.38175 -0.10257  0.39740 -0.22999 -0.22076 -0.88936 -0.47348
4   7  11  116932  11.7000 14:23:10 -3.54604185941E+05 -3.50829472214E+05  0.29410  0.35596 -0.09765  0.40009 -0.22266 -0.21439 -0.88936 -0.47348
4   7  11  124000   5.1657 15:23:10 -3.52148588402E+05 -3.50792654911E+05  0.28471  0.39831 -0.10571  0.39568 -0.22894 -0.23342 -0.88936 -0.47348
4   7  12  134258   2.9000 16:23:10 -3.51499353833E+05 -3.50792654911E+05  0.28463  0.40016 -0.10626  0.39538 -0.22658 -0.23852 -0.88936 -0.47348
4   7  13  142470   2.3000 16:23:10 -3.51162233544E+05 -3.50792654911E+05  0.28644  0.39174 -0.10464  0.39627 -0.23058 -0.22516 -0.88936 -0.47348
4   7  13  148000   2.5684 17:23:10 -3.51234494067E+05 -3.50792654911E+05  0.28551  0.39961 -0.10573  0.39567 -0.22925 -0.23869 -0.88936 -0.47348
4   7  14  159286   2.1000 17:23:10 -3.51148032160E+05 -3.50792654911E+05  0.28839  0.39350 -0.10426  0.39648 -0.23470 -0.23136 -0.88936 -0.47348
4   7  15  176000   1.6129 19:23:10 -3.50848682600E+05 -3.50792654911E+05  0.28603  0.39957 -0.10567  0.39571 -0.23166 -0.23478 -0.88936 -0.47348
4   7  16  183654   1.6000 19:23:10 -3.51076625499E+05 -3.50792654911E+05  0.29050  0.38702 -0.10286  0.39724 -0.23854 -0.22381 -0.88936 -0.47348
4   7  17  199814   2.3000 20:23:10 -3.50792654911E+05 -3.50792654911E+05  0.28603  0.39957 -0.10567  0.39571 -0.23166 -0.23478 -0.88936 -0.47348
4   7  17  204000   1.6317 21:23:10 -3.50891974048E+05 -3.50792654911E+05  0.28585  0.40007 -0.10575  0.39566 -0.23084 -0.23734 -0.88936 -0.47348
4   7  19  224137   0.5000 22:23:10 -3.50792654911E+05 -3.50792654911E+05  0.28364  0.40571 -0.10723  0.39485 -0.22702 -0.24198 -0.88936 -0.47348
4   7  19  228000   1.0930 23:23:10 -3.50792654911E+05 -3.50792654911E+05  0.28728  0.39726 -0.10503  0.39606 -0.23261 -0.23646 -0.88936 -0.47348
4   7  21  248000   0.4127 25:23:10 -3.50792654911E+05 -3.50792654911E+05  0.28835  0.39340 -0.10432  0.39644 -0.23417 -0.23239 -0.88936 -0.47348
4   7  21  248223   0.4000 25:23:10 -3.50829472214E+05 -3.50792654911E+05  0.28835  0.39340 -0.10432  0.39644 -0.23417 -0.23239 -0.88936 -0.47348
4   7 200  255446   0.0000 25:23:10 -3.50792654911E+05 -3.50792654911E+05  0.28728  0.39726 -0.10503  0.39606 -0.23261 -0.23646 -0.88936 -0.47348
