K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   2   1       0   1.0000 53:47:10 -4.43421941230E+05 -4.43421941230E+05 -0.05609  0.17470 -0.08992  0.13358  0.17438 -0.11838 -0.03344 -0.01426 -0.12661 -0.13497 -0.13714 -0.11569 -0.17548 -0.15891 -0.13944 -0.10976 -0.11714 -0.14232
9   2   1     100   0.9901 53:47:10 -4.43052122608E+05 -4.43052122608E+05 -0.05609  0.17470 -0.08992  0.13358  0.17438 -0.11838 -0.03344 -0.01426 -0.12661 -0.13497 -0.13714 -0.11569 -0.17548 -0.15891 -0.13944 -0.10976 -0.11714 -0.14232
9   2   1     200  30.8458 53:47:10 -4.15461255709E+05 -4.15375659800E+05  0.17438  0.17470 -0.05609  0.13358 -0.03344 -0.12661 -0.11838 -0.01426 -0.08992 -0.15891 -0.13714 -0.13497 -0.17548 -0.10976 -0.14232 -0.13944 -0.11714 -0.11569
9   2   1     400  43.3915 53:47:10 -3.93081943188E+05 -3.93081943188E+05  0.17438  0.17470 -0.03344  0.13358 -0.12661 -0.11838 -0.05609 -0.01426 -0.08992 -0.15891 -0.13714 -0.10976 -0.17548 -0.14232 -0.13944 -0.13497 -0.11714 -0.11569
9   2   1     800  39.9501 53:47:10 -3.82388329599E+05 -3.78585167733E+05  0.17438  0.17470  0.13358 -0.05609 -0.11838 -0.12661 -0.01426 -0.03344 -0.08992 -0.15891 -0.13714 -0.17548 -0.13497 -0.13944 -0.14232 -0.11714 -0.10976 -0.11569
9   2   1    1600  43.6602 53:47:10 -3.82503103893E+05 -3.78585167733E+05  0.17438  0.13358 -0.05609 -0.08992  0.17470 -0.11838 -0.12661 -0.03344 -0.01426 -0.15891 -0.17548 -0.13497 -0.11569 -0.13714 -0.13944 -0.14232 -0.10976 -0.11714
9   2   1    3200  41.2996 53:47:10 -3.77033024875E+05 -3.73990559870E+05  0.17470 -0.01426 -0.12661 -0.08992 -0.11838 -0.03344  0.13358  0.17438 -0.05609 -0.13714 -0.11714 -0.14232 -0.11569 -0.13944 -0.10976 -0.17548 -0.15891 -0.13497
9   2   2    6400  48.3487 54:47:10 -3.80007892726E+05 -3.73666187051E+05  0.17470 -0.01426 -0.08992 -0.11838 -0.12661  0.13358  0.17438 -0.03344 -0.05609 -0.13714 -0.11714 -0.11569 -0.13944 -0.14232 -0.17548 -0.15891 -0.10976 -0.13497
9   2   3   12800  15.6084 54:47:10 -3.78235124214E+05 -3.73439672196E+05  0.38714  0.45368 -0.00581 -0.00659  1.00000 -0.01281  0.32251  0.56563  0.34468 -0.16334 -0.38216 -0.83080 -0.93700  0.00000 -0.89368 -0.10511 -0.88116 -0.22343
9   2   3   24000  22.1805 55:47:10 -3.75628214117E+05 -3.69247088191E+05  0.45314  0.42471 -0.00588  0.00183  1.00000  1.00000  1.00000  0.35203  1.00000 -0.47348 -0.21209 -0.88613 -0.90204  0.00000  0.00000  0.00000 -0.21230  0.00000
9   2   3   25600  23.5686 55:47:10 -3.76142534460E+05 -3.69247088191E+05  0.28396  0.33400 -0.09399  1.00000  1.00000  1.00000  1.00000  1.00000  0.40024 -0.21490 -0.16069 -0.89929  0.00000  0.00000  0.00000  0.00000  0.00000 -0.47348
9   2   4   56000  26.8892 57:47:10 -3.74065836012E+05 -3.67981949634E+05  0.35013  0.42005 -0.00278  1.00000  1.00000  1.00000  1.00000  0.00267  0.56917 -0.23645 -0.17126 -0.86518  0.00000  0.00000  0.00000  0.00000 -0.93868 -0.88116
9   2   5   84000  24.5130 59:47:10 -3.68877290335E+05 -3.67468230171E+05  0.37955  0.42025  0.03978  0.04244  1.00000  1.00000  0.02874  1.00000  0.47564 -0.20116 -0.20247 -0.80781 -0.90898  0.00000  0.00000 -0.84232  0.00000 -0.47348
9   2   6  104450  17.9000 00:48:10 -3.70494284493E+05 -3.67468230171E+05  0.38556  0.41542  0.04170  1.00000  0.03822  1.00000  0.04785  1.00000  0.47662 -0.22779 -0.18554 -0.87268  0.00000 -0.84601  0.00000 -0.96018  0.00000 -0.47348
9   2   6  112000  21.9464 01:48:10 -3.68433664352E+05 -3.67468230171E+05  0.33693  0.40250  1.00000 -0.03132  1.00000 -0.02360  1.00000  0.31914  0.43924 -0.20777 -0.21944  0.00000 -0.85089  0.00000 -0.90919  0.00000 -0.33913 -0.47348
9   2   7  116943  18.5000 01:48:10 -3.69713407470E+05 -3.67468230171E+05  0.33693  0.40250 -0.03132  1.00000  1.00000 -0.02360  1.00000  0.43924  0.31914 -0.20777 -0.21944 -0.85089  0.00000  0.00000 -0.90919  0.00000 -0.47348 -0.33913
9   2   7  144000  14.1511 03:48:10 -3.68052893324E+05 -3.63824345699E+05  0.25726  0.29047  1.00000  0.54766 -0.16367  1.00000  1.00000  1.00000  0.36424 -0.24233 -0.17201  0.00000 -0.90660 -0.88753  0.00000  0.00000  0.00000 -0.47348
9   2   7  172000  12.2008 05:48:10 -3.60836881214E+05 -3.59267103187E+05  0.45115  0.31078  0.20099  0.51671 -0.24240  0.37635  1.00000  1.00000  0.32091 -0.67994 -0.21076 -0.26794 -0.90638 -0.90158 -0.35282  0.00000  0.00000 -0.47348
9   2   8  178338   4.7000 05:48:10 -3.60509646711E+05 -3.59267103187E+05  0.50435  0.32726  0.19538  0.51605 -0.24410  1.00000  0.37427  1.00000  0.35413 -0.87135 -0.21504 -0.25445 -0.90638 -0.90158  0.00000 -0.39850  0.00000 -0.55353
9   2   8  212000   6.2756 07:48:10 -3.60669017875E+05 -3.57971673096E+05  0.38505  0.33714  0.19706  0.51661 -0.24278  1.00000  0.37500  1.00000  0.32077 -0.44473 -0.22581 -0.27127 -0.90638 -0.88936  0.00000 -0.39850  0.00000 -0.47348
9   2   9  232918   5.5000 08:48:10 -3.58997075698E+05 -3.57971673096E+05  0.38332  0.28918  0.21396  0.51907 -0.23306  1.00000  0.37817  1.00000  0.32422 -0.43677 -0.21279 -0.28386 -0.90638 -0.90887  0.00000 -0.39850  0.00000 -0.47348
9   2   9  244000   4.3947 09:48:10 -3.60442342510E+05 -3.57971673096E+05  0.38539  0.33070  0.19948  0.51714 -0.24179  1.00000  0.37567  1.00000  0.32150 -0.47449 -0.21490 -0.26899 -0.90638 -0.90104  0.00000 -0.39850  0.00000 -0.47348
9   2  10  259128   4.2000 09:48:10 -3.60673193740E+05 -3.57971673096E+05  0.55462  0.41872  0.27478  0.56514 -0.11614 -0.11977  1.00000  0.43774  0.38896 -0.87135 -0.23468 -0.24213 -0.90638 -0.88034 -0.92950  0.00000 -0.39850 -0.47348
